their_id,our_id,gap_m,status,their_pano,their_date,our_pano,our_date,same
east_40th_street_029,n00567,1.6321222313700572,OK,PbcGVOP-eUZStXwa8mWsRw,2026-04,PbcGVOP-eUZStXwa8mWsRw,2026-04,True
east_40th_street_030,n00566,1.632120511259193,OK,nGVa1fvXiu1sKm91rThE9w,2026-04,nGVa1fvXiu1sKm91rThE9w,2026-04,True
east_40th_street_031,n00565,1.7601555856900017,OK,CAoSFkNJSE0wb2dLRUlDQWdJQ0U3LVMxTlE.,2016-05,wirGGI_nltRT_ObxW-5AEQ,2026-04,False
east_40th_street_032,n00564,1.7068324351862938,OK,L3_0h-Y70H7XYJO5aN68RQ,2026-04,L3_0h-Y70H7XYJO5aN68RQ,2026-04,True
east_40th_street_033,n00563,1.8335377486674649,OK,UeOt3iFZffb0eAn7uEG6AA,2026-04,UeOt3iFZffb0eAn7uEG6AA,2026-04,True
east_40th_street_034,n00562,1.7601502187969236,OK,zcEUSulMlrZwwsB49567zw,2026-04,zcEUSulMlrZwwsB49567zw,2026-04,True
east_40th_street_035,n00561,1.8898041074753313,OK,7fiheV3rvBOq9hCz63llNg,2026-04,7fiheV3rvBOq9hCz63llNg,2026-04,True
east_40th_street_036,n00560,1.907830744267014,OK,Cvqad8LXQht8hwda_qn8Cg,2026-04,Cvqad8LXQht8hwda_qn8Cg,2026-04,True
east_40th_street_037,n00559,1.9078286863917793,OK,ZCulNTU7DtFLav_SpTEoWw,2026-04,ZCulNTU7DtFLav_SpTEoWw,2026-04,True
east_40th_street_038,n00558,1.9078266508914208,OK,GlGDWEKb4yUoSSMokAiYlw,2026-04,GlGDWEKb4yUoSSMokAiYlw,2026-04,True
east_40th_street_039,n00557,1.9619652714147882,OK,3U3MsXOqGsdLQ0bO7H5yrg,2026-04,3U3MsXOqGsdLQ0bO7H5yrg,2026-04,True
east_40th_street_040,n00556,1.9829315723291439,OK,MznzULp1RNKIaN76INwuZA,2026-04,MznzULp1RNKIaN76INwuZA,2026-04,True
east_40th_street_041,n00555,2.1090299467904283,OK,w9nhDa7KR0Yaed2b_OyxYQ,2026-04,w9nhDa7KR0Yaed2b_OyxYQ,2026-04,True
east_40th_street_042,n00554,2.109027765496207,OK,xbQgdq-LcXcZWL0n8DxuIg,2026-04,xbQgdq-LcXcZWL0n8DxuIg,2026-04,True
east_40th_street_043,n00553,2.1090255855796927,OK,CAoSFkNJSE0wb2dLRUlDQWdJQ2tzTC04WkE.,2012-04,TQB7L8CQnGTtXXesRSnnrg,2026-04,False
east_40th_street_044,n00552,2.236711628605862,OK,v6lDbV13dO6K1ZtcAnqWhQ,2026-04,v6lDbV13dO6K1ZtcAnqWhQ,2026-04,True
east_40th_street_045,n00551,2.183736997086735,OK,7kxoJhwVk8D-RAlIVr1ltw,2026-04,7kxoJhwVk8D-RAlIVr1ltw,2026-04,True
east_40th_street_046,n00550,2.2591343829521726,OK,ziiG4BAQ78YYiEb4QCUpng,2026-04,ziiG4BAQ78YYiEb4QCUpng,2026-04,True
east_40th_street_047,n00549,2.236705008268196,OK,DKSWWfMx4OX1dvIuFi1PzQ,2026-04,ocR8tjXRs7q2bq-7p3xoeg,2026-04,False
east_41st_street_007,n00640,4.345542659138788,OK,D0m3SyPzAmuNrSzXhivNww,2014-08,FPQ2tXIGJoWuAAOQixCNag,2017-09,False
east_41st_street_008,n00639,5.023895750788623,OK,-UuHfZxyLSnkrSY4QaEJ0A,2017-11,-UuHfZxyLSnkrSY4QaEJ0A,2017-11,True
east_41st_street_009,n00760,2.62119435078018,OK,BbTm7q5sDV9IyO3uoEYIrA,2026-04,BbTm7q5sDV9IyO3uoEYIrA,2026-04,True
east_41st_street_010,n00637,4.950275389541715,OK,BRmZt-G4YaBOjPd4wljaLA,2026-04,BRmZt-G4YaBOjPd4wljaLA,2026-04,True
east_41st_street_011,n00636,4.950270283856081,OK,GtRiPLen7rn8xPWzRonRtg,2026-04,7CmGe1MeobkMVpIEeHdNpA,2026-04,False
east_41st_street_012,n00635,4.950265178110435,OK,LSuMnKXIsFjntyJvaMLBpA,2026-04,LSuMnKXIsFjntyJvaMLBpA,2026-04,True
east_41st_street_013,n00634,4.822364002810873,OK,V52trPnLooZDwLhfAWX8zQ,2026-04,V52trPnLooZDwLhfAWX8zQ,2026-04,True
east_41st_street_014,n00633,4.8223589688435045,OK,G4mgzUrhVz4MgRHrBGscHQ,2026-04,G4mgzUrhVz4MgRHrBGscHQ,2026-04,True
east_41st_street_015,n00632,4.822353932272808,OK,1HxjwHLCooXDm27J1S5_zQ,2026-04,1HxjwHLCooXDm27J1S5_zQ,2026-04,True
east_41st_street_016,n00631,4.822348898090297,OK,BwV6L_DChJNe2zuTBr-qxQ,2026-04,BwV6L_DChJNe2zuTBr-qxQ,2026-04,True
east_41st_street_017,n00630,4.695107304050922,OK,3J-gJBsOPml3WXlld0aOHw,2026-04,3J-gJBsOPml3WXlld0aOHw,2026-04,True
east_41st_street_018,n00629,4.675240023175795,OK,wDtwAO7Bb2RK3wcgYYiCPA,2026-04,wDtwAO7Bb2RK3wcgYYiCPA,2026-04,True
east_41st_street_019,n00628,4.6208795092114405,OK,Oa4o3qXVUYgWm9K4x-IcXQ,2026-04,Oa4o3qXVUYgWm9K4x-IcXQ,2026-04,True
east_41st_street_020,n00627,4.620874719574623,OK,RrquuQxi9W1jTgrWDoLzeg,2026-04,RrquuQxi9W1jTgrWDoLzeg,2026-04,True
east_41st_street_021,n00626,4.620869929154851,OK,wr68ijXJR8gI_ah42wPuxw,2026-04,wr68ijXJR8gI_ah42wPuxw,2026-04,True
east_41st_street_022,n00625,4.493839863991653,OK,5hWRp8smFDCi2gJuCGRAbw,2026-04,5hWRp8smFDCi2gJuCGRAbw,2026-04,True
east_41st_street_023,n00624,4.546999297602562,OK,TaO4spwnTy2SNEf5gcwC3A,2026-04,TaO4spwnTy2SNEf5gcwC3A,2026-04,True
east_41st_street_024,n00623,4.473507461418564,OK,9rZJuwIL2XiMHVRsWEwO2A,2026-04,9rZJuwIL2XiMHVRsWEwO2A,2026-04,True
east_41st_street_025,n00622,4.419454725301173,OK,KPtfLgutzTTtzQDA0k91hw,2026-04,66tEhwNdMIRA0us4zyU9-w,2026-04,False
east_41st_street_026,n00621,4.4734983222625155,OK,Bg3-I95_SndQ9SuAqC_Qyg,2026-04,alyyCGTb0ZDhsQ5FmDfXpg,2026-04,False
east_41st_street_027,n00620,4.345442278005187,OK,D5zjJ3QKoMWrtZQN_z31cQ,2026-04,FYZvaFUdKE7MZaioJsn_6A,2026-04,False
east_41st_street_028,n00619,4.400395099255348,OK,ECP0E69g_ntVLkXTz064XQ,2026-04,7F-rf9k2_oLNBG6pwM0Q8w,2026-04,False
east_41st_street_029,n00618,4.345433176870611,OK,7T4jTAb4hteTlXUtRjjvwQ,2026-04,OpVDVXWCP3ZSYWzw4SF2Lg,2026-04,False
east_41st_street_030,n00617,4.271812403442405,OK,TRm5mNYHS4zi-yjjfYB7pg,2026-04,jbsXwpqy70FGNe-u8iRcIg,2026-04,False
east_41st_street_031,n00616,4.198598838524082,OK,fwZgr43fccXYhZgaKfJZ0A,2026-04,SHL2ZxrG5cfx_6YpUGIgFg,2026-04,False
east_41st_street_032,n00615,4.218092850580092,OK,XjtR6a_sXFMHcDA0JXvSzg,2026-04,ElsCnyZMOhwKw9E0JYfEPQ,2026-04,False
east_41st_street_033,n00614,4.143930699423153,OK,CynRtujdaeBJ9aXep4bxTA,2026-04,er3fzhhfFBlUYgxmA5d6rw,2026-04,False
east_41st_street_034,n00613,4.1439263655817715,OK,yierx3MC4pksDoc_b6bdYQ,2026-04,FAexfmTQdeaPd4s5uUXLsg,2026-04,False
east_41st_street_035,n00612,4.0701646604813515,OK,SW5SMjGAWs5DzgPY6NCnMQ,2026-04,SW5SMjGAWs5DzgPY6NCnMQ,2026-04,True
east_41st_street_036,n00717,2.310398969089402,OK,LZaqgmmoVFhsYx7CIbcWUQ,2026-04,LZaqgmmoVFhsYx7CIbcWUQ,2026-04,True
east_41st_street_037,n00610,4.070156422840854,OK,XN_xOV9DKAh6v0mBoRj1Kg,2026-04,XN_xOV9DKAh6v0mBoRj1Kg,2026-04,True
east_41st_street_038,n00609,3.9239284666158305,OK,SMbGA6BmvAl2Qe0r8wa7EA,2026-04,SMbGA6BmvAl2Qe0r8wa7EA,2026-04,True
east_41st_street_039,n00608,3.9239244634888344,OK,4IknqOIoaSLO4JJPls20WA,2026-04,4IknqOIoaSLO4JJPls20WA,2026-04,True
east_41st_street_040,n00607,3.942478099641023,OK,6lnjiywCAFWFgpndfD87Gg,2026-04,ACyyWiJj0A3-qGo5rEarlg,2026-04,False
east_41st_street_041,n00606,3.815634928637024,OK,jaRqfnZGh-Zx_QJYMBPFQA,2026-04,Mqy-oaNO16Slnzv1iwgakg,2026-04,False
east_41st_street_042,n00605,3.8156309479411608,OK,DcuJx8VsQlJkTrXpRWlXDw,2026-04,F_PbT_aIoyeIdXG1XDCC3A,2026-04,False
east_41st_street_043,n00604,3.839423291130742,OK,XTknyJo-uPNQVfcarCVO0w,2026-04,BL3VgrHdbgW5Uwf8UEJtbQ,2026-04,False
east_41st_street_044,n00603,3.795076822098784,OK,GBuy-MZ1BNY6RN5rCLaAlQ,2026-04,03adPYSS-9RFJd85ta395A,2026-04,False
east_41st_street_045,n00602,3.7411063677989493,OK,OkFg90SCrFBEGaZoOm61yg,2026-04,xZsCrE8PEyFjB4xn48nP6w,2026-04,False
east_41st_street_046,n00601,3.6670199342369365,OK,R_sSjGSPpSgf1kAo8lQhiQ,2026-04,u1rnPjRS1493VicEoQTPQA,2026-04,False
east_41st_street_047,n00600,3.6670161108444703,OK,vhSWP3NcbxykPkToopkkxQ,2026-04,Hy_Q9B9xj6PAzT07T2WGbg,2026-04,False
east_41st_street_048,n00599,3.593386248940832,OK,EnuoPA1ZkUg3MlhAPMsKXQ,2026-04,kVPsP_zbhQaHWlACovLAlA,2026-04,False
east_41st_street_049,n00598,3.6670085467596216,OK,FzR-u7mD5LTr67GKUMNbag,2026-04,Fu1X1KHu9SZUacNqSUd7xQ,2026-04,False
east_41st_street_050,n00597,3.5398190790101416,OK,kCahRW2B7ioKIQko1rp_iA,2026-04,_gJuQQh53nXMXVsO3AqLJw,2026-04,False
east_41st_street_051,n00596,3.539815406227341,OK,kMvqt0SX7rhBW1ydH_3ciQ,2026-04,LsbiJr1q_XVEaUFJS53Q1w,2026-04,False
east_41st_street_052,n00595,3.5202310370543852,OK,vGOsj__G-bfaWxGO5947Eg,2026-04,vGOsj__G-bfaWxGO5947Eg,2026-04,True
east_42nd_street_005,n00688,12.044836055303822,OK,WtKn8QLaoxBlhqcER5K8hA,2022-07,Knaf1qYcqkmuT3dquz8CQA,2022-07,False
east_42nd_street_006,n00688,7.809219637883771,OK,cJg_ofG7NLzCGbTdwSFxhw,2026-04,Knaf1qYcqkmuT3dquz8CQA,2022-07,False
east_42nd_street_007,n00688,7.809219637883771,OK,cJg_ofG7NLzCGbTdwSFxhw,2026-04,Knaf1qYcqkmuT3dquz8CQA,2022-07,False
east_42nd_street_008,n00687,7.8331472954427115,OK,vu4v1CRZYr9k-oXd5YcoQw,2026-04,Tx_tS7rHF9BF5OioeppR5A,2026-04,False
east_42nd_street_009,n00686,7.81114348103535,OK,JO_puwDDB0IHlQL6EGDtSw,2026-04,D6-FLOKD12pKMuD9Jk5AEg,2026-04,False
east_42nd_street_010,n00685,7.93889669481594,OK,CAoSF0NJSE0wb2dLRUlDQWdJQzQ5OUtKaXdF,2015-09,_COazMYRwFmHfJoc0lnAnw,2026-04,False
east_42nd_street_011,n00684,7.9388884665096775,OK,hQaLQElx3FmUkRvqpFWrsg,2026-04,GVtoo24fB3xBUzq9O9q60w,2026-04,False
east_42nd_street_012,n00683,8.012611139810621,OK,sluGv_NE28ZSoT7HI_kjtw,2026-04,n2FwwrfcEh3xg-EyChDJ5A,2026-04,False
east_42nd_street_013,n00682,8.012602786467976,OK,-uxZb_VVs_nFclwFuROUEA,2026-04,n1u6NEIEb_-6GBxgkeMnEw,2026-04,False
east_42nd_street_014,n00681,8.140458406611337,OK,5HW9cYn5Gl80HLfVzrV6NQ,2026-04,GAcB-4wTdknbsKT03h46kg,2026-04,False
east_42nd_street_015,n00680,8.086525826648456,OK,P_tjgnHx4DwFoyKGaliW8A,2026-04,YQuEwZcklYOwsbCWNR2Kgg,2026-04,False
east_42nd_street_016,n00679,8.140441656060796,OK,x3M9aJ4WYo2cwNrcD4iNAw,2026-04,OzCDuRUto94bfaqQSmveCQ,2026-04,False
east_42nd_street_017,n00678,8.214089436215371,OK,kBC1yAWvkcz8DmjoE-2_yQ,2026-04,nbtvDeIRXnjYlleDwQEguA,2026-04,False
east_42nd_street_018,n00677,8.140424814398232,OK,83wi4fVhtMRUqvMsVr_O2w,2026-04,OE2UaWfWPNximZhQ_Nvv5Q,2026-04,False
east_42nd_street_019,n00078,2.89747987466633,OK,zUEhNx2F0NQbIRo2ZK0WAw,2026-04,2ZEhBd_jQ8-9ee6Y9E_-oA,2026-04,False
east_42nd_street_020,n00675,8.214063435152253,OK,ynubjyFJw3WM-Lxn4jCEKA,2026-04,DI-Ao3UGS9RV5d6-LR9cWw,2026-04,False
east_42nd_street_021,n00674,8.361977364787206,OK,Mxqp9sLvJ267v5YIMHRXNg,2026-04,MqOv5TWTs9ExPAe-MysaBA,2026-04,False
east_42nd_street_022,n00673,8.361968765453577,OK,hGtbBhwpDQ4JdE3lkJBpgg,2026-04,WA7RJwEozgpe3z3pjPMHmQ,2026-04,False
east_42nd_street_023,n00672,8.361960262485228,OK,VNjIw-bHtK3P60zGuKoSNA,2026-04,m7pvtTtlRaVXbvpBKseHig,2026-04,False
east_42nd_street_024,n00671,8.361951568165045,OK,KMlLduXa84w4XWLrOgpdLA,2026-04,bjEIRgA8g1IIb4Cxm7HXDw,2026-04,False
east_42nd_street_025,n00670,8.489353052191396,OK,rxONnlw9IvCEwDJinx3_SQ,2026-04,NiKQvuF5jKFCzGcLjMkH3Q,2026-04,False
east_42nd_street_026,n00669,8.56332719409607,OK,MZGRr8iUFLJnM-i0idMM7A,2026-04,f5jFiWiRAWYp5OqpqvKmhQ,2026-04,False
east_42nd_street_027,n00668,8.563318503676642,OK,z_FA9uzbWu17l6A_ZmKUwQ,2026-04,2uH-ZA1NXySVaG9SuRwYlg,2026-04,False
east_42nd_street_028,n00667,8.5633098128414,OK,ujdIsDFYhpA6HF64Hz_lFw,2026-04,TbA10hZdfO13EspcY_tkEg,2026-04,False
east_42nd_street_029,n00666,8.637475095615823,OK,V4O8FH8vzvVziKEn-N3eMw,2026-04,ji8gjBaIITCNuwWjl2y65Q,2026-04,False
east_42nd_street_030,n00113,5.807286629548902,OK,3TQKJ0m1QhUjczhyHgO25Q,2026-04,3TQKJ0m1QhUjczhyHgO25Q,2026-04,True
east_42nd_street_031,n00664,8.690799202153112,OK,ZCjX2TFsL5y9yHV6WYU46w,2026-04,qO6KlF_Wbd2tU5_-wn0cJw,2026-04,False
east_42nd_street_032,n00663,8.69079014943753,OK,Ag63ycsZU0OQZ7EmwFOFfw,2026-04,nLsp0w1WEM0ondNFajsQeA,2026-04,False
east_42nd_street_033,n00662,8.690781194698816,OK,IuPNVIU238I75sUnyy-o3w,2026-04,VG0Swmv2QyQDFfh3ryOqVw,2026-04,False
east_42nd_street_034,n00661,8.818649619305106,OK,Pkz7X8MbDdbrU1FtEzUYqg,2026-04,wYzKUOco4UAuRbgiKrnuNg,2026-04,False
east_42nd_street_035,n00660,8.76467051900435,OK,WI0Z_WrSz-AW3voG0Vs_pg,2026-04,ZSbah7jnBpMQOueyyWLrmA,2026-04,False
east_42nd_street_036,n00659,8.838757054016567,OK,zj_tuzEBEGM0WBNA0o-BQw,2026-04,wiMxb1HNkVK3rm9fCRmEQg,2026-04,False
east_42nd_street_037,n00658,8.892268242892328,OK,W6l9X9IzIBgeUkRqmvNr-g,2026-04,sRwO0NezLWyrhfbsJVnXmA,2026-04,False
east_42nd_street_038,n00657,8.892258998846588,OK,Q4K2ZZ_vPy38epmqFbg56Q,2026-04,nbiARjK75-J-Bg87W7j8AA,2026-04,False
east_42nd_street_039,n00656,8.966085324006718,OK,CAoSFkNJSE0wb2dLRUlDQWdJRDRzcExuVUE.,2017-05,3bMWgISwy0YPV-zMAd4xeg,2026-04,False
east_42nd_street_040,n00655,8.966076060108602,OK,gxwLdAWfH-Ql5An4TUbfQw,2026-04,3fjvZn_1bix6Xkj8EYJ_rw,2026-04,False
east_42nd_street_041,n00654,9.0400874929397,OK,L1zkgCNB2m3sNdrBc6_opg,2026-04,GgKN3VA7Hhhf6WqU2v4EBQ,2026-04,False
east_42nd_street_042,n00653,9.040078104125103,OK,RIWZc_-loB7SYeQav3mlyg,2026-04,o9hCfMy1pA46ebz3Pgk-RQ,2026-04,False
east_42nd_street_043,n00652,9.114270136680409,OK,CAoSFkNJSE0wb2dLRUlDQWdJQzQ5OGJRUEE.,2015-10,2fIDodg8kSw_txslM7pxlw,2026-04,False
east_42nd_street_044,n00651,9.114260624575733,OK,LC7Qkb2AcwSXcvItvkoyuA,2026-04,hIX0mTURLesMJEj2RtItrA,2026-04,False
east_42nd_street_045,n00650,9.188628767208247,OK,bmeRby9TLRzR-XYTFNkIcw,2026-04,zlFALrkqgRcIv3MPQoHLCw,2026-04,False
east_42nd_street_046,n00649,9.188619243002368,OK,CAoSF0NJSE0wb2dLRUlDQWdJRDRtZmVlMUFF,2016-05,t3xm6w6DCeEG3FWmuzXCZA,2026-04,False
east_42nd_street_047,n00648,9.295291012723764,OK,6lgZa5a4e3HYshaHKW2mcQ,2026-04,6lgZa5a4e3HYshaHKW2mcQ,2026-04,True
east_42nd_street_048,n00647,9.295281485824034,OK,CAoSF0NJSE0wb2dLRUlDQWdJQzRuTzdMandF,2018-08,FfSZlKd2IZffFdFtP06qwg,2026-04,False
east_42nd_street_049,n00646,9.315544896601633,OK,r6wdsU-bCb-erW9Y9Yqcyg,2026-04,Cr5ds2YGKoUoIiBsdXbHhg,2026-04,False
east_42nd_street_050,n00645,9.333331732554404,OK,9wkIAMnDPyr5_OBbASwRXw,2026-04,W7qp8RPwbo4f2Li9OZKGog,2026-04,False
east_42nd_street_051,n00644,9.377255509250917,OK,MeGYeD2qlVASugpTmsEtRw,2026-04,m8xyW-y2bimjZgucWZCY8w,2026-04,False
east_42nd_street_052,n00643,9.44282151712899,OK,rgLAukGxQ-9hPiaaQkarFw,2026-04,OHaqv5nJ8YdTFRFXHUTiwQ,2026-04,False
east_42nd_street_053,n00642,9.423364965922726,OK,Bjfy0VLrqaW1f0Nxri8r_w,2026-04,f7D_IMdlIjWItkwGRHVf0A,2026-04,False
east_42nd_street_054,n00641,9.496810988959455,OK,2iQBp6_Vgz21t3oUXLpCpw,2026-04,TXqKzQiBZkOMYwRWyHeBHg,2026-04,False
lexington_avenue_032,n00283,1.6179487522910743,OK,3qXV_ebiOkxVN1TwoXAayg,2026-04,3qXV_ebiOkxVN1TwoXAayg,2026-04,True
lexington_avenue_033,n00690,3.5785342359258974,OK,L4lHYt1rr-AAdPaOhV2N6g,2026-04,L4lHYt1rr-AAdPaOhV2N6g,2026-04,True
lexington_avenue_034,n00691,3.6753744076817174,OK,kcwr9bFeAnOjYKWv44f5iw,2026-04,kcwr9bFeAnOjYKWv44f5iw,2026-04,True
lexington_avenue_035,n00692,3.7729955434597384,OK,g0O4vqL2Y7BHHstWJ-g43g,2026-04,g0O4vqL2Y7BHHstWJ-g43g,2026-04,True
lexington_avenue_036,n00693,3.716836229116418,OK,Pca_c5E00Uh5n3FLbeB2Gg,2026-04,Pca_c5E00Uh5n3FLbeB2Gg,2026-04,True
lexington_avenue_037,n00694,3.855225828251952,OK,oMgcqGZ9smvUIqZRGSHeRg,2026-04,oMgcqGZ9smvUIqZRGSHeRg,2026-04,True
lexington_avenue_038,n00695,3.951522557291831,OK,nSHZwBiGFhE6UL7wQEQlQw,2026-04,nSHZwBiGFhE6UL7wQEQlQw,2026-04,True
lexington_avenue_039,n00696,4.048573025758178,OK,iq3sn94G3VM4ea6c-IDZ4g,2026-04,iq3sn94G3VM4ea6c-IDZ4g,2026-04,True
lexington_avenue_040,n00377,3.3892588687943137,OK,VGhUmr_NyXuxqU-y_pwvPA,2026-04,VGhUmr_NyXuxqU-y_pwvPA,2026-04,True
lexington_avenue_041,n00698,4.186528006419209,OK,9A0AGCVP9hXMSsdpZyIw_w,2026-04,6jO9dP_sGtKNg81KV1mOcw,2026-04,False
lexington_avenue_042,n00699,4.186525857171008,OK,9jUhfxuhRBzD1iA2UxhFow,2026-04,Vt3N9Hn27CbOjrCBBqndkA,2026-04,False
lexington_avenue_043,n00700,4.284006044425396,OK,7oMSWlhHlGzt9tMnU54Wcw,2026-04,v1Cbp39WU6PMRRw_DMDmBg,2026-04,False
lexington_avenue_044,n00701,4.32363210664397,OK,P_6MeCqqgDsOjjzUca_Vcw,2026-04,6v4mi_poeq2vuU9xWPn1tg,2026-04,False
lexington_avenue_045,n00702,4.421801261299649,OK,30RCWmxB2baE6jsBzoF5PA,2026-04,pye5Ty8QS85oI4lkxJU9UQ,2026-04,False
lexington_avenue_046,n00703,4.462716602094604,OK,XUAWD4JdWwkwUsJ4_sk-aA,2026-04,iOz4S2ypqI7sZ7jpN3QRWg,2026-04,False
lexington_avenue_047,n00704,4.559697664449281,OK,RbPagxIFiGazyouGIBjQzg,2026-04,C5nnvbkO4CDIm2eg-EyNRQ,2026-04,False
lexington_avenue_048,n00471,1.815181007305737,OK,M85v_MAOD1YdWs52ZQLREg,2026-04,M85v_MAOD1YdWs52ZQLREg,2026-04,True
lexington_avenue_049,n00706,4.559693038843362,OK,ELGtaRPhHJz_gvJhCvuzww,2026-04,ELGtaRPhHJz_gvJhCvuzww,2026-04,True
lexington_avenue_050,n00707,4.795055398065113,OK,0U_YL4BqLT6PCQoCPUQp3g,2026-04,0U_YL4BqLT6PCQoCPUQp3g,2026-04,True
lexington_avenue_051,n00708,4.7950530343097135,OK,WYyorQeJhw5eZOPDmyLoXw,2026-04,WYyorQeJhw5eZOPDmyLoXw,2026-04,True
lexington_avenue_052,n00518,1.4530372361314665,OK,kOJmCPU6jeyhiUX5eTNCoQ,2026-04,kOJmCPU6jeyhiUX5eTNCoQ,2026-04,True
lexington_avenue_053,n00710,4.973909806317735,OK,CjMg2Wi60qaj-fLgkYM4Ug,2026-04,CjMg2Wi60qaj-fLgkYM4Ug,2026-04,True
lexington_avenue_054,n00711,4.973907157850171,OK,V6TZu_4-h7cnwZoYNVm4tg,2026-04,V6TZu_4-h7cnwZoYNVm4tg,2026-04,True
lexington_avenue_055,n00712,4.973904508089584,OK,fZUi2xh3a0VDfWCpxiqwNQ,2026-04,CAoSF0NJSE0wb2dLRUlDQWdJQ3F5LV9Db0FF,2021-04,False
lexington_avenue_056,n00565,3.3395387487885366,OK,zoBl-242v_cGuDgdof-gUg,2026-04,wirGGI_nltRT_ObxW-5AEQ,2026-04,False
lexington_avenue_057,n00714,5.112125653683668,OK,tHhnrK3SqudywaZT9DUl6Q,2026-04,g1TIRMFNxyyDk1MJ4CJ2Jg,2026-04,False
lexington_avenue_058,n00715,5.208845257655118,OK,CAoSF0NJSE0wb2dLRUlDQWdJQ0VvcUNHcXdF,2018-10,6pGkWXfDNO6dkE2MGY3ayA,2026-04,False
lexington_avenue_059,n00716,5.306124569079918,OK,hU1n3hneFjDmsBEYcDeVOg,2026-04,NNffdzYe-9uIGFdQfBhLnA,2026-04,False
lexington_avenue_060,n00717,5.346935087658868,OK,RmDmsum-KdwRsHoSkYzcjg,2026-04,LZaqgmmoVFhsYx7CIbcWUQ,2026-04,False
lexington_avenue_061,n00718,5.38875895149074,OK,CAoSF0NJSE0wb2dLRUlDQWdJQ0U3OFNuX1FF,2016-05,Nx_CXrKvrwz3LUUFAaxzfQ,2026-04,False
lexington_avenue_062,n00719,5.48509406726139,OK,dHYCPRSsnu2w4CAqJWJ0Cw,2026-04,zt4UqpoPIi3yNvFM98jisg,2026-04,False
lexington_avenue_063,n00720,5.485091163009484,OK,zDp1tNSQe2YMO_dBgrOvhw,2026-04,LkQkeM9q_yCNkyL0eEFwVA,2026-04,False
lexington_avenue_064,n00657,3.166382071694164,OK,o4IZd0RFIKuNguGR8Byo6g,2026-04,nbiARjK75-J-Bg87W7j8AA,2026-04,False
lexington_avenue_065,n00722,5.720010844396812,OK,xIYSU8oC8UIzyiBPz9rvFQ,2026-04,s_OJW1xjZoASlIUekJAHUQ,2026-04,False
madison_avenue_035,n00723,12.381065132297993,OK,HCWSXcjKeoTbqeyTXQ3gtQ,2026-04,0pm5gYHMr2SK0UHVegI5PQ,2026-04,False
madison_avenue_036,n00267,7.6878269539973205,OK,sc4HSCw5im2V-q6dWieFlg,2026-04,xafjbRtNoCmIfGPkeE3nHw,2026-04,False
madison_avenue_037,n00724,7.80653036542622,OK,dtcdpdRFZtkHL3ttsr2S0A,2026-04,1s8V7mnBoLuS23ExO1N1CQ,2026-04,False
madison_avenue_038,n00725,7.903020604123864,OK,Xd6sgl0dEteQhsNqrQ492g,2026-04,Xd6sgl0dEteQhsNqrQ492g,2026-04,True
madison_avenue_039,n00726,7.999887608247611,OK,cXetDvVhf4fi-7uWiArQhA,2026-04,cXetDvVhf4fi-7uWiArQhA,2026-04,True
madison_avenue_040,n00727,7.919284833390599,OK,Y2v2611i4bl2dZ6INw5XpA,2026-04,Y2v2611i4bl2dZ6INw5XpA,2026-04,True
madison_avenue_041,n00728,8.097113755540835,OK,2BvplyV8UsV0CKUVaj4LlA,2026-04,2BvplyV8UsV0CKUVaj4LlA,2026-04,True
madison_avenue_042,n00729,8.137941695432941,OK,NTQVaoBPnJz8g98v0Ac_eA,2026-04,ZByGY50ZuYl_Hx_RixghOQ,2026-04,False
madison_avenue_043,n00730,8.23503837062256,OK,gvOxGY-QcFb96K9DATPyBg,2026-04,gvOxGY-QcFb96K9DATPyBg,2026-04,True
madison_avenue_044,n00731,8.235034185894904,OK,lixmav_aQqPqRvASupnnXA,2026-04,lixmav_aQqPqRvASupnnXA,2026-04,True
madison_avenue_045,n00732,8.373013521391892,OK,n2EazOTMSmZCDYhJLB1aFA,2026-04,B8_YjTLlNoNFCo8Ilvez-Q,2026-04,False
madison_avenue_046,n00733,8.373009254310086,OK,TBdyoJpAk0KJ6rJKQxqcmA,2026-04,rwmrUclQdkQzqQh-DAVGig,2026-04,False
madison_avenue_047,n00734,8.511036760594074,OK,D_Vyhuw7LjFXCmZbMz0Yyw,2026-04,JUjZ_V6A5MgqIwnqLHa2Zw,2026-04,False
madison_avenue_048,n00408,5.253253087467208,OK,XOOhsEAV_Hq3lMzHXIfc_w,2026-04,XOOhsEAV_Hq3lMzHXIfc_w,2026-04,True
madison_avenue_049,n00736,8.511027968243578,OK,w0hVetQ4ywcQmRMH7p6yeg,2026-04,dnIsJumb_MxR6PHL7X11HQ,2026-04,False
madison_avenue_050,n00737,8.746163583046503,OK,aJR5BHSuZNfPSRYemR_oHg,2026-04,M_nuCViyjL5VRz8PdnTuIg,2026-04,False
madison_avenue_051,n00738,8.746159119785396,OK,3EYIfF4E7a3bTIvjXGphtw,2026-04,1e95vMcfk8baami3T8E7zQ,2026-04,False
madison_avenue_052,n00739,8.884154244628107,OK,swsdp0H5IqePmGz02hGnhA,2026-04,D33lkilfylGWD7rU0B-8Pw,2026-04,False
madison_avenue_053,n00740,8.843541005922162,OK,1_fWponcfc32C-bSUY1rFQ,2026-04,1_fWponcfc32C-bSUY1rFQ,2026-04,True
madison_avenue_054,n00741,8.98141175107396,OK,WHhK2rL_zkC2uWsFSPx9ZA,2026-04,MxscpxbTHKUpbMQsEDGIxw,2026-04,False
