file,node_id,cardinal,seq,street,direction,a_sidewalk_shed,a_sidewalk_shed__crop,scaffolding,scaffolding__crop,construction_scaffolding_on_a_building_facade,construction_scaffolding_on_a_building_facade__crop,a_green_wooden_shed_over_the_sidewalk,a_green_wooden_shed_over_the_sidewalk__crop,metal_scaffold_poles,metal_scaffold_poles__crop,a_construction_fence,a_construction_fence__crop,a_plywood_construction_barrier,a_plywood_construction_barrier__crop,a_street_tree,a_street_tree__crop
east_41st_street/east_to_west/11_n00628_W.jpg,n00628,W,11,east_41st_street,east_to_west,0.27844,0,0.41541,0,0.29666,1,0.15342,0,0.25215,0,0.27791,2,0.12012,3,0.1958,1
east_41st_street/east_to_west/12_n00627_W.jpg,n00627,W,12,east_41st_street,east_to_west,0.2275,3,0.29716,3,0.35838,0,0.19497,3,0.21765,3,0.28703,2,0.14102,0,0.40114,0
east_41st_street/east_to_west/13_n00626_W.jpg,n00626,W,13,east_41st_street,east_to_west,0.25022,3,0.33368,2,0.25773,1,0.15792,3,0.24171,0,0.17407,0,0.17698,1,0.17237,1
east_41st_street/east_to_west/14_n00625_W.jpg,n00625,W,14,east_41st_street,east_to_west,0.20394,0,0.52557,2,0.34038,2,0.14721,0,0.32661,2,0.21676,3,0.28542,0,0.24941,1
east_41st_street/east_to_west/15_n00624_W.jpg,n00624,W,15,east_41st_street,east_to_west,0.18464,3,0.26333,3,0.2161,1,0.11609,3,0.22107,3,0.13067,2,0.10763,1,0.33816,3
east_41st_street/east_to_west/16_n00623_W.jpg,n00623,W,16,east_41st_street,east_to_west,0.19641,0,0.28981,0,0.23934,3,0.12183,3,0.2463,3,0.1494,2,0.12831,3,0.31596,2
east_41st_street/east_to_west/17_n00622_W.jpg,n00622,W,17,east_41st_street,east_to_west,0.15332,2,0.4335,1,0.38612,1,0.12505,2,0.24412,0,0.2024,3,0.1101,3,0.34985,2
east_41st_street/east_to_west/18_n00621_W.jpg,n00621,W,18,east_41st_street,east_to_west,0.12902,2,0.29051,0,0.24828,3,0.05988,1,0.15736,3,0.15964,0,0.11446,3,0.19466,1
east_41st_street/east_to_west/19_n00620_W.jpg,n00620,W,19,east_41st_street,east_to_west,0.2159,0,0.30011,3,0.2607,1,0.17654,0,0.23611,3,0.14475,0,0.13074,2,0.34146,3
east_41st_street/east_to_west/20_n00619_W.jpg,n00619,W,20,east_41st_street,east_to_west,0.10219,0,0.21327,3,0.21697,3,0.0706,3,0.20396,3,0.12392,2,0.11099,3,0.32754,2
east_41st_street/east_to_west/21_n00618_W.jpg,n00618,W,21,east_41st_street,east_to_west,0.15133,1,0.16679,0,0.18254,2,0.06596,1,0.12492,0,0.15073,3,0.10801,0,0.33289,3
east_41st_street/east_to_west/22_n00617_W.jpg,n00617,W,22,east_41st_street,east_to_west,0.17725,3,0.21535,1,0.26736,1,0.13528,3,0.12428,3,0.15838,0,0.13438,1,0.3113,1
east_41st_street/east_to_west/23_n00616_W.jpg,n00616,W,23,east_41st_street,east_to_west,0.13331,3,0.14482,1,0.22865,2,0.08449,1,0.13734,2,0.15363,3,0.24879,3,0.27954,1
east_41st_street/east_to_west/24_n00615_W.jpg,n00615,W,24,east_41st_street,east_to_west,0.13927,3,0.21061,1,0.2341,2,0.08285,3,0.1899,3,0.2412,2,0.32724,2,0.27168,3
east_41st_street/east_to_west/25_n00614_W.jpg,n00614,W,25,east_41st_street,east_to_west,0.1507,3,0.15735,3,0.17021,2,0.07466,0,0.12928,3,0.13567,3,0.10899,3,0.35178,1
east_41st_street/east_to_west/26_n00613_W.jpg,n00613,W,26,east_41st_street,east_to_west,0.15437,3,0.15349,3,0.20585,1,0.07296,3,0.12646,3,0.15137,3,0.1053,3,0.43555,0
east_41st_street/east_to_west/27_n00612_W.jpg,n00612,W,27,east_41st_street,east_to_west,0.14436,3,0.29992,0,0.30371,0,0.09755,3,0.1491,2,0.18973,3,0.12383,3,0.52872,0
east_41st_street/east_to_west/28_n00611_W.jpg,n00611,W,28,east_41st_street,east_to_west,0.20267,0,0.48636,0,0.31728,0,0.13355,2,0.21151,3,0.17038,1,0.16027,2,0.27078,2
east_41st_street/east_to_west/29_n00610_W.jpg,n00610,W,29,east_41st_street,east_to_west,0.08293,3,0.39224,3,0.34214,3,0.07081,3,0.16893,2,0.15185,2,0.1001,3,0.08816,1
east_41st_street/east_to_west/30_n00609_W.jpg,n00609,W,30,east_41st_street,east_to_west,0.12137,3,0.40217,0,0.3077,3,0.10386,3,0.29637,0,0.13865,3,0.11565,0,0.16354,1
east_41st_street/east_to_west/31_n00608_W.jpg,n00608,W,31,east_41st_street,east_to_west,0.1262,3,0.37177,3,0.3458,3,0.06461,3,0.26246,0,0.14556,3,0.13759,0,0.18214,1
east_41st_street/east_to_west/32_n00607_W.jpg,n00607,W,32,east_41st_street,east_to_west,0.13839,3,0.14551,0,0.21631,1,0.09813,3,0.11503,3,0.1799,3,0.11153,3,0.26397,1
east_41st_street/east_to_west/33_n00606_W.jpg,n00606,W,33,east_41st_street,east_to_west,0.12512,3,0.26489,2,0.22143,1,0.06376,3,0.12914,0,0.17844,2,0.11164,3,0.2706,3
east_41st_street/east_to_west/34_n00605_W.jpg,n00605,W,34,east_41st_street,east_to_west,0.11997,3,0.17191,1,0.25779,1,0.08222,1,0.15234,3,0.12569,0,0.12276,1,0.35893,0
east_41st_street/east_to_west/35_n00604_W.jpg,n00604,W,35,east_41st_street,east_to_west,0.13041,1,0.26822,2,0.33508,2,0.09566,2,0.17389,2,0.32767,2,0.24318,2,0.26329,0
east_41st_street/east_to_west/36_n00603_W.jpg,n00603,W,36,east_41st_street,east_to_west,0.14869,3,0.29806,3,0.32693,0,0.06663,2,0.2075,3,0.14995,3,0.23051,0,0.25279,3
east_41st_street/east_to_west/37_n00602_W.jpg,n00602,W,37,east_41st_street,east_to_west,0.12849,3,0.26177,1,0.22955,3,0.05866,1,0.15934,3,0.1277,3,0.12324,3,0.27292,1
east_41st_street/east_to_west/38_n00601_W.jpg,n00601,W,38,east_41st_street,east_to_west,0.14279,3,0.55074,2,0.31333,2,0.10169,3,0.41676,2,0.21311,3,0.30371,3,0.2769,1
east_41st_street/east_to_west/39_n00600_W.jpg,n00600,W,39,east_41st_street,east_to_west,0.15315,0,0.34524,1,0.28618,2,0.11826,3,0.24344,2,0.17073,3,0.13646,0,0.25992,0
east_41st_street/east_to_west/40_n00599_W.jpg,n00599,W,40,east_41st_street,east_to_west,0.1312,2,0.44459,1,0.38616,2,0.10036,3,0.31253,2,0.23365,2,0.10936,3,0.1769,3
east_41st_street/east_to_west/41_n00598_W.jpg,n00598,W,41,east_41st_street,east_to_west,0.2348,2,0.36164,3,0.29223,1,0.2023,2,0.17282,0,0.34225,2,0.18878,1,0.32413,2
east_41st_street/east_to_west/42_n00597_W.jpg,n00597,W,42,east_41st_street,east_to_west,0.16056,2,0.49475,1,0.34949,1,0.10096,3,0.23863,1,0.15029,0,0.10418,1,0.40685,3
east_41st_street/east_to_west/43_n00596_W.jpg,n00596,W,43,east_41st_street,east_to_west,0.15102,3,0.32104,3,0.29629,2,0.1082,3,0.15354,3,0.11956,3,0.11389,3,0.41119,2
east_41st_street/east_to_west/44_n00595_W.jpg,n00595,W,44,east_41st_street,east_to_west,0.14731,3,0.46609,2,0.41237,2,0.09762,1,0.25733,2,0.12198,2,0.10928,2,0.47661,3
east_41st_street/west_to_east/01_n00595_E.jpg,n00595,E,1,east_41st_street,west_to_east,0.12503,1,0.31666,3,0.33597,0,0.09804,1,0.17006,3,0.14137,3,0.10701,3,0.23653,3
east_41st_street/west_to_east/02_n00596_E.jpg,n00596,E,2,east_41st_street,west_to_east,0.1359,2,0.45123,0,0.27692,2,0.09799,1,0.21444,0,0.22626,2,0.25423,3,0.29616,0
east_41st_street/west_to_east/03_n00597_E.jpg,n00597,E,3,east_41st_street,west_to_east,0.16384,1,0.24289,0,0.32828,0,0.14608,0,0.19474,2,0.22976,2,0.16965,3,0.23245,3
east_41st_street/west_to_east/04_n00598_E.jpg,n00598,E,4,east_41st_street,west_to_east,0.1619,0,0.55838,0,0.27311,1,0.10512,0,0.32097,0,0.15972,2,0.12873,2,0.14796,1
east_41st_street/west_to_east/05_n00599_E.jpg,n00599,E,5,east_41st_street,west_to_east,0.17557,2,0.36661,0,0.33365,0,0.14751,3,0.24525,0,0.18217,0,0.12282,2,0.27853,1
east_41st_street/west_to_east/06_n00600_E.jpg,n00600,E,6,east_41st_street,west_to_east,0.10561,2,0.3505,0,0.36733,1,0.07569,2,0.23919,0,0.11204,0,0.21135,3,0.26881,3
east_41st_street/west_to_east/07_n00601_E.jpg,n00601,E,7,east_41st_street,west_to_east,0.13568,3,0.19265,1,0.23908,3,0.07716,3,0.13659,1,0.1817,3,0.2322,3,0.23507,1
east_41st_street/west_to_east/08_n00602_E.jpg,n00602,E,8,east_41st_street,west_to_east,0.12159,3,0.24648,0,0.2591,2,0.07341,0,0.15758,0,0.13243,3,0.11636,3,0.36065,0
east_41st_street/west_to_east/09_n00603_E.jpg,n00603,E,9,east_41st_street,west_to_east,0.12675,1,0.31266,1,0.30675,1,0.08477,3,0.17627,1,0.26479,1,0.18209,0,0.19132,3
east_41st_street/west_to_east/10_n00604_E.jpg,n00604,E,10,east_41st_street,west_to_east,0.12979,3,0.45799,1,0.34303,1,0.09111,2,0.18577,1,0.13472,3,0.13644,0,0.43832,2
east_41st_street/west_to_east/11_n00605_E.jpg,n00605,E,11,east_41st_street,west_to_east,0.14423,3,0.41255,1,0.26219,1,0.05886,1,0.16087,3,0.1559,3,0.10609,3,0.25218,3
east_41st_street/west_to_east/12_n00606_E.jpg,n00606,E,12,east_41st_street,west_to_east,0.20347,3,0.28235,1,0.26017,2,0.14581,3,0.14325,3,0.14901,3,0.16749,0,0.21605,3
east_41st_street/west_to_east/13_n00607_E.jpg,n00607,E,13,east_41st_street,west_to_east,0.19243,0,0.29143,1,0.28518,1,0.14249,3,0.16704,1,0.18466,3,0.1113,3,0.11389,3
east_41st_street/west_to_east/14_n00608_E.jpg,n00608,E,14,east_41st_street,west_to_east,0.15541,2,0.42286,1,0.29217,2,0.09162,1,0.28499,3,0.27734,2,0.14912,2,0.19361,2
east_41st_street/west_to_east/15_n00609_E.jpg,n00609,E,15,east_41st_street,west_to_east,0.12491,3,0.495,1,0.42247,1,0.10812,3,0.22886,2,0.20843,2,0.13734,2,0.13272,1
east_41st_street/west_to_east/16_n00610_E.jpg,n00610,E,16,east_41st_street,west_to_east,0.16328,1,0.3839,2,0.30577,1,0.1075,3,0.27609,2,0.25068,2,0.31781,0,0.22565,3
east_41st_street/west_to_east/17_n00611_E.jpg,n00611,E,17,east_41st_street,west_to_east,0.1231,2,0.25353,0,0.26446,1,0.07687,2,0.14092,3,0.13679,3,0.10466,2,0.28064,1
east_41st_street/west_to_east/18_n00612_E.jpg,n00612,E,18,east_41st_street,west_to_east,0.13429,3,0.25532,3,0.22199,3,0.05646,3,0.10617,2,0.13063,3,0.11101,2,0.43904,3
east_41st_street/west_to_east/19_n00613_E.jpg,n00613,E,19,east_41st_street,west_to_east,0.11911,0,0.15615,3,0.21735,3,0.07187,2,0.10251,3,0.18122,1,0.10259,3,0.38536,3
east_41st_street/west_to_east/20_n00614_E.jpg,n00614,E,20,east_41st_street,west_to_east,0.22946,3,0.13847,2,0.17528,3,0.16723,3,0.22248,0,0.19694,3,0.23925,3,0.25637,1
east_41st_street/west_to_east/21_n00615_E.jpg,n00615,E,21,east_41st_street,west_to_east,0.12952,3,0.14313,3,0.19781,3,0.05358,1,0.0977,3,0.20069,2,0.30467,0,0.28041,3
east_41st_street/west_to_east/22_n00616_E.jpg,n00616,E,22,east_41st_street,west_to_east,0.12853,2,0.21145,1,0.27903,1,0.08752,2,0.10415,2,0.13884,3,0.11577,0,0.35317,1
east_41st_street/west_to_east/23_n00617_E.jpg,n00617,E,23,east_41st_street,west_to_east,0.17839,3,0.30801,1,0.32533,1,0.06843,1,0.12147,3,0.18329,3,0.10949,3,0.45477,3
east_41st_street/west_to_east/24_n00618_E.jpg,n00618,E,24,east_41st_street,west_to_east,0.12199,3,0.19358,0,0.25617,1,0.07819,3,0.17455,3,0.11651,3,0.09312,1,0.49297,0
east_41st_street/west_to_east/25_n00619_E.jpg,n00619,E,25,east_41st_street,west_to_east,0.18953,2,0.20571,1,0.24827,1,0.1392,2,0.19179,3,0.21917,1,0.10713,3,0.36778,1
east_41st_street/west_to_east/26_n00620_E.jpg,n00620,E,26,east_41st_street,west_to_east,0.19961,1,0.22441,3,0.25883,3,0.10212,1,0.10794,3,0.13651,3,0.16653,1,0.29091,3
east_41st_street/west_to_east/27_n00621_E.jpg,n00621,E,27,east_41st_street,west_to_east,0.22833,1,0.18596,2,0.19777,3,0.15792,1,0.1599,3,0.23285,2,0.28427,0,0.3785,3
east_41st_street/west_to_east/28_n00622_E.jpg,n00622,E,28,east_41st_street,west_to_east,0.19632,1,0.23804,3,0.21373,1,0.12323,1,0.13846,3,0.21708,1,0.1188,0,0.35256,2
east_41st_street/west_to_east/29_n00623_E.jpg,n00623,E,29,east_41st_street,west_to_east,0.21385,0,0.23326,3,0.26312,3,0.15295,0,0.17961,0,0.1693,0,0.14276,0,0.47587,0
east_41st_street/west_to_east/30_n00624_E.jpg,n00624,E,30,east_41st_street,west_to_east,0.14288,3,0.37724,0,0.29161,0,0.12326,1,0.24079,0,0.19602,0,0.17904,1,0.19169,3
east_41st_street/west_to_east/31_n00625_E.jpg,n00625,E,31,east_41st_street,west_to_east,0.18887,2,0.37152,1,0.36016,3,0.15141,3,0.25372,3,0.1699,3,0.15376,3,0.2239,1
east_41st_street/west_to_east/32_n00626_E.jpg,n00626,E,32,east_41st_street,west_to_east,0.24445,3,0.27006,3,0.27512,3,0.17023,2,0.2465,2,0.17882,3,0.13357,2,0.38821,3
east_41st_street/west_to_east/33_n00627_E.jpg,n00627,E,33,east_41st_street,west_to_east,0.26994,1,0.35938,1,0.33518,1,0.16739,1,0.27575,0,0.29595,3,0.14545,3,0.22915,1
east_41st_street/west_to_east/34_n00628_E.jpg,n00628,E,34,east_41st_street,west_to_east,0.24995,2,0.29269,3,0.36439,3,0.16333,2,0.1582,3,0.14839,3,0.15421,2,0.26351,1
east_41st_street/west_to_east/35_n00629_E.jpg,n00629,E,35,east_41st_street,west_to_east,0.25284,3,0.43556,0,0.48361,0,0.17574,2,0.21717,0,0.14192,0,0.11235,0,0.28165,3
east_41st_street/west_to_east/36_n00630_E.jpg,n00630,E,36,east_41st_street,west_to_east,0.20749,3,0.33267,3,0.34332,3,0.09827,0,0.17609,3,0.1172,3,0.17456,1,0.39621,1
east_41st_street/west_to_east/37_n00631_E.jpg,n00631,E,37,east_41st_street,west_to_east,0.19963,2,0.22382,2,0.19739,0,0.07707,3,0.2229,2,0.16847,0,0.22885,0,0.33133,3
east_41st_street/west_to_east/38_n00632_E.jpg,n00632,E,38,east_41st_street,west_to_east,0.13063,1,0.38091,0,0.17597,0,0.06763,3,0.1877,2,0.33419,2,0.12392,3,0.38046,3
east_41st_street/west_to_east/39_n00633_E.jpg,n00633,E,39,east_41st_street,west_to_east,0.23626,1,0.19701,1,0.16447,1,0.18028,1,0.1512,3,0.29057,2,0.08415,3,0.45209,0
east_41st_street/west_to_east/40_n00634_E.jpg,n00634,E,40,east_41st_street,west_to_east,0.17654,1,0.38948,2,0.38841,3,0.1107,2,0.26064,2,0.32179,2,0.10282,3,0.37559,1
east_41st_street/west_to_east/41_n00635_E.jpg,n00635,E,41,east_41st_street,west_to_east,0.14291,1,0.26218,3,0.32108,3,0.0905,1,0.13811,3,0.32716,2,0.07248,1,0.5206,2
east_41st_street/west_to_east/42_n00636_E.jpg,n00636,E,42,east_41st_street,west_to_east,0.14389,3,0.43615,3,0.27643,3,0.10218,1,0.15669,3,0.26308,2,0.10338,3,0.3328,3
east_41st_street/west_to_east/43_n00637_E.jpg,n00637,E,43,east_41st_street,west_to_east,0.14421,2,0.20338,1,0.2006,1,0.08232,3,0.12196,2,0.35656,2,0.08419,3,0.36403,3
east_41st_street/west_to_east/44_n00638_E.jpg,n00638,E,44,east_41st_street,west_to_east,0.17339,3,0.20114,2,0.24711,1,0.14528,3,0.15158,1,0.2015,1,0.17485,2,0.36554,3
east_42nd_street/east_to_west/01_n00686_W.jpg,n00686,W,1,east_42nd_street,east_to_west,0.15288,3,0.21929,3,0.21827,3,0.11571,3,0.2348,2,0.31601,2,0.0905,2,0.32757,1
east_42nd_street/east_to_west/02_n00685_W.jpg,n00685,W,2,east_42nd_street,east_to_west,0.14501,3,0.27981,1,0.15963,1,0.08851,3,0.18591,3,0.15649,0,0.13416,3,0.29534,1
east_42nd_street/east_to_west/03_n00684_W.jpg,n00684,W,3,east_42nd_street,east_to_west,0.13631,1,0.15089,1,0.20005,3,0.09957,1,0.13933,3,0.17507,0,0.14473,3,0.41943,0
east_42nd_street/east_to_west/04_n00683_W.jpg,n00683,W,4,east_42nd_street,east_to_west,0.15424,2,0.11421,2,0.17238,0,0.11996,2,0.11905,3,0.27949,0,0.13047,0,0.37403,0
east_42nd_street/east_to_west/05_n00682_W.jpg,n00682,W,5,east_42nd_street,east_to_west,0.18897,3,0.42274,3,0.22527,3,0.15678,0,0.21515,3,0.39365,3,0.32767,3,0.40925,2
east_42nd_street/east_to_west/06_n00681_W.jpg,n00681,W,6,east_42nd_street,east_to_west,0.18682,0,0.23746,3,0.31561,3,0.14736,1,0.13758,3,0.49779,0,0.39293,0,0.3264,1
east_42nd_street/east_to_west/07_n00680_W.jpg,n00680,W,7,east_42nd_street,east_to_west,0.2412,3,0.29349,3,0.32225,0,0.15597,3,0.2945,3,0.24974,2,0.36061,3,0.45946,3
east_42nd_street/east_to_west/08_n00679_W.jpg,n00679,W,8,east_42nd_street,east_to_west,0.23139,3,0.25838,0,0.20994,3,0.16065,3,0.18363,0,0.37827,2,0.28047,0,0.48044,2
east_42nd_street/east_to_west/09_n00678_W.jpg,n00678,W,9,east_42nd_street,east_to_west,0.19329,3,0.17506,0,0.18094,3,0.12176,3,0.12523,2,0.47065,2,0.16673,2,0.32766,1
east_42nd_street/east_to_west/10_n00677_W.jpg,n00677,W,10,east_42nd_street,east_to_west,0.1388,3,0.16157,1,0.23744,2,0.0966,3,0.13562,3,0.09156,3,0.12437,3,0.36577,1
east_42nd_street/east_to_west/11_n00676_W.jpg,n00676,W,11,east_42nd_street,east_to_west,0.17367,1,0.17243,1,0.19841,3,0.11215,2,0.13805,1,0.14464,1,0.14872,3,0.41683,0
east_42nd_street/east_to_west/12_n00675_W.jpg,n00675,W,12,east_42nd_street,east_to_west,0.20231,2,0.22551,1,0.20261,2,0.13933,2,0.24545,3,0.12286,2,0.18456,3,0.40459,1
east_42nd_street/east_to_west/13_n00674_W.jpg,n00674,W,13,east_42nd_street,east_to_west,0.15065,1,0.23557,3,0.24221,3,0.08321,3,0.27245,2,0.13609,2,0.39182,3,0.33389,3
east_42nd_street/east_to_west/14_n00673_W.jpg,n00673,W,14,east_42nd_street,east_to_west,0.17838,1,0.34384,2,0.28424,3,0.0891,1,0.22746,2,0.14738,2,0.24199,2,0.28718,3
east_42nd_street/east_to_west/15_n00672_W.jpg,n00672,W,15,east_42nd_street,east_to_west,0.22477,0,0.3666,2,0.37464,2,0.09345,0,0.31322,2,0.1956,2,0.34279,2,0.15129,3
east_42nd_street/east_to_west/16_n00671_W.jpg,n00671,W,16,east_42nd_street,east_to_west,0.18964,2,0.18326,3,0.27431,3,0.13765,2,0.24559,2,0.25021,3,0.22882,3,0.19775,2
east_42nd_street/east_to_west/17_n00670_W.jpg,n00670,W,17,east_42nd_street,east_to_west,0.21566,3,0.39544,2,0.27891,2,0.15931,3,0.28729,3,0.21005,2,0.42556,2,0.26736,0
east_42nd_street/east_to_west/18_n00669_W.jpg,n00669,W,18,east_42nd_street,east_to_west,0.17832,2,0.24874,1,0.33209,1,0.0756,0,0.13214,3,0.13723,3,0.16549,1,0.2516,1
east_42nd_street/east_to_west/19_n00668_W.jpg,n00668,W,19,east_42nd_street,east_to_west,0.14649,3,0.54543,0,0.33712,0,0.07892,2,0.15232,3,0.09106,3,0.07831,3,0.55261,3
east_42nd_street/east_to_west/20_n00667_W.jpg,n00667,W,20,east_42nd_street,east_to_west,0.11754,3,0.20568,3,0.23583,0,0.07164,1,0.16095,3,0.11684,3,0.10922,3,0.26889,3
east_42nd_street/east_to_west/21_n00666_W.jpg,n00666,W,21,east_42nd_street,east_to_west,0.19798,3,0.18838,2,0.21639,1,0.13319,2,0.14477,3,0.11972,3,0.16553,1,0.34835,3
east_42nd_street/east_to_west/22_n00665_W.jpg,n00665,W,22,east_42nd_street,east_to_west,0.19746,1,0.24674,1,0.24796,3,0.09516,1,0.21259,3,0.08722,3,0.0741,3,0.25886,0
east_42nd_street/east_to_west/23_n00664_W.jpg,n00664,W,23,east_42nd_street,east_to_west,0.23057,3,0.33403,1,0.30954,1,0.15,3,0.1693,3,0.1342,3,0.11642,3,0.35357,3
east_42nd_street/east_to_west/24_n00663_W.jpg,n00663,W,24,east_42nd_street,east_to_west,0.28727,3,0.34584,1,0.32398,1,0.19589,3,0.15091,3,0.07749,3,0.10563,2,0.21229,0
east_42nd_street/east_to_west/25_n00662_W.jpg,n00662,W,25,east_42nd_street,east_to_west,0.13802,3,0.21393,3,0.29375,1,0.05418,3,0.15097,3,0.14417,3,0.13595,2,0.236,1
east_42nd_street/east_to_west/26_n00661_W.jpg,n00661,W,26,east_42nd_street,east_to_west,0.10584,1,0.22587,3,0.26895,1,0.0691,1,0.1434,3,0.09088,3,0.09603,0,0.23708,3
east_42nd_street/east_to_west/27_n00660_W.jpg,n00660,W,27,east_42nd_street,east_to_west,0.12503,3,0.34107,3,0.31824,1,0.12848,3,0.1357,3,0.12059,3,0.10442,3,0.33196,3
east_42nd_street/east_to_west/28_n00659_W.jpg,n00659,W,28,east_42nd_street,east_to_west,0.13005,3,0.29174,1,0.31349,1,0.14684,3,0.14272,1,0.26151,3,0.11121,3,0.29347,3
east_42nd_street/east_to_west/29_n00658_W.jpg,n00658,W,29,east_42nd_street,east_to_west,0.11843,3,0.37299,1,0.40923,1,0.07255,1,0.13782,3,0.1029,3,0.19683,3,0.29239,3
east_42nd_street/east_to_west/30_n00657_W.jpg,n00657,W,30,east_42nd_street,east_to_west,0.14009,1,0.26845,3,0.30417,0,0.09495,1,0.14988,3,0.14627,0,0.117,3,0.24307,2
east_42nd_street/east_to_west/31_n00656_W.jpg,n00656,W,31,east_42nd_street,east_to_west,0.14382,0,0.22148,1,0.30321,1,0.11432,0,0.13395,0,0.07041,3,0.11077,2,0.34469,0
east_42nd_street/east_to_west/32_n00655_W.jpg,n00655,W,32,east_42nd_street,east_to_west,0.17558,0,0.22369,1,0.26742,1,0.14306,3,0.14603,0,0.12695,3,0.16902,3,0.23642,0
east_42nd_street/east_to_west/33_n00654_W.jpg,n00654,W,33,east_42nd_street,east_to_west,0.13133,3,0.34185,3,0.28021,1,0.09122,3,0.17249,3,0.17763,2,0.21014,3,0.32441,3
east_42nd_street/east_to_west/34_n00653_W.jpg,n00653,W,34,east_42nd_street,east_to_west,0.0913,3,0.25367,1,0.2305,1,0.05529,1,0.11561,2,0.08924,3,0.09606,1,0.22384,3
east_42nd_street/east_to_west/35_n00652_W.jpg,n00652,W,35,east_42nd_street,east_to_west,0.10511,2,0.21641,3,0.26374,3,0.05379,3,0.15103,3,0.10255,3,0.07883,3,0.37104,1
east_42nd_street/east_to_west/36_n00651_W.jpg,n00651,W,36,east_42nd_street,east_to_west,0.11438,3,0.19262,1,0.26792,1,0.05656,3,0.12585,1,0.11132,3,0.09646,2,0.29071,3
east_42nd_street/east_to_west/37_n00650_W.jpg,n00650,W,37,east_42nd_street,east_to_west,0.11981,2,0.23012,1,0.23338,0,0.0519,2,0.15739,1,0.09084,3,0.076,3,0.23183,3
east_42nd_street/east_to_west/38_n00649_W.jpg,n00649,W,38,east_42nd_street,east_to_west,0.17299,3,0.17542,1,0.27295,1,0.13853,3,0.13854,1,0.10791,3,0.0932,3,0.26361,0
east_42nd_street/east_to_west/39_n00648_W.jpg,n00648,W,39,east_42nd_street,east_to_west,0.12559,1,0.26339,1,0.23602,1,0.06397,0,0.1902,3,0.12924,3,0.11802,0,0.27199,1
east_42nd_street/east_to_west/40_n00647_W.jpg,n00647,W,40,east_42nd_street,east_to_west,0.21937,0,0.2654,2,0.27124,3,0.10148,3,0.15366,3,0.22161,0,0.07392,3,0.34624,0
east_42nd_street/east_to_west/41_n00646_W.jpg,n00646,W,41,east_42nd_street,east_to_west,0.10474,2,0.49897,1,0.34774,2,0.0678,2,0.14538,1,0.07895,3,0.1025,0,0.38954,3
east_42nd_street/east_to_west/42_n00645_W.jpg,n00645,W,42,east_42nd_street,east_to_west,0.13596,3,0.25998,3,0.24888,3,0.08166,3,0.18451,3,0.1411,3,0.07384,3,0.20997,1
east_42nd_street/east_to_west/43_n00644_W.jpg,n00644,W,43,east_42nd_street,east_to_west,0.11198,3,0.31968,3,0.30113,3,0.05928,3,0.21856,3,0.13261,3,0.0929,2,0.27123,3
east_42nd_street/east_to_west/44_n00643_W.jpg,n00643,W,44,east_42nd_street,east_to_west,0.12883,3,0.34534,1,0.31681,3,0.09553,3,0.17539,3,0.0861,3,0.12537,3,0.22397,1
east_42nd_street/east_to_west/45_n00642_W.jpg,n00642,W,45,east_42nd_street,east_to_west,0.13893,3,0.49389,2,0.45237,2,0.09464,0,0.19584,0,0.10069,3,0.09297,3,0.27574,3
east_42nd_street/east_to_west/46_n00641_W.jpg,n00641,W,46,east_42nd_street,east_to_west,0.21174,2,0.32293,2,0.30774,3,0.11309,1,0.18909,3,0.08093,3,0.06319,3,0.22208,1
east_42nd_street/west_to_east/01_n00641_E.jpg,n00641,E,1,east_42nd_street,west_to_east,0.09609,0,0.52986,1,0.32395,1,0.06241,2,0.14134,0,0.10302,0,0.07249,3,0.31054,3
east_42nd_street/west_to_east/02_n00642_E.jpg,n00642,E,2,east_42nd_street,west_to_east,0.10702,3,0.34157,1,0.26754,1,0.06307,3,0.19376,0,0.14027,1,0.09256,3,0.20142,1
east_42nd_street/west_to_east/03_n00643_E.jpg,n00643,E,3,east_42nd_street,west_to_east,0.21954,3,0.40091,1,0.24991,1,0.1422,3,0.15862,3,0.13356,1,0.10042,0,0.36886,1
east_42nd_street/west_to_east/04_n00644_E.jpg,n00644,E,4,east_42nd_street,west_to_east,0.16151,2,0.36836,2,0.19738,3,0.08396,2,0.19268,2,0.10981,3,0.08746,0,0.42149,1
east_42nd_street/west_to_east/05_n00645_E.jpg,n00645,E,5,east_42nd_street,west_to_east,0.09212,3,0.25901,0,0.30367,0,0.07265,1,0.19191,1,0.13846,3,0.10794,0,0.36273,3
east_42nd_street/west_to_east/06_n00646_E.jpg,n00646,E,6,east_42nd_street,west_to_east,0.18816,3,0.36944,2,0.26789,0,0.10448,3,0.1645,2,0.11106,3,0.09938,3,0.27593,1
east_42nd_street/west_to_east/07_n00647_E.jpg,n00647,E,7,east_42nd_street,west_to_east,0.09353,0,0.22498,2,0.18869,2,0.05819,2,0.1188,2,0.10633,3,0.06783,2,0.32629,2
east_42nd_street/west_to_east/08_n00648_E.jpg,n00648,E,8,east_42nd_street,west_to_east,0.12617,3,0.15724,1,0.24858,1,0.06952,3,0.1075,1,0.126,3,0.08728,3,0.2208,3
east_42nd_street/west_to_east/09_n00649_E.jpg,n00649,E,9,east_42nd_street,west_to_east,0.10594,3,0.23213,1,0.24421,1,0.05195,3,0.14049,3,0.09556,3,0.06475,3,0.21874,1
