street,direction,seq,node_id,cardinal,file,bearing,in_view,nearest_m,shed_in_view,shed_nearest_m,supported_in_view,supported_nearest_m,suspended_in_view,suspended_nearest_m,fence_in_view,fence_nearest_m
east_41st_street,east_to_west,14,n00625,W,east_41st_street/east_to_west/14_n00625_W.jpg,298.3,False,80.6,False,80.6,False,84.1,False,80.6,False,85.1
east_41st_street,east_to_west,15,n00624,W,east_41st_street/east_to_west/15_n00624_W.jpg,298.3,False,83.8,False,83.8,False,83.8,False,83.8,False,85.6
east_41st_street,east_to_west,16,n00623,W,east_41st_street/east_to_west/16_n00623_W.jpg,298.3,False,82.7,False,85.4,False,88.1,False,82.7,False,89.7
east_41st_street,east_to_west,17,n00622,W,east_41st_street/east_to_west/17_n00622_W.jpg,298.3,False,63.0,False,66.5,False,96.4,False,63.0,False,98.0
east_41st_street,east_to_west,18,n00621,W,east_41st_street/east_to_west/18_n00621_W.jpg,298.3,False,43.6,False,48.5,False,107.8,False,43.6,False,89.8
east_41st_street,east_to_west,19,n00620,W,east_41st_street/east_to_west/19_n00620_W.jpg,298.3,True,25.0,False,32.7,False,121.5,True,25.0,False,85.6
east_41st_street,east_to_west,20,n00619,W,east_41st_street/east_to_west/20_n00619_W.jpg,298.3,True,12.1,True,24.5,False,136.7,True,12.1,False,85.8
east_41st_street,east_to_west,21,n00618,W,east_41st_street/east_to_west/21_n00618_W.jpg,298.3,False,21.7,False,30.4,False,138.4,False,21.7,False,90.5
east_41st_street,east_to_west,22,n00617,W,east_41st_street/east_to_west/22_n00617_W.jpg,298.3,False,39.9,False,45.3,False,122.5,False,39.9,False,99.1
east_41st_street,east_to_west,23,n00616,W,east_41st_street/east_to_west/23_n00616_W.jpg,298.3,False,59.3,False,63.0,False,104.3,False,59.3,False,107.9
east_41st_street,east_to_west,24,n00615,W,east_41st_street/east_to_west/24_n00615_W.jpg,298.3,False,79.1,False,81.8,False,85.6,False,79.1,False,95.1
east_41st_street,east_to_west,25,n00614,W,east_41st_street/east_to_west/25_n00614_W.jpg,298.3,False,67.8,False,67.8,False,67.8,False,84.9,False,85.3
east_41st_street,east_to_west,26,n00613,W,east_41st_street/east_to_west/26_n00613_W.jpg,298.3,False,51.7,False,51.7,False,51.7,False,72.7,False,79.5
east_41st_street,east_to_west,27,n00612,W,east_41st_street/east_to_west/27_n00612_W.jpg,298.3,False,39.2,False,39.2,False,39.2,False,64.5,False,78.5
east_41st_street,east_to_west,28,n00611,W,east_41st_street/east_to_west/28_n00611_W.jpg,298.3,False,34.4,False,34.4,False,34.4,False,61.7,False,82.3
east_41st_street,east_to_west,29,n00610,W,east_41st_street/east_to_west/29_n00610_W.jpg,298.3,False,40.5,False,40.5,False,40.5,False,65.3,False,81.0
east_41st_street,east_to_west,30,n00609,W,east_41st_street/east_to_west/30_n00609_W.jpg,298.3,False,53.9,False,53.9,False,53.9,False,74.5,False,80.2
east_41st_street,east_to_west,31,n00608,W,east_41st_street/east_to_west/31_n00608_W.jpg,298.3,False,70.6,False,70.6,False,70.6,False,86.4,False,84.3
east_41st_street,east_to_west,32,n00607,W,east_41st_street/east_to_west/32_n00607_W.jpg,298.3,False,72.5,False,84.2,False,88.6,False,72.5,False,92.4
east_41st_street,east_to_west,33,n00606,W,east_41st_street/east_to_west/33_n00606_W.jpg,298.3,False,52.8,False,80.0,False,105.3,False,52.8,False,103.6
east_41st_street,east_to_west,34,n00605,W,east_41st_street/east_to_west/34_n00605_W.jpg,298.3,False,33.1,False,80.8,False,118.7,False,33.1,False,117.3
east_41st_street,east_to_west,35,n00604,W,east_41st_street/east_to_west/35_n00604_W.jpg,298.3,True,14.1,False,86.7,False,133.6,True,14.1,False,132.8
east_41st_street,east_to_west,36,n00603,W,east_41st_street/east_to_west/36_n00603_W.jpg,298.3,False,10.0,False,96.6,False,121.9,False,10.0,False,149.5
east_41st_street,east_to_west,37,n00602,W,east_41st_street/east_to_west/37_n00602_W.jpg,298.3,False,28.4,False,102.0,False,102.0,False,28.4,False,166.7
east_41st_street,east_to_west,38,n00601,W,east_41st_street/east_to_west/38_n00601_W.jpg,298.3,False,48.1,False,82.1,False,82.1,False,48.1,False,176.1
east_41st_street,east_to_west,39,n00600,W,east_41st_street/east_to_west/39_n00600_W.jpg,298.3,False,62.3,False,62.3,False,62.3,False,68.0,False,181.9
east_41st_street,east_to_west,40,n00599,W,east_41st_street/east_to_west/40_n00599_W.jpg,298.3,False,42.7,False,42.7,False,42.7,False,71.4,False,182.7
east_41st_street,east_to_west,41,n00598,W,east_41st_street/east_to_west/41_n00598_W.jpg,298.3,True,23.8,True,23.8,True,23.8,False,52.2,False,185.8
east_41st_street,east_to_west,42,n00597,W,east_41st_street/east_to_west/42_n00597_W.jpg,298.3,True,10.5,True,10.5,True,10.5,False,34.2,False,183.7
east_41st_street,east_to_west,43,n00596,W,east_41st_street/east_to_west/43_n00596_W.jpg,298.3,True,20.1,True,20.1,True,20.1,True,20.1,False,163.8
east_41st_street,east_to_west,44,n00595,W,east_41st_street/east_to_west/44_n00595_W.jpg,298.3,False,20.7,False,20.7,False,20.7,False,20.7,False,143.8
east_41st_street,west_to_east,1,n00595,E,east_41st_street/west_to_east/01_n00595_E.jpg,118.3,True,20.7,True,20.7,True,20.7,True,20.7,False,143.8
east_41st_street,west_to_east,2,n00596,E,east_41st_street/west_to_east/02_n00596_E.jpg,118.3,True,20.1,True,20.1,True,20.1,False,20.1,False,163.8
east_41st_street,west_to_east,3,n00597,E,east_41st_street/west_to_east/03_n00597_E.jpg,118.3,False,10.5,False,10.5,False,10.5,False,34.2,False,183.7
east_41st_street,west_to_east,4,n00598,E,east_41st_street/west_to_east/04_n00598_E.jpg,118.3,False,23.8,False,23.8,False,23.8,False,52.2,False,185.8
east_41st_street,west_to_east,5,n00599,E,east_41st_street/west_to_east/05_n00599_E.jpg,118.3,False,42.7,False,42.7,False,42.7,False,71.4,False,182.7
east_41st_street,west_to_east,6,n00600,E,east_41st_street/west_to_east/06_n00600_E.jpg,118.3,False,62.3,False,62.3,False,62.3,False,68.0,False,181.9
east_41st_street,west_to_east,7,n00601,E,east_41st_street/west_to_east/07_n00601_E.jpg,118.3,False,48.1,False,82.1,False,82.1,False,48.1,False,176.1
east_41st_street,west_to_east,8,n00602,E,east_41st_street/west_to_east/08_n00602_E.jpg,118.3,True,28.4,False,102.0,False,102.0,True,28.4,False,166.7
east_41st_street,west_to_east,9,n00603,E,east_41st_street/west_to_east/09_n00603_E.jpg,118.3,True,10.0,False,96.6,False,121.9,True,10.0,False,149.5
east_41st_street,west_to_east,10,n00604,E,east_41st_street/west_to_east/10_n00604_E.jpg,118.3,False,14.1,False,86.7,False,133.6,False,14.1,False,132.8
east_41st_street,west_to_east,11,n00605,E,east_41st_street/west_to_east/11_n00605_E.jpg,118.3,False,33.1,False,80.8,False,118.7,False,33.1,False,117.3
east_41st_street,west_to_east,12,n00606,E,east_41st_street/west_to_east/12_n00606_E.jpg,118.3,False,52.8,False,80.0,False,105.3,False,52.8,False,103.6
east_41st_street,west_to_east,13,n00607,E,east_41st_street/west_to_east/13_n00607_E.jpg,118.3,False,72.5,False,84.2,False,88.6,False,72.5,False,92.4
east_41st_street,west_to_east,14,n00608,E,east_41st_street/west_to_east/14_n00608_E.jpg,118.3,False,70.6,False,70.6,False,70.6,False,86.4,False,84.3
east_41st_street,west_to_east,15,n00609,E,east_41st_street/west_to_east/15_n00609_E.jpg,118.3,False,53.9,False,53.9,False,53.9,False,74.5,False,80.2
east_41st_street,west_to_east,16,n00610,E,east_41st_street/west_to_east/16_n00610_E.jpg,118.3,False,40.5,False,40.5,False,40.5,False,65.3,False,81.0
east_41st_street,west_to_east,17,n00611,E,east_41st_street/west_to_east/17_n00611_E.jpg,118.3,False,34.4,False,34.4,False,34.4,False,61.7,False,82.3
east_41st_street,west_to_east,18,n00612,E,east_41st_street/west_to_east/18_n00612_E.jpg,118.3,False,39.2,False,39.2,False,39.2,False,64.5,False,78.5
east_41st_street,west_to_east,19,n00613,E,east_41st_street/west_to_east/19_n00613_E.jpg,118.3,False,51.7,False,51.7,False,51.7,False,72.7,False,79.5
east_41st_street,west_to_east,20,n00614,E,east_41st_street/west_to_east/20_n00614_E.jpg,118.3,False,67.8,False,67.8,False,67.8,False,84.9,False,85.3
east_41st_street,west_to_east,21,n00615,E,east_41st_street/west_to_east/21_n00615_E.jpg,118.3,False,79.1,False,81.8,False,85.6,False,79.1,False,95.1
east_41st_street,west_to_east,22,n00616,E,east_41st_street/west_to_east/22_n00616_E.jpg,118.3,False,59.3,False,63.0,False,104.3,False,59.3,False,107.9
east_41st_street,west_to_east,23,n00617,E,east_41st_street/west_to_east/23_n00617_E.jpg,118.3,False,39.9,False,45.3,False,122.5,False,39.9,False,99.1
east_41st_street,west_to_east,24,n00618,E,east_41st_street/west_to_east/24_n00618_E.jpg,118.3,True,21.7,False,30.4,False,138.4,True,21.7,False,90.5
east_41st_street,west_to_east,25,n00619,E,east_41st_street/west_to_east/25_n00619_E.jpg,118.3,False,12.1,False,24.5,False,136.7,False,12.1,False,85.8
east_41st_street,west_to_east,26,n00620,E,east_41st_street/west_to_east/26_n00620_E.jpg,118.3,False,25.0,False,32.7,False,121.5,False,25.0,False,85.6
east_41st_street,west_to_east,27,n00621,E,east_41st_street/west_to_east/27_n00621_E.jpg,118.3,False,43.6,False,48.5,False,107.8,False,43.6,False,89.8
east_41st_street,west_to_east,28,n00622,E,east_41st_street/west_to_east/28_n00622_E.jpg,118.3,False,63.0,False,66.5,False,96.4,False,63.0,False,98.0
east_41st_street,west_to_east,29,n00623,E,east_41st_street/west_to_east/29_n00623_E.jpg,118.3,False,82.7,False,85.4,False,88.1,False,82.7,False,89.7
east_41st_street,west_to_east,30,n00624,E,east_41st_street/west_to_east/30_n00624_E.jpg,118.3,False,83.8,False,83.8,False,83.8,False,83.8,False,85.6
east_41st_street,west_to_east,31,n00625,E,east_41st_street/west_to_east/31_n00625_E.jpg,118.3,False,80.6,False,80.6,False,84.1,False,80.6,False,85.1
east_41st_street,west_to_east,32,n00626,E,east_41st_street/west_to_east/32_n00626_E.jpg,118.3,False,78.1,False,78.1,False,89.0,False,78.1,False,87.5
east_41st_street,west_to_east,33,n00627,E,east_41st_street/west_to_east/33_n00627_E.jpg,118.3,False,80.5,False,80.5,False,83.9,False,80.5,False,94.2
east_41st_street,west_to_east,34,n00628,E,east_41st_street/west_to_east/34_n00628_E.jpg,118.3,False,63.8,False,63.8,False,63.8,False,63.8,False,104.4
east_41st_street,west_to_east,35,n00629,E,east_41st_street/west_to_east/35_n00629_E.jpg,118.3,False,43.9,False,43.9,False,43.9,False,43.9,False,117.2
east_41st_street,west_to_east,36,n00630,E,east_41st_street/west_to_east/36_n00630_E.jpg,118.3,True,23.9,True,23.9,True,23.9,True,23.9,False,131.9
east_41st_street,west_to_east,37,n00631,E,east_41st_street/west_to_east/37_n00631_E.jpg,118.3,True,4.1,True,4.1,True,4.1,True,4.1,False,147.7
east_41st_street,west_to_east,38,n00632,E,east_41st_street/west_to_east/38_n00632_E.jpg,118.3,True,13.3,True,13.3,True,13.3,True,13.3,False,164.5
east_41st_street,west_to_east,39,n00633,E,east_41st_street/west_to_east/39_n00633_E.jpg,118.3,True,5.2,True,5.2,True,5.2,True,5.2,False,182.0
east_41st_street,west_to_east,40,n00634,E,east_41st_street/west_to_east/40_n00634_E.jpg,118.3,False,15.0,False,15.0,False,15.0,False,15.0,False,199.9
east_41st_street,west_to_east,41,n00635,E,east_41st_street/west_to_east/41_n00635_E.jpg,118.3,False,35.0,False,35.0,False,35.0,False,35.0,False,218.1
east_41st_street,west_to_east,42,n00636,E,east_41st_street/west_to_east/42_n00636_E.jpg,118.3,False,55.0,False,55.0,False,55.0,False,55.0,False,234.6
east_41st_street,west_to_east,43,n00637,E,east_41st_street/west_to_east/43_n00637_E.jpg,118.3,False,75.0,False,75.0,False,75.0,False,75.0,False,235.6
east_41st_street,west_to_east,44,n00638,E,east_41st_street/west_to_east/44_n00638_E.jpg,118.3,False,82.1,False,94.9,False,82.1,False,94.9,False,238.2
east_42nd_street,east_to_west,1,n00686,W,east_42nd_street/east_to_west/01_n00686_W.jpg,298.2,False,43.8,False,43.8,False,43.8,False,43.8,False,300.8
east_42nd_street,east_to_west,2,n00685,W,east_42nd_street/east_to_west/02_n00685_W.jpg,298.2,False,31.4,False,31.4,False,31.4,False,31.4,False,280.8
east_42nd_street,east_to_west,3,n00684,W,east_42nd_street/east_to_west/03_n00684_W.jpg,298.2,False,29.1,False,29.1,False,29.1,False,29.1,False,260.8
east_42nd_street,east_to_west,4,n00683,W,east_42nd_street/east_to_west/04_n00683_W.jpg,298.2,False,38.9,False,38.9,False,38.9,False,38.9,False,240.8
east_42nd_street,east_to_west,5,n00682,W,east_42nd_street/east_to_west/05_n00682_W.jpg,298.2,False,54.6,False,54.6,False,54.6,False,54.6,False,220.8
east_42nd_street,east_to_west,6,n00681,W,east_42nd_street/east_to_west/06_n00681_W.jpg,298.2,False,59.1,False,59.1,False,59.1,False,59.1,False,200.8
east_42nd_street,east_to_west,7,n00680,W,east_42nd_street/east_to_west/07_n00680_W.jpg,298.2,False,39.1,False,39.1,False,39.1,False,39.1,False,180.8
east_42nd_street,east_to_west,8,n00679,W,east_42nd_street/east_to_west/08_n00679_W.jpg,298.2,True,19.2,True,19.2,True,19.2,True,19.2,False,160.8
east_42nd_street,east_to_west,9,n00678,W,east_42nd_street/east_to_west/09_n00678_W.jpg,298.2,False,1.7,False,1.7,False,1.7,False,1.7,False,140.8
east_42nd_street,east_to_west,10,n00677,W,east_42nd_street/east_to_west/10_n00677_W.jpg,298.2,False,21.0,False,21.0,False,21.0,False,21.0,False,120.8
east_42nd_street,east_to_west,11,n00676,W,east_42nd_street/east_to_west/11_n00676_W.jpg,298.2,False,40.9,False,40.9,False,40.9,False,40.9,False,100.8
east_42nd_street,east_to_west,12,n00675,W,east_42nd_street/east_to_west/12_n00675_W.jpg,298.2,False,53.6,False,53.6,False,61.0,False,53.6,False,80.7
east_42nd_street,east_to_west,13,n00674,W,east_42nd_street/east_to_west/13_n00674_W.jpg,298.2,False,60.8,False,60.8,False,71.5,False,60.8,False,60.8
east_42nd_street,east_to_west,14,n00673,W,east_42nd_street/east_to_west/14_n00673_W.jpg,298.2,False,40.8,False,40.8,False,51.4,False,40.8,False,40.8
east_42nd_street,east_to_west,15,n00672,W,east_42nd_street/east_to_west/15_n00672_W.jpg,298.2,True,20.8,True,20.8,False,31.5,True,20.8,True,20.8
east_42nd_street,east_to_west,16,n00671,W,east_42nd_street/east_to_west/16_n00671_W.jpg,298.2,True,0.8,True,0.8,True,11.5,True,0.8,True,0.8
east_42nd_street,east_to_west,17,n00670,W,east_42nd_street/east_to_west/17_n00670_W.jpg,298.2,False,8.5,False,8.5,False,8.5,False,8.5,False,8.5
east_42nd_street,east_to_west,18,n00669,W,east_42nd_street/east_to_west/18_n00669_W.jpg,298.2,False,28.4,False,28.4,False,28.4,False,28.4,False,28.5
east_42nd_street,east_to_west,19,n00668,W,east_42nd_street/east_to_west/19_n00668_W.jpg,298.2,False,32.5,False,32.5,False,48.4,False,32.5,False,48.5
east_42nd_street,east_to_west,20,n00667,W,east_42nd_street/east_to_west/20_n00667_W.jpg,298.2,True,12.5,True,12.5,False,68.4,True,12.5,True,28.8
east_42nd_street,east_to_west,21,n00666,W,east_42nd_street/east_to_west/21_n00666_W.jpg,298.2,True,7.7,True,7.7,False,88.4,False,7.7,True,8.9
east_42nd_street,east_to_west,22,n00665,W,east_42nd_street/east_to_west/22_n00665_W.jpg,298.2,False,11.3,False,11.3,False,108.4,False,27.6,False,11.3
east_42nd_street,east_to_west,23,n00664,W,east_42nd_street/east_to_west/23_n00664_W.jpg,298.2,False,31.3,False,31.3,False,128.4,False,47.5,False,31.3
east_42nd_street,east_to_west,24,n00663,W,east_42nd_street/east_to_west/24_n00663_W.jpg,298.2,False,51.3,False,51.3,False,148.4,False,67.6,False,51.3
east_42nd_street,east_to_west,25,n00662,W,east_42nd_street/east_to_west/25_n00662_W.jpg,298.2,False,71.3,False,71.3,False,135.6,False,74.4,False,71.3
east_42nd_street,east_to_west,26,n00661,W,east_42nd_street/east_to_west/26_n00661_W.jpg,298.2,False,54.4,False,91.3,False,115.6,False,54.4,False,91.3
east_42nd_street,east_to_west,27,n00660,W,east_42nd_street/east_to_west/27_n00660_W.jpg,298.2,False,34.4,False,95.6,False,95.6,False,34.4,False,111.3
east_42nd_street,east_to_west,28,n00659,W,east_42nd_street/east_to_west/28_n00659_W.jpg,298.2,True,14.4,False,75.6,False,75.6,True,14.4,False,131.2
east_42nd_street,east_to_west,29,n00658,W,east_42nd_street/east_to_west/29_n00658_W.jpg,298.2,False,5.5,False,55.7,False,55.7,False,5.5,False,151.2
east_42nd_street,east_to_west,30,n00657,W,east_42nd_street/east_to_west/30_n00657_W.jpg,298.2,False,25.6,False,35.7,False,35.7,False,25.6,False,163.6
east_42nd_street,east_to_west,31,n00656,W,east_42nd_street/east_to_west/31_n00656_W.jpg,298.2,True,15.6,True,15.6,True,15.6,True,15.6,False,164.1
east_42nd_street,east_to_west,32,n00655,W,east_42nd_street/east_to_west/32_n00655_W.jpg,298.2,False,4.4,False,4.4,False,4.4,False,4.4,False,163.6
east_42nd_street,east_to_west,33,n00654,W,east_42nd_street/east_to_west/33_n00654_W.jpg,298.2,False,24.4,False,24.4,False,24.4,False,24.4,False,165.5
east_42nd_street,east_to_west,34,n00653,W,east_42nd_street/east_to_west/34_n00653_W.jpg,298.2,False,44.4,False,44.4,False,44.4,False,44.4,False,169.8
east_42nd_street,east_to_west,35,n00652,W,east_42nd_street/east_to_west/35_n00652_W.jpg,298.2,False,64.3,False,64.3,False,64.3,False,64.3,False,157.2
east_42nd_street,east_to_west,36,n00651,W,east_42nd_street/east_to_west/36_n00651_W.jpg,298.2,False,83.3,False,84.4,False,84.4,False,83.3,False,142.2
east_42nd_street,east_to_west,37,n00650,W,east_42nd_street/east_to_west/37_n00650_W.jpg,298.2,False,77.6,False,104.4,False,104.4,False,77.6,False,128.7
east_42nd_street,east_to_west,38,n00649,W,east_42nd_street/east_to_west/38_n00649_W.jpg,298.2,False,76.8,False,107.5,False,107.5,False,76.8,False,117.1
east_42nd_street,east_to_west,39,n00648,W,east_42nd_street/east_to_west/39_n00648_W.jpg,298.2,False,81.1,False,87.5,False,87.5,False,81.1,False,107.9
east_42nd_street,east_to_west,40,n00647,W,east_42nd_street/east_to_west/40_n00647_W.jpg,298.2,False,67.5,False,67.5,False,67.5,False,67.5,False,101.8
east_42nd_street,east_to_west,41,n00646,W,east_42nd_street/east_to_west/41_n00646_W.jpg,298.2,False,47.5,False,47.5,False,47.5,False,47.5,False,99.3
east_42nd_street,east_to_west,42,n00645,W,east_42nd_street/east_to_west/42_n00645_W.jpg,298.2,True,27.5,True,27.5,True,27.5,True,27.5,False,101.0
east_42nd_street,east_to_west,43,n00644,W,east_42nd_street/east_to_west/43_n00644_W.jpg,298.2,True,7.5,True,7.5,True,7.5,True,7.5,False,105.4
east_42nd_street,east_to_west,44,n00643,W,east_42nd_street/east_to_west/44_n00643_W.jpg,298.2,False,12.6,False,12.6,False,12.6,False,12.6,False,113.2
east_42nd_street,east_to_west,45,n00642,W,east_42nd_street/east_to_west/45_n00642_W.jpg,298.2,False,32.5,False,32.5,False,32.5,False,32.5,False,124.7
east_42nd_street,east_to_west,46,n00641,W,east_42nd_street/east_to_west/46_n00641_W.jpg,298.2,True,13.1,True,13.1,True,13.1,True,13.1,False,137.7
east_42nd_street,west_to_east,1,n00641,E,east_42nd_street/west_to_east/01_n00641_E.jpg,118.2,False,13.1,False,13.1,False,13.1,False,13.1,False,137.7
east_42nd_street,west_to_east,2,n00642,E,east_42nd_street/west_to_east/02_n00642_E.jpg,118.2,False,32.5,False,32.5,False,32.5,False,32.5,False,124.7
east_42nd_street,west_to_east,3,n00643,E,east_42nd_street/west_to_east/03_n00643_E.jpg,118.2,True,12.6,True,12.6,True,12.6,True,12.6,False,113.2
east_42nd_street,west_to_east,4,n00644,E,east_42nd_street/west_to_east/04_n00644_E.jpg,118.2,False,7.5,False,7.5,False,7.5,False,7.5,False,105.4
east_42nd_street,west_to_east,5,n00645,E,east_42nd_street/west_to_east/05_n00645_E.jpg,118.2,False,27.5,False,27.5,False,27.5,False,27.5,False,101.0
east_42nd_street,west_to_east,6,n00646,E,east_42nd_street/west_to_east/06_n00646_E.jpg,118.2,False,47.5,False,47.5,False,47.5,False,47.5,False,99.3
east_42nd_street,west_to_east,7,n00647,E,east_42nd_street/west_to_east/07_n00647_E.jpg,118.2,False,67.5,False,67.5,False,67.5,False,67.5,False,101.8
east_42nd_street,west_to_east,8,n00648,E,east_42nd_street/west_to_east/08_n00648_E.jpg,118.2,False,81.1,False,87.5,False,87.5,False,81.1,False,107.9
east_42nd_street,west_to_east,9,n00649,E,east_42nd_street/west_to_east/09_n00649_E.jpg,118.2,False,76.8,False,107.5,False,107.5,False,76.8,False,117.1
east_42nd_street,west_to_east,10,n00650,E,east_42nd_street/west_to_east/10_n00650_E.jpg,118.2,False,77.6,False,104.4,False,104.4,False,77.6,False,128.7
east_42nd_street,west_to_east,11,n00651,E,east_42nd_street/west_to_east/11_n00651_E.jpg,118.2,False,83.3,False,84.4,False,84.4,False,83.3,False,142.2
east_42nd_street,west_to_east,12,n00652,E,east_42nd_street/west_to_east/12_n00652_E.jpg,118.2,False,64.3,False,64.3,False,64.3,False,64.3,False,157.2
east_42nd_street,west_to_east,13,n00653,E,east_42nd_street/west_to_east/13_n00653_E.jpg,118.2,False,44.4,False,44.4,False,44.4,False,44.4,False,169.8
east_42nd_street,west_to_east,14,n00654,E,east_42nd_street/west_to_east/14_n00654_E.jpg,118.2,True,24.4,True,24.4,True,24.4,True,24.4,False,165.5
east_42nd_street,west_to_east,15,n00655,E,east_42nd_street/west_to_east/15_n00655_E.jpg,118.2,True,4.4,True,4.4,True,4.4,True,4.4,False,163.6
east_42nd_street,west_to_east,16,n00656,E,east_42nd_street/west_to_east/16_n00656_E.jpg,118.2,False,15.6,False,15.6,False,15.6,False,15.6,False,164.1
east_42nd_street,west_to_east,17,n00657,E,east_42nd_street/west_to_east/17_n00657_E.jpg,118.2,True,25.6,False,35.7,False,35.7,True,25.6,False,163.6
east_42nd_street,west_to_east,18,n00658,E,east_42nd_street/west_to_east/18_n00658_E.jpg,118.2,True,5.5,False,55.7,False,55.7,True,5.5,False,151.2
east_42nd_street,west_to_east,19,n00659,E,east_42nd_street/west_to_east/19_n00659_E.jpg,118.2,False,14.4,False,75.6,False,75.6,False,14.4,False,131.2
east_42nd_street,west_to_east,20,n00660,E,east_42nd_street/west_to_east/20_n00660_E.jpg,118.2,False,34.4,False,95.6,False,95.6,False,34.4,False,111.3
east_42nd_street,west_to_east,21,n00661,E,east_42nd_street/west_to_east/21_n00661_E.jpg,118.2,False,54.4,False,91.3,False,115.6,False,54.4,False,91.3
east_42nd_street,west_to_east,22,n00662,E,east_42nd_street/west_to_east/22_n00662_E.jpg,118.2,False,71.3,False,71.3,False,135.6,False,74.4,False,71.3
east_42nd_street,west_to_east,23,n00663,E,east_42nd_street/west_to_east/23_n00663_E.jpg,118.2,False,51.3,False,51.3,False,148.4,False,67.6,False,51.3
east_42nd_street,west_to_east,24,n00664,E,east_42nd_street/west_to_east/24_n00664_E.jpg,118.2,False,31.3,False,31.3,False,128.4,False,47.5,False,31.3
east_42nd_street,west_to_east,25,n00665,E,east_42nd_street/west_to_east/25_n00665_E.jpg,118.2,True,11.3,True,11.3,False,108.4,True,27.6,True,11.3
east_42nd_street,west_to_east,26,n00666,E,east_42nd_street/west_to_east/26_n00666_E.jpg,118.2,True,7.7,True,7.7,False,88.4,True,7.7,False,8.9
east_42nd_street,west_to_east,27,n00667,E,east_42nd_street/west_to_east/27_n00667_E.jpg,118.2,False,12.5,False,12.5,False,68.4,False,12.5,False,28.8
east_42nd_street,west_to_east,28,n00668,E,east_42nd_street/west_to_east/28_n00668_E.jpg,118.2,False,32.5,False,32.5,False,48.4,False,32.5,False,48.5
east_42nd_street,west_to_east,29,n00669,E,east_42nd_street/west_to_east/29_n00669_E.jpg,118.2,True,28.4,True,28.4,True,28.4,True,28.4,True,28.5
east_42nd_street,west_to_east,30,n00670,E,east_42nd_street/west_to_east/30_n00670_E.jpg,118.2,True,8.5,True,8.5,True,8.5,True,8.5,True,8.5
east_42nd_street,west_to_east,31,n00671,E,east_42nd_street/west_to_east/31_n00671_E.jpg,118.2,False,0.8,False,0.8,False,11.5,False,0.8,False,0.8
east_42nd_street,west_to_east,32,n00672,E,east_42nd_street/west_to_east/32_n00672_E.jpg,118.2,False,20.8,False,20.8,False,31.5,False,20.8,False,20.8
east_42nd_street,west_to_east,33,n00673,E,east_42nd_street/west_to_east/33_n00673_E.jpg,118.2,False,40.8,False,40.8,False,51.4,False,40.8,False,40.8
east_42nd_street,west_to_east,34,n00674,E,east_42nd_street/west_to_east/34_n00674_E.jpg,118.2,False,60.8,False,60.8,False,71.5,False,60.8,False,60.8
east_42nd_street,west_to_east,35,n00675,E,east_42nd_street/west_to_east/35_n00675_E.jpg,118.2,False,53.6,False,53.6,False,61.0,False,53.6,False,80.7
east_42nd_street,west_to_east,36,n00676,E,east_42nd_street/west_to_east/36_n00676_E.jpg,118.2,False,40.9,False,40.9,False,40.9,False,40.9,False,100.8
east_42nd_street,west_to_east,37,n00677,E,east_42nd_street/west_to_east/37_n00677_E.jpg,118.2,True,21.0,True,21.0,True,21.0,True,21.0,False,120.8
east_42nd_street,west_to_east,38,n00678,E,east_42nd_street/west_to_east/38_n00678_E.jpg,118.2,True,1.7,True,1.7,True,1.7,True,1.7,False,140.8
east_42nd_street,west_to_east,39,n00679,E,east_42nd_street/west_to_east/39_n00679_E.jpg,118.2,False,19.2,False,19.2,False,19.2,False,19.2,False,160.8
east_42nd_street,west_to_east,40,n00680,E,east_42nd_street/west_to_east/40_n00680_E.jpg,118.2,False,39.1,False,39.1,False,39.1,False,39.1,False,180.8
east_42nd_street,west_to_east,41,n00681,E,east_42nd_street/west_to_east/41_n00681_E.jpg,118.2,False,59.1,False,59.1,False,59.1,False,59.1,False,200.8
east_42nd_street,west_to_east,42,n00682,E,east_42nd_street/west_to_east/42_n00682_E.jpg,118.2,False,54.6,False,54.6,False,54.6,False,54.6,False,220.8
east_42nd_street,west_to_east,43,n00683,E,east_42nd_street/west_to_east/43_n00683_E.jpg,118.2,False,38.9,False,38.9,False,38.9,False,38.9,False,240.8
east_42nd_street,west_to_east,44,n00684,E,east_42nd_street/west_to_east/44_n00684_E.jpg,118.2,True,29.1,True,29.1,True,29.1,True,29.1,False,260.8
east_42nd_street,west_to_east,45,n00685,E,east_42nd_street/west_to_east/45_n00685_E.jpg,118.2,False,31.4,False,31.4,False,31.4,False,31.4,False,280.8
east_42nd_street,west_to_east,46,n00686,E,east_42nd_street/west_to_east/46_n00686_E.jpg,118.2,False,43.8,False,43.8,False,43.8,False,43.8,False,300.8
lexington_avenue,north_to_south,1,n00721,S,lexington_avenue/north_to_south/01_n00721_S.jpg,208.5,False,23.6,False,38.0,False,38.0,False,23.6,False,159.8
lexington_avenue,north_to_south,2,n00720,S,lexington_avenue/north_to_south/02_n00720_S.jpg,208.5,False,32.9,False,44.1,False,44.1,False,32.9,False,140.2
lexington_avenue,north_to_south,3,n00719,S,lexington_avenue/north_to_south/03_n00719_S.jpg,208.5,False,49.2,False,57.0,False,57.0,False,49.2,False,120.5
lexington_avenue,north_to_south,4,n00718,S,lexington_avenue/north_to_south/04_n00718_S.jpg,208.5,False,54.5,False,54.5,False,54.5,False,67.4,False,101.0
