image_id,street_category,direction,lat,lng,cross_dist,along_dist,original_node_id
3rd_avenue_011_N.jpg,3rd_avenue,Northbound,40.747179,-73.977073,18.070693926509946,-143.28984530116924,3rd_avenue_011
3rd_avenue_011_S.jpg,3rd_avenue,Southbound,40.747179,-73.977073,18.070693926509946,-143.28984530116924,3rd_avenue_011
3rd_avenue_012_N.jpg,3rd_avenue,Northbound,40.747339,-73.976964,17.503164792969642,-123.28928458937548,3rd_avenue_012
3rd_avenue_012_S.jpg,3rd_avenue,Southbound,40.747339,-73.976964,17.503164792969642,-123.28928458937548,3rd_avenue_012
3rd_avenue_013_N.jpg,3rd_avenue,Northbound,40.747499,-73.976855,16.935635657997718,-103.28872387747312,3rd_avenue_013
3rd_avenue_013_S.jpg,3rd_avenue,Southbound,40.747499,-73.976855,16.935635657997718,-103.28872387747312,3rd_avenue_013
3rd_avenue_014_N.jpg,3rd_avenue,Northbound,40.747659,-73.976746,16.368106523025794,-83.28816316557074,3rd_avenue_014
3rd_avenue_014_S.jpg,3rd_avenue,Southbound,40.747659,-73.976746,16.368106523025794,-83.28816316557074,3rd_avenue_014
3rd_avenue_015_N.jpg,3rd_avenue,Northbound,40.747817,-73.976632,16.277363035168193,-63.27725519473427,3rd_avenue_015
3rd_avenue_015_S.jpg,3rd_avenue,Southbound,40.747817,-73.976632,16.277363035168193,-63.27725519473427,3rd_avenue_015
3rd_avenue_016_N.jpg,3rd_avenue,Northbound,40.747974,-73.976517,16.314279591257332,-43.32255377601024,3rd_avenue_016
3rd_avenue_016_S.jpg,3rd_avenue,Southbound,40.747974,-73.976517,16.314279591257332,-43.32255377601024,3rd_avenue_016
3rd_avenue_017_N.jpg,3rd_avenue,Northbound,40.748131,-73.976401,16.425017999942874,-23.326932236197003,3rd_avenue_017
3rd_avenue_017_S.jpg,3rd_avenue,Southbound,40.748131,-73.976401,16.425017999942874,-23.326932236197003,3rd_avenue_017
3rd_avenue_018_N.jpg,3rd_avenue,Northbound,40.748289,-73.976287,16.334274511036195,-3.3160242659420422,3rd_avenue_018
3rd_avenue_018_S.jpg,3rd_avenue,Southbound,40.748289,-73.976287,16.334274511036195,-3.3160242659420422,3rd_avenue_018
3rd_avenue_019_N.jpg,3rd_avenue,Northbound,40.748447,-73.976172,16.317352873676846,16.735803824820607,3rd_avenue_019
3rd_avenue_019_S.jpg,3rd_avenue,Southbound,40.748447,-73.976172,16.317352873676846,16.735803824820607,3rd_avenue_019
3rd_avenue_020_N.jpg,3rd_avenue,Northbound,40.748604,-73.976057,16.35426943081506,36.69050524412616,3rd_avenue_020
3rd_avenue_020_S.jpg,3rd_avenue,Southbound,40.748604,-73.976057,16.35426943081506,36.69050524412616,3rd_avenue_020
3rd_avenue_021_N.jpg,3rd_avenue,Northbound,40.748761,-73.975942,16.391185986904198,56.645206662850185,3rd_avenue_021
3rd_avenue_021_S.jpg,3rd_avenue,Southbound,40.748761,-73.975942,16.391185986904198,56.645206662850185,3rd_avenue_021
3rd_avenue_022_N.jpg,3rd_avenue,Northbound,40.748919,-73.975827,16.374264350593926,76.69703475419435,3rd_avenue_022
