node_id,street_axis_deg,GVI,VEI,osm_name,typology,northing_m,lat,lon,chain,chain_pos_m,street_segment,cross_dist,along_dist,mapping_id,scaffold_frac,SVF_band,BVF_band,sky_of_pair,sky_veg_residual,face_id,H_m,facade_sides_hit,facade_sides_open,facade_empty_bearing,W_facade,HW_facade,HW_assigned,HW_effective,HW_source,HW_ratio,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev
n00064,28.15813394545461,1.4037225236595434,0.8613074548545518,2nd Avenue,avenue_secondary,375.25034944193897,40.74761099999999,-73.973826,2nd_avenue,359.985590005954,2nd_avenue,234.5121468777284,31.53650874909509,2nd_avenue_019,0.0196220451034605,0.0685899771995035,0.4259569872935961,0.1386925451454481,0.0701025679459446,f2,17.63268,2,0,,29.868463775857784,0.590344389062695,0.9635344262295082,0.590344389062695,measured,0.590344389062695,0.0,0.0,28.9,208.9
n00065,28.148539771542755,0.4069987218915987,0.885113507292102,2nd Avenue,avenue_secondary,395.18686901295,40.747769,-73.973712,2nd_avenue,379.9931682914945,2nd_avenue,234.4214033888217,51.54741671935006,2nd_avenue_020,0.019559497013688,0.0577163596855626,0.4446608852383301,0.1148864927078979,0.0571701330223352,f2,36.237672,2,0,,29.76185333515655,1.2175878831172726,1.980200655737705,1.2175878831172726,measured,1.2175878831172726,0.0,0.0,28.9,208.9
n00066,28.14840530358535,1.1749216554080866,0.8499455648994558,2nd Avenue,avenue_secondary,415.1642746057438,40.747927,-73.973597,2nd_avenue,400.0414887965788,2nd_avenue,234.40448175251143,71.59924481069422,2nd_avenue_021,0.0130141070112586,0.0740619701918016,0.419505381830658,0.1500544351005441,0.0759924649087425,f2,67.056,2,0,,30.904879986105467,2.169754421636574,3.664262295081967,2.169754421636574,measured,2.169754421636574,0.0,0.0,28.9,208.9
n00067,28.15773075909331,0.0223825516708892,0.8809695721744752,2nd Avenue,avenue_secondary,435.1007941767549,40.748085,-73.973483,2nd_avenue,420.0490468171188,2nd_avenue,234.31373826322223,91.61015278163931,2nd_avenue_022,0.0456926319748162,0.0622984121415055,0.4610838295221361,0.1190304278255247,0.0567320156840192,f2,78.92796,2,0,,32.719473713840976,2.412262516515109,4.313003278688524,2.412262516515109,measured,2.412262516515109,0.0,0.0,28.9,208.9
n00068,28.172934011648163,0.1754843007153981,0.8635844459231142,2nd Avenue,avenue_secondary,455.037313747079,40.748243,-73.973369,2nd_avenue,440.0565947037869,2nd_avenue,234.2229947743156,111.62106075189426,2nd_avenue_023,0.0115391747895045,0.063377001391832,0.4012107930184145,0.1364155540768857,0.0730385526850537,f2,90.5256,2,0,,32.6202202975963,2.775137604042196,4.946754098360656,2.775137604042196,measured,2.775137604042196,0.0,0.0,28.9,208.9
n00069,28.19399864520721,1.8898357173388545,0.855215280162819,2nd Avenue,avenue_secondary,474.8771528551141,40.7484,-73.973255,2nd_avenue,459.96687876839616,2nd_avenue,234.18608948028896,131.534842050002,2nd_avenue_024,0.0683634090237319,0.0685436388772115,0.4048739907890471,0.144784719837181,0.0762410809599694,f2,78.7908,2,0,,38.42100033502312,2.050722243381501,4.305508196721312,2.050722243381501,measured,2.050722243381501,0.0,0.0,28.9,208.9
n00070,28.17849708275054,4.408265792069201,0.8588088646761599,2nd Avenue,avenue_secondary,494.8545584473269,40.748558,-73.97314,2nd_avenue,480.0151581260335,2nd_avenue,234.1691678425471,151.5866701414548,2nd_avenue_025,0.03486771889402,0.0658514642972954,0.4005479604701068,0.1411911353238401,0.0753396710265446,f2,108.603288,1,0,,,,5.934605901639344,2.252088865904497,radius_mean,,0.0,0.0,28.9,208.9
n00071,28.126561918104045,6.3360519366742345,0.8909621177067578,2nd Avenue,avenue_secondary,514.7910780183379,40.748716,-73.973026,2nd_avenue,500.0226756805361,2nd_avenue,234.0784243536404,171.59757811170974,2nd_avenue_026,0.0,0.0507885116703386,0.4149992549496149,0.1090378822932421,0.0582493706229035,f2,83.207352,2,0,,33.91435157168087,2.453455488427493,4.546849836065574,2.453455488427493,measured,2.453455488427493,0.0,0.0,28.9,208.9
n00072,28.199406784442107,3.1940337527401472,0.910009870102063,2nd Avenue,avenue_secondary,534.727597589243,40.748874,-73.972912,2nd_avenue,520.0301831001839,2nd_avenue,233.9876808657828,191.6084860825462,2nd_avenue_027,0.0020903279073536,0.0438626346489462,0.4435534264090096,0.0899901298979369,0.0461274952489907,f2,60.707016,2,0,,30.39980733818205,1.9969539716046885,3.3173232786885243,1.9969539716046885,measured,1.9969539716046885,0.0,0.0,28.9,208.9
n00073,28.44550864924279,1.3024582975018408,0.9087788567856552,2nd Avenue,avenue_secondary,554.6641171595672,40.749032,-73.972798,2nd_avenue,540.0376803854695,2nd_avenue,233.89693737687608,211.6193940528012,2nd_avenue_028,0.0588378906249999,0.0450793417049604,0.4490971191078182,0.0912211432143447,0.0461418015093842,f2,65.902332,2,0,,30.41108866819638,2.167049418027577,3.6012203278688526,2.167049418027577,measured,2.167049418027577,0.0,0.0,29.1,209.1
n00074,28.697713348499125,0.8732934442413891,0.871343132897917,2nd Avenue,avenue_secondary,574.5857283107986,40.749189,-73.972682,2nd_avenue,560.0300854921176,2nd_avenue,234.0076757845126,231.61501559203293,2nd_avenue_029,0.0581155561571904,0.0613096261672231,0.4152263532032127,0.128656867102083,0.0673472409348598,f2,65.902332,2,0,,31.195152362698167,2.1125824690250017,3.6012203278688526,2.1125824690250017,measured,2.1125824690250017,0.0,0.0,29.7,209.7
n00075,28.87639014813232,1.315918805320054,0.9209137187058226,2nd Avenue,avenue_secondary,594.4515450230034,40.749345,-73.972565,2nd_avenue,579.9674662041523,2nd_avenue,234.24607423857643,251.5544305796251,2nd_avenue_030,0.1722603710368275,0.0402697026286846,0.4689172507810148,0.0790862812941773,0.0388165786654927,f2,71.570088,2,0,,30.994898833448357,2.309092485979165,3.9109337704918032,2.309092485979165,measured,2.309092485979165,0.0,0.0,29.7,209.7
n00076,28.97606207482181,2.2316793341570054,0.9149757913851816,2nd Avenue,avenue_secondary,614.4140421973914,40.749502,-73.972448,2nd_avenue,600.0013433997974,2nd_avenue,234.4306344988094,271.59097223994604,2nd_avenue_031,0.0981505821691825,0.0408184247711867,0.4392616069772393,0.0850242086148183,0.0442057838436315,f2,106.797894091872,2,0,,30.918239774401272,3.4542035662811315,5.835950496823606,3.4542035662811315,measured,3.4542035662811315,0.0,0.0,29.7,209.7
n00077,28.897202518959634,3.1400561196039383,0.8919055388429941,2nd Avenue,avenue_secondary,634.3765393724664,40.74965900000001,-73.972331,2nd_avenue,620.0352099699767,2nd_avenue,234.61519475904225,291.62751390026693,2nd_avenue_032,0.0041181072592735,0.0527692783391689,0.4354081710356163,0.1080944611570059,0.0553251828178369,f2,106.797894091872,2,0,,34.7823353571647,3.07046358432264,5.835950496823606,3.07046358432264,measured,3.07046358432264,0.0,0.0,29.7,209.7
n00078,28.89720251895966,1.310624035155435,0.8495892437519666,2nd Avenue,avenue_secondary,654.283242105186,40.749815,-73.972213,2nd_avenue,640.0145223004912,2nd_avenue,234.92741506465347,311.6078490083668,2nd_avenue_033,0.0024837777018547,0.0743606538267191,0.4200232298903166,0.1504107562480333,0.0760501024213142,f2,95.687388,0,0,,,,5.228819016393443,2.9229134007554047,radius_mean,,0.0,0.0,299.4,119.4
n00079,28.89720251895963,1.7643122969044327,0.8628622766112855,2nd Avenue,avenue_secondary,674.1639672352156,40.749972,-73.972098,2nd_avenue,659.9656538207882,2nd_avenue,234.9643316207426,331.5625504270908,2nd_avenue_034,0.0075602882432121,0.0648568281730341,0.4080752474834835,0.1371377233887145,0.0722808952156804,f2,85.78291200000001,2,0,,30.90871546784787,2.7753632171881697,4.687590819672131,2.7753632171881697,measured,2.7753632171881697,0.0,0.0,29.3,209.3
n00080,28.276844725824358,1.6426786603428891,0.8127424475231887,3rd Avenue,avenue_secondary,1.4666394901334456,40.745606,-73.978227,3rd_avenue,659.9568611353166,3rd_avenue,17.567755534146784,-343.2919199887736,3rd_avenue_001,0.0,0.0929523632812033,0.403435430170887,0.1872575524768113,0.0943051891956079,f3,50.292,2,0,,33.24933109266357,1.5125717825672855,2.7481967213114755,1.5125717825672855,measured,1.5125717825672855,0.0,0.0,29.5,209.5
n00081,28.27684472582434,1.924124119144096,0.8303779531623176,3rd Avenue,avenue_secondary,21.33245620165144,40.745762,-73.97811,3rd_avenue,640.0192467919127,3rd_avenue,17.806153988210696,-323.35250500118144,3rd_avenue_002,0.0263611337093152,0.0831023022527722,0.4068240003834403,0.1696220468376824,0.0865197445849102,f3,83.588352,0,0,,,,4.567669508196722,1.026313434330775,radius_mean,,0.0,0.0,28.8,208.8
n00082,28.276844725824347,3.7166627207488094,0.8907039381547024,3rd Avenue,avenue_secondary,41.22808975077379,40.745920000000005,-73.977997,3rd_avenue,620.0520411679864,3rd_avenue,17.641588647756677,-303.3825171514342,3rd_avenue_003,0.0033090131819335,0.053299572693837,0.4343627620138813,0.1092960618452976,0.0559964891514605,f3,16.770096000000002,2,0,,31.05256562119083,0.5400550860942642,0.9163986885245904,0.5400550860942642,measured,0.5400550860942642,0.0,0.0,29.0,209.0
n00083,28.182542097938207,3.36507501505444,0.8926248683511889,3rd Avenue,avenue_secondary,61.20549534288068,40.746078,-73.977882,3rd_avenue,600.003610696617,3rd_avenue,17.624667011446405,-283.33068906009,3rd_avenue_004,0.0556862540543079,0.0519886388698363,0.432189010754605,0.107375131648811,0.0553864927789747,f3,16.562832,2,0,,30.679288545053687,0.539870146456521,0.9050727868852458,0.539870146456521,measured,0.539870146456521,0.0,0.0,29.0,209.0
n00084,28.39788505588295,2.8105337185052552,0.9127786660189549,3rd Avenue,avenue_secondary,81.14201491251788,40.74623599999999,-73.977768,3rd_avenue,579.9959446858333,3rd_avenue,17.53392352215718,-263.3197810891449,3rd_avenue_005,0.0254087835783138,0.0444090282235439,0.4647442511013837,0.0872213339810451,0.0428123057575012,f3,16.66494,2,0,,30.75963754518664,0.5417794658834587,0.9106524590163936,0.5417794658834587,measured,0.5417794658834587,0.0,0.0,29.0,209.0
n00085,28.66541655261433,2.4288505287512154,0.8319513673383633,3rd Avenue,avenue_secondary,101.02274004265344,40.746393,-73.97765300000002,3rd_avenue,560.0445890554895,3rd_avenue,17.570840078628862,-243.365079671111,3rd_avenue_006,0.0602603597799315,0.0840329754748216,0.4160185521327887,0.1680486326616367,0.0840156571868151,f3,16.242792,2,0,,30.760089905290123,0.5280476113695157,0.887584262295082,0.5280476113695157,measured,0.5280476113695157,0.0,0.0,29.7,209.7
n00086,28.9439154383424,6.568575075786725,0.9156046182212324,3rd Avenue,avenue_secondary,120.98523721762244,40.74655,-73.977536,3rd_avenue,540.010522431793,3rd_avenue,17.755400338861733,-223.32853801079008,3rd_avenue_007,0.004695167124737,0.0389003273551411,0.4220292464586695,0.0843953817787674,0.0454950544236263,f3,34.923984000000004,2,0,,30.07005303899017,1.161420764862503,1.9084144262295084,1.161420764862503,measured,1.161420764862503,0.0,0.0,30.0,210.0
n00087,29.122117512674585,4.949819735365172,0.9159215417456658,3rd Avenue,avenue_secondary,140.89193995171595,40.746706,-73.977418,3rd_avenue,520.0310053890461,3rd_avenue,18.06762064409044,-203.34820290200008,3rd_avenue_008,0.0636319242767057,0.0408602245665382,0.4451171044056178,0.0840784582543342,0.0432182336877959,f3,34.923984000000004,2,0,,30.196361193625773,1.1565626658145882,1.9084144262295084,1.1565626658145882,measured,1.1565626658145882,0.0,0.0,30.0,210.0
n00088,28.691710543597395,4.126406016483485,0.8841413968995687,3rd Avenue,avenue_secondary,160.89532314730562,40.746863,-73.9773,3rd_avenue,499.95519484167727,3rd_avenue,18.326002756253168,-183.2707411218616,3rd_avenue_009,0.0253805352840572,0.0553593253845755,0.4224586691633796,0.1158586031004312,0.0604992777158556,f3,34.923984000000004,2,0,,30.73499935752812,1.136293630390002,1.9084144262295084,1.136293630390002,measured,1.136293630390002,0.0,0.0,29.7,209.7
n00089,27.95119587526653,0.9458028036395096,0.8168827370251667,3rd Avenue,avenue_secondary,180.8020258807122,40.747019,-73.977182,3rd_avenue,479.97569944595614,3rd_avenue,18.638223061481867,-163.29040601307162,3rd_avenue_010,0.0072838646410672,0.0912836938679958,0.4072148768568264,0.1831172629748333,0.0918335691068375,f3,14.749272,2,0,,30.30893033639265,0.4866312283640773,0.8059711475409836,0.4866312283640773,measured,0.4866312283640773,0.0,0.0,27.5,207.5
n00090,27.224890294773843,0.4190831161712532,0.8948716968585668,3rd Avenue,avenue_secondary,200.72747626675215,40.747179,-73.977073,3rd_avenue,459.9708412890221,3rd_avenue,18.070693926509943,-143.28984530116924,3rd_avenue_011,0.0005548650515265,0.0542948215290554,0.4621676334580714,0.1051283031414331,0.0508334816123777,f3,17.978628,2,0,,30.05573836445975,0.5981762211924008,0.9824386885245902,0.5981762211924008,measured,0.5981762211924008,0.0,0.0,27.5,207.5
n00091,26.72124189497771,3.2782215363029885,0.8701959413780981,3rd Avenue,avenue_secondary,220.65292665131236,40.74733899999999,-73.976964,3rd_avenue,439.9659924576507,3rd_avenue,17.503164792969642,-123.28928458937548,3rd_avenue_012,0.0333443616982549,0.0641332701518595,0.4299442712805643,0.1298040586219019,0.0656707884700424,f3,14.749272,2,0,,29.969197810720395,0.4921477075613943,0.8059711475409836,0.4921477075613943,measured,0.4921477075613943,0.0,0.0,27.5,207.5
n00092,26.994330303476147,4.118058418403583,0.8596818030007679,3rd Avenue,avenue_secondary,240.5783770373523,40.747499,-73.976855,3rd_avenue,419.9611529502904,3rd_avenue,16.935635657997718,-103.28872387747312,3rd_avenue_013,0.0020055847708135,0.0686840726170442,0.4208039202868278,0.1403181969992321,0.0716341243821878,f3,18.223992,2,0,,29.60674601476054,0.6155351213170934,0.9958465573770492,0.6155351213170934,measured,0.6155351213170934,0.0,0.0,27.5,207.5
n00093,27.4764926875724,1.5076691179388797,0.7917373276611548,3rd Avenue,avenue_secondary,260.5038274233923,40.747659000000006,-73.976746,3rd_avenue,399.95632276871095,3rd_avenue,16.368106523025794,-83.28816316557074,3rd_avenue_014,0.0315748474095016,0.1056251179237044,0.4015474672424528,0.2082626723388452,0.1026375544151407,f3,18.528792,2,0,,33.60762992317585,0.5513269469568436,1.012502295081967,0.5513269469568436,measured,0.5513269469568436,0.0,0.0,29.0,209.0
n00094,28.038393731733816,2.9596399706600733,0.8574959320663855,3rd Avenue,avenue_secondary,280.44034699429744,40.747817000000005,-73.976632,3rd_avenue,379.9487581943298,3rd_avenue,16.277363035168193,-63.27725519473427,3rd_avenue_015,0.0026613345642089,0.0711264172085207,0.4279920868446755,0.1425040679336144,0.0713776507250937,f3,15.508224000000002,2,0,,33.56116829335441,0.4620883237569191,0.8474439344262296,0.4620883237569191,measured,0.4620883237569191,0.0,0.0,29.2,209.2
n00095,28.369541221514297,4.802017401405221,0.8919645713712419,3rd Avenue,avenue_secondary,300.3210721229532,40.74797399999999,-73.976517,3rd_avenue,359.9975063012831,3rd_avenue,16.314279591257332,-43.32255377601024,3rd_avenue_016,0.0052601206116378,0.0473693379169411,0.3910918087474214,0.1080354286287581,0.0606660907118169,f3,39.873936,2,0,,33.21845992162551,1.2003547453457262,2.178903606557377,1.2003547453457262,measured,1.2003547453457262,0.0,0.0,29.1,209.1
n00096,28.37508065604206,4.617939806947781,0.9088987378434368,3rd Avenue,avenue_secondary,320.2426832768264,40.74813100000001,-73.976401,3rd_avenue,340.0050412713304,3rd_avenue,16.425017999942874,-23.326932236197003,3rd_avenue_017,0.0,0.0427450346776446,0.4264585050514178,0.0911012621565631,0.0483562274789184,f3,45.034200000000006,2,0,,33.94439384593353,1.3267050872789412,2.46088524590164,1.3267050872789412,measured,1.3267050872789412,0.0,0.0,28.8,208.8
n00097,28.338402501371927,2.586937566529439,0.8252657670507796,3rd Avenue,avenue_secondary,340.1792028457767,40.74828899999999,-73.976287,3rd_avenue,319.99750695961194,3rd_avenue,16.334274511036195,-3.3160242659420422,3rd_avenue_018,0.0126912767300382,0.0849813996955724,0.4013651979987035,0.1747342329492204,0.0897528332536479,f3,55.168800000000005,1,0,,,,3.014688524590164,1.2612468403022437,radius_mean,,0.0,0.0,29.1,209.1
n00098,28.33249816202037,6.023572702971833,0.8702823027662436,3rd Avenue,avenue_secondary,360.1566084393633,40.748447000000006,-73.976172,3rd_avenue,299.9492310111761,3rd_avenue,16.317352873676846,16.735803824820607,3rd_avenue_019,0.0094589355867356,0.058691022179555,0.3937609055924247,0.1297176972337563,0.0710266750542012,f3,36.182808,2,0,,30.258532488066187,1.195788593325546,1.97720262295082,1.195788593325546,measured,1.195788593325546,0.0,0.0,29.2,209.2
n00099,28.390152720288768,1.895640039131303,0.8947684599688367,3rd Avenue,avenue_secondary,380.0373335692871,40.748604,-73.976057,3rd_avenue,279.9980204281068,3rd_avenue,16.35426943081506,36.69050524412616,3rd_avenue_020,0.08917589019984,0.0543974424566309,0.4625335312849074,0.1052315400311633,0.0508340975745323,f3,17.196816000000002,2,0,,29.768974675096786,0.5776757912453728,0.9397167213114754,0.5776757912453728,measured,0.5776757912453728,0.0,0.0,29.2,209.2
n00100,28.332227888165164,1.1431515675840973,0.9027225286477564,3rd Avenue,avenue_secondary,399.9180586993167,40.748761,-73.975942,3rd_avenue,260.0468201383108,3rd_avenue,16.391185986904198,56.645206662850185,3rd_avenue_021,0.0821402017027139,0.050367410854605,0.4674031495274968,0.0972774713522436,0.0469100604976385,f3,17.196816000000002,2,0,,30.03688324858489,0.5725233160071689,0.9397167213114754,0.5725233160071689,measured,0.5725233160071689,0.0,0.0,29.0,209.0
n00101,28.264770019008665,0.4507693559711522,0.8507072838246662,3rd Avenue,avenue_secondary,419.89546429279744,40.74891900000001,-73.975827,3rd_avenue,239.99857496022227,3rd_avenue,16.374264350593926,76.69703475419435,3rd_avenue_022,0.0074291383207309,0.0762182634679906,0.4343107524183413,0.1492927161753338,0.0730744527073431,f3,14.613636,2,0,,41.37861082389195,0.3531688403507763,0.7985593442622951,0.3531688403507763,measured,0.3531688403507763,0.0,0.0,29.0,209.0
n00102,28.22234611724109,2.0959043738188905,0.8999478600475814,3rd Avenue,avenue_secondary,439.8319838617477,40.74907699999999,-73.975713,3rd_avenue,219.99109117765465,3rd_avenue,16.283520861687244,96.70794272444932,3rd_avenue_023,0.0013478175969794,0.0502523623498134,0.4520093821137411,0.1000521399524185,0.0497997776026051,f3,165.257988,2,0,,34.01625288231121,4.858206709944111,9.030491147540983,4.858206709944111,measured,4.858206709944111,0.0,0.0,28.9,208.9
n00103,28.35304519359101,1.330528954083748,0.9088447982221152,3rd Avenue,avenue_secondary,459.8093894539604,40.74923499999999,-73.975598,3rd_avenue,199.94286660798343,3rd_avenue,16.266599224327898,116.75977081521197,3rd_avenue_024,0.0,0.046875312306959,0.467360972542464,0.0911552017778849,0.0442798894709258,f3,165.257988,2,0,,33.963760067507266,4.865715329266514,9.030491147540983,4.865715329266514,measured,4.865715329266514,0.0,0.0,29.0,209.0
n00104,28.483931939261076,0.679947218600784,0.8988430780859945,3rd Avenue,avenue_secondary,479.6492285640565,40.74939200000001,-73.975484,3rd_avenue,180.03265709300433,3rd_avenue,16.22969392991878,136.6735521140098,3rd_avenue_025,0.0024736891500651,0.050803890356247,0.4514246214942423,0.1011569219140055,0.0503530315577584,f3,157.834584,2,0,,41.19544967263888,3.831359658754504,8.624840655737705,3.831359658754504,measured,3.831359658754504,0.0,0.0,29.8,209.8
n00105,28.504933983187755,0.6485939034078189,0.8748941773061667,3rd Avenue,avenue_secondary,499.6117257371764,40.749549,-73.975367,3rd_avenue,159.9987937366504,3rd_avenue,16.4142541891026,156.71009377374924,3rd_avenue_026,0.0030789964366704,0.0636279269651207,0.4449649234318986,0.1251058226938333,0.0614778957287125,f3,156.972,2,0,,31.034973312010894,5.057906717749617,8.577704918032786,5.057906717749617,measured,5.057906717749617,0.0,0.0,29.0,209.0
