node_id,osm_name,chain,chain_pos_m,lat,lon,typology,northing_m,easting_m,in_study,in_cleaned,cleaned_street,cleaned_direction,cleaned_id,street_segment,cross_dist,along_dist,mapping_id,is_tunnel,is_bridge,osm_heading_fwd,osm_heading_rev,usable,exclude_reason
n00571,East 40th Street,east_40th_street,459.97740137284495,40.749646,-73.975752,mid_block,493.2486121256561,440.4319619443799,True,True,east_40th_street,Eastbound,east_40th_street_023,east_40th_street,-17.229463505466292,150.37713454995685,east_40th_street_023,0.0,0.0,299.0,119.0,True,
n00570,East 40th Street,east_40th_street,479.9989179254832,40.749734,-73.975959,mid_block,493.29308626661714,420.4475770744524,True,True,east_40th_street,Eastbound,east_40th_street_022,east_40th_street,-37.24834784990516,150.45381674414176,east_40th_street_022,0.0,0.0,299.0,119.0,True,
n00569,East 40th Street,east_40th_street,499.9664802350781,40.749821,-73.976166,mid_block,493.240879945395,400.5167830598116,True,True,east_40th_street,Eastbound,east_40th_street_021,east_40th_street,-57.21339400089553,150.43337226628802,east_40th_street_021,0.0,0.0,299.0,119.0,True,
n00568,East 40th Street,east_40th_street,519.98795544166,40.74990900000001,-73.976373,mid_block,493.2853540883111,380.53239819017074,True,True,east_40th_street,Eastbound,east_40th_street_020,east_40th_street,-77.23227834466789,150.51005446174457,east_40th_street_020,0.0,0.0,299.0,119.0,True,
n00567,East 40th Street,east_40th_street,539.9554762983993,40.74999600000001,-73.97658,mid_block,493.233147767089,360.6016041755299,True,True,east_40th_street,Eastbound,east_40th_street_019,east_40th_street,-97.19732449565824,150.48960998389086,east_40th_street_019,0.0,0.0,299.0,119.0,True,
n00566,East 40th Street,east_40th_street,559.9769101590115,40.75008400000001,-73.97678700000002,mid_block,493.277621907469,340.6172193045543,True,True,east_40th_street,Eastbound,east_40th_street_018,east_40th_street,-117.21620884009712,150.56629217807577,east_40th_street_018,0.0,0.0,298.9,118.9,True,
n00565,East 40th Street,east_40th_street,579.9443895639972,40.750171,-73.976994,mid_block,493.2254155861411,320.68642529134246,True,True,east_40th_street,Eastbound,east_40th_street_017,east_40th_street,-137.1812549910875,150.54584770022203,east_40th_street_017,0.0,0.0,299.1,119.1,True,
n00564,East 40th Street,east_40th_street,599.9657820785015,40.750259,-73.977201,mid_block,493.2698897276831,300.70204042246314,True,True,east_40th_street,Eastbound,east_40th_street_016,east_40th_street,-157.2001393344773,150.62252989498845,east_40th_street_016,0.0,0.0,299.0,119.0,True,
n00563,East 40th Street,east_40th_street,619.9332200322821,40.750346,-73.977408,mid_block,493.2176834064611,280.7712464078224,True,True,east_40th_street,Eastbound,east_40th_street_015,east_40th_street,-177.1651854854677,150.60208541713473,east_40th_street_015,0.0,0.0,299.4,119.4,True,
n00562,East 40th Street,east_40th_street,640.0089740339927,40.75043500000001,-73.977615,mid_block,493.3588380109791,260.7332706818466,True,True,east_40th_street,Eastbound,east_40th_street_014,east_40th_street,-197.2379080237376,150.77589428404838,east_40th_street_014,0.0,0.0,299.4,119.4,True,
n00561,East 40th Street,east_40th_street,659.9566537526799,40.750523,-73.977821,mid_block,493.4441981731419,240.82264614831004,True,True,east_40th_street,Eastbound,east_40th_street_013,east_40th_street,-217.18297051662915,150.89349659874097,east_40th_street_013,0.0,0.0,299.4,119.4,True,
n00560,East 40th Street,east_40th_street,679.9589160690996,40.750612,-73.978027,mid_block,493.6262387987557,220.8584307601542,True,True,east_40th_street,Eastbound,east_40th_street_012,east_40th_street,-237.1818712019201,151.10822558605366,east_40th_street_012,0.0,0.0,299.4,119.4,True,
n00559,East 40th Street,east_40th_street,699.9611575562814,40.750701,-73.978233,mid_block,493.8082794244754,200.89421537056933,True,True,east_40th_street,Eastbound,east_40th_street_011,east_40th_street,-257.18077188864265,151.32295457347502,east_40th_street_011,0.0,0.0,299.1,119.1,True,
n00558,East 40th Street,east_40th_street,719.9824249120186,40.750789000000005,-73.97844,mid_block,493.85275356612345,180.90983050026108,True,True,east_40th_street,Eastbound,east_40th_street_010,east_40th_street,-277.1996562330816,151.3996367676599,east_40th_street_010,0.0,0.0,299.4,119.4,True,
n00557,East 40th Street,east_40th_street,740.0036714814095,40.750877,-73.978647,mid_block,493.8972277069785,160.92544563176256,True,True,east_40th_street,Eastbound,east_40th_street_009,east_40th_street,-297.21854057685385,151.47631896311643,east_40th_street_009,0.0,0.0,44.9,224.9,True,
