node_id,direction,bearing_deg,fov_deg,street_axis_deg,along_street,GVI,VEI,osm_name,typology,northing_m,lat,lon
n00033,S_downtown,209.0,180.0,30.79569826348873,True,0.0,0.5290947707588093,1st Avenue,avenue_secondary,546.9744765856215,40.747954,-73.970437
n00033,W_west,299.0,180.0,30.79569826348873,False,0.0,0.8921080562056269,1st Avenue,avenue_secondary,546.9744765856215,40.747954,-73.970437
n00033,full360,,360.0,30.79569826348873,,0.3003105943431805,0.5655319375816512,1st Avenue,avenue_secondary,546.9744765856215,40.747954,-73.970437
n00034,N_uptown,29.0,180.0,11.970121691088536,True,1.7990386592732508,0.6127667375897867,1st Avenue,avenue_secondary,564.9319620229313,40.74816299999999,-73.970492
n00034,E_east,119.0,180.0,11.970121691088536,False,1.3241519242628175,0.23017316887432984,1st Avenue,avenue_secondary,564.9319620229313,40.74816299999999,-73.970492
n00034,S_downtown,209.0,180.0,11.970121691088536,True,0.8031801172402547,0.556251253984101,1st Avenue,avenue_secondary,564.9319620229313,40.74816299999999,-73.970492
n00034,W_west,299.0,180.0,11.970121691088536,False,1.278066852250688,0.918996530257595,1st Avenue,avenue_secondary,564.9319620229313,40.74816299999999,-73.970492
n00034,full360,,360.0,11.970121691088536,,1.301109388256753,0.583737671518041,1st Avenue,avenue_secondary,564.9319620229313,40.74816299999999,-73.970492
n00035,N_uptown,29.0,180.0,57.67926919037855,True,1.8506731909404335,0.5801059157301283,1st Avenue,avenue_secondary,565.6195970456481,40.74807200000001,-73.97026
n00035,E_east,119.0,180.0,57.67926919037855,False,1.7653554057025245,0.2409178319548104,1st Avenue,avenue_secondary,565.6195970456481,40.74807200000001,-73.97026
n00035,S_downtown,209.0,180.0,57.67926919037855,True,0.0,0.5277732630306263,1st Avenue,avenue_secondary,565.6195970456481,40.74807200000001,-73.97026
n00035,W_west,299.0,180.0,57.67926919037855,False,0.08531778523790869,0.8466833707690629,1st Avenue,avenue_secondary,565.6195970456481,40.74807200000001,-73.97026
n00035,full360,,360.0,57.67926919037855,,0.9253365954702167,0.5539720459261379,1st Avenue,avenue_secondary,565.6195970456481,40.74807200000001,-73.97026
