path,f_scaffold
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00064_180.jpg,0.0103144366294145
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00064_270.jpg,0.0125177549198269
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00065_000.jpg,0.0428557582199573
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00065_090.jpg,0.0064323991537094
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00065_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00065_270.jpg,0.0289498306810855
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00066_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00066_090.jpg,0.0520564280450344
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00066_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00066_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00067_000.jpg,0.0463503971695899
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00067_090.jpg,0.1364201307296753
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00067_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00067_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00068_000.jpg,0.0360763147473335
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00068_090.jpg,0.0001614152861293
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00068_180.jpg,0.0099189691245555
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00068_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00069_000.jpg,0.1207709163427352
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00069_090.jpg,0.14646016061306
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00069_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00069_270.jpg,0.0062225591391325
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00070_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00070_090.jpg,0.1291967928409576
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00070_180.jpg,0.0102095166221261
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00070_270.jpg,6.456611299654469e-05
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00071_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00071_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00071_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00071_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00072_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00072_090.jpg,0.0083613116294145
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00072_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00072_270.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00073_000.jpg,0.0396355241537094
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00073_090.jpg,0.1491396576166153
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00073_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00073_270.jpg,0.0465763807296752
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00074_000.jpg,0.0995125249028205
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00074_090.jpg,0.0028005552012473
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00074_180.jpg,1.6141528249136172e-05
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00074_270.jpg,0.1301330029964447
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00075_000.jpg,0.2214052677154541
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00075_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00075_180.jpg,0.0244705565273761
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00075_270.jpg,0.44316565990448
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00076_000.jpg,0.0071264845319092
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00076_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00076_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00076_270.jpg,0.3854758441448211
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00077_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00077_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00077_180.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00077_270.jpg,0.0164724290370941
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00078_000.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00078_090.jpg,0.0
C:\Users\lumic\Documents\murrayhill\data\raw\svi\n00078_180.jpg,0.0
