node_id,street_name,lat,lng,heading_fwd_deg,heading_rev_deg,seq_fwd,seq_rev,is_tunnel,is_bridge,_seq,source_id,folder,osm_name,lon,easting_m,northing_m,chain,chain_pos_m,street_segment,cleaned_street,typology,in_study,usable,exclude_reason
n00112,Basinghall Street,51.515192,-0.09108,4.1,184.1,2,14,0,0,2,basinghall_street_002,basinghall_street,Basinghall Street,-0.09108,532554.3318916552,181312.4113377839,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00113,Basinghall Street,51.515358,-0.091061,12.7,192.7,3,13,0,0,3,basinghall_street_003,basinghall_street,Basinghall Street,-0.091061,532555.1686342796,181330.90542789816,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00114,Basinghall Street,51.515512,-0.091006,6.1,186.1,4,12,0,0,4,basinghall_street_004,basinghall_street,Basinghall Street,-0.091006,532558.5379485936,181348.13024014185,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00115,Basinghall Street,51.515696,-0.090975,355.1,175.1,5,11,0,0,5,basinghall_street_005,basinghall_street,Basinghall Street,-0.090975,532560.1550314834,181368.64770647627,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00116,Basinghall Street,51.51588,-0.091,335.2,155.2,6,10,0,0,6,basinghall_street_006,basinghall_street,Basinghall Street,-0.091,532557.8867036392,181389.06381516557,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00117,Basinghall Street,51.516044,-0.091121,332.3,152.3,7,9,0,0,7,basinghall_street_007,basinghall_street,Basinghall Street,-0.091121,532549.0157582775,181407.0821156156,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00118,Basinghall Street,51.516209,-0.091258,333.4,153.4,8,8,0,0,8,basinghall_street_008,basinghall_street,Basinghall Street,-0.091258,532539.0318674229,181425.18267862307,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00119,Basinghall Street,51.516371,-0.091388,348.4,168.4,9,7,0,0,9,basinghall_street_009,basinghall_street,Basinghall Street,-0.091388,532529.5424138907,181442.9623184513,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00120,Basinghall Street,51.516547,-0.091446,3.4,183.4,10,6,0,0,10,basinghall_street_010,basinghall_street,Basinghall Street,-0.091446,532525.0078520938,181462.4291012408,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00121,Basinghall Street,51.516731,-0.091429,2.0,182.0,11,5,0,0,11,basinghall_street_011,basinghall_street,Basinghall Street,-0.091429,532525.653671734,181482.9212249876,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00122,Basinghall Street,51.516827,-0.091423,283.1,103.1,12,4,0,0,12,basinghall_street_012,basinghall_street,Basinghall Street,-0.091423,532525.7915247339,181493.60757551595,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00123,Basinghall Street,51.516869,-0.09171,288.8,108.8,13,3,0,0,13,basinghall_street_013,basinghall_street,Basinghall Street,-0.09171,532505.7575069923,181497.7588051827,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00124,Basinghall Street,51.516926,-0.091976,274.8,94.8,14,2,0,0,14,basinghall_street_014,basinghall_street,Basinghall Street,-0.091976,532487.137022005,181503.61614844296,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00125,Basinghall Street,51.516942,-0.092279,274.8,94.8,15,1,0,0,15,basinghall_street_015,basinghall_street,Basinghall Street,-0.092279,532466.0683702676,181504.84730993383,basinghall_street,,basinghall_street,basinghall_street,unclassified,True,True,
n00126,Beehive Passage,51.512185,-0.083001,348.8,168.8,1,2,0,0,1,beehive_passage_001,beehive_passage,Beehive Passage,-0.083001,533123.6366411521,180992.6773332856,beehive_passage,,beehive_passage,beehive_passage,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00127,Beehive Passage,51.51237,-0.08306,348.8,168.8,2,1,0,0,2,beehive_passage_002,beehive_passage,Beehive Passage,-0.08306,533119.0038971307,181013.1426251981,beehive_passage,,beehive_passage,beehive_passage,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00128,Billingsgate Walk,51.50861,-0.083663,319.4,139.4,1,2,0,0,1,billingsgate_walk_001,billingsgate_walk,Billingsgate Walk,-0.083663,533088.112000027,180593.92416057125,billingsgate_walk,,billingsgate_walk,billingsgate_walk,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00129,Billingsgate Walk,51.508735,-0.083834,319.4,139.4,2,1,0,0,2,billingsgate_walk_002,billingsgate_walk,Billingsgate Walk,-0.083834,533075.8818572436,180607.51381459055,billingsgate_walk,,billingsgate_walk,billingsgate_walk,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00130,Billiter Street,51.512123,-0.080164,344.4,164.4,1,8,0,0,1,billiter_street_001,billiter_street,Billiter Street,-0.080164,533320.6699420803,180990.94310175604,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00131,Billiter Street,51.51231,-0.080248,353.4,173.4,2,7,0,0,2,billiter_street_002,billiter_street,Billiter Street,-0.080248,533314.2958788524,181011.58512708405,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00132,Billiter Street,51.512492,-0.080281,347.5,167.5,3,6,0,0,3,billiter_street_003,billiter_street,Billiter Street,-0.080281,533311.4751867538,181031.7639736896,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00133,Billiter Street,51.512664,-0.080342,355.2,175.2,4,5,0,0,4,billiter_street_004,billiter_street,Billiter Street,-0.080342,533306.7408518413,181050.77983028232,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00134,Billiter Street,51.51285,-0.080367,351.1,171.1,5,4,0,0,5,billiter_street_005,billiter_street,Billiter Street,-0.080367,533304.463625082,181071.41805332,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00135,Billiter Street,51.513027,-0.080411,3.5,183.5,6,3,0,0,6,billiter_street_006,billiter_street,Billiter Street,-0.080411,533300.8943249587,181091.02087121477,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00136,Billiter Street,51.513211,-0.080394,8.3,188.3,7,2,0,0,7,billiter_street_007,billiter_street,Billiter Street,-0.080394,533301.5371729214,181111.5131332065,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00137,Billiter Street,51.513298,-0.080374,8.3,188.3,8,1,0,0,8,billiter_street_008,billiter_street,Billiter Street,-0.080374,533302.6711146901,181121.22418109584,billiter_street,,billiter_street,billiter_street,unclassified,True,True,
n00138,Bishopsgate,51.513418,-0.084135,15.5,195.5,1,13,0,0,1,bishopsgate_west_seg1_001,bishopsgate,Bishopsgate,-0.084135,533041.3615928793,181127.7299403454,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00139,Bishopsgate,51.515563,-0.082293,32.8,212.8,1,3,0,0,1,bishopsgate_west_seg2_001,bishopsgate,Bishopsgate,-0.082293,533162.9192257844,181369.60773453605,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00140,Bishopsgate,51.515939,-0.081906,33.0,213.0,1,15,0,0,1,bishopsgate_east_seg1_001,bishopsgate,Bishopsgate,-0.081906,533188.6742671811,181412.1237467695,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00141,Bishopsgate,51.515939,-0.081906,33.0,213.0,1,5,0,0,1,bishopsgate_east_seg2_001,bishopsgate,Bishopsgate,-0.081906,533188.6742671811,181412.1237467695,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00142,Bishopsgate,51.513551,-0.084076,15.3,195.3,2,12,0,0,2,bishopsgate_west_seg1_002,bishopsgate,Bishopsgate,-0.084076,533045.0681368095,181142.6271003896,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00143,Bishopsgate,51.515637,-0.082217,32.9,212.9,2,2,0,0,2,bishopsgate_west_seg2_002,bishopsgate,Bishopsgate,-0.082217,533167.9766319671,181377.9749366736,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00144,Bishopsgate,51.516017,-0.081825,55.9,235.9,2,14,0,0,2,bishopsgate_east_seg1_002,bishopsgate,Bishopsgate,-0.081825,533194.0668339763,181420.9448813302,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00145,Bishopsgate,51.516017,-0.081825,33.8,213.8,2,4,0,0,2,bishopsgate_east_seg2_002,bishopsgate,Bishopsgate,-0.081825,533194.0668339763,181420.9448813302,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00146,Bishopsgate,51.513732,-0.083997,12.7,192.7,3,11,0,0,3,bishopsgate_west_seg1_003,bishopsgate,Bishopsgate,-0.083997,533050.0226100179,181162.8983351905,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00147,Bishopsgate,51.515784,-0.082065,32.9,212.9,3,1,0,0,3,bishopsgate_west_seg2_003,bishopsgate,Bishopsgate,-0.082065,533178.0943067074,181394.59815427032,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00148,Bishopsgate,51.516155,-0.081499,7.0,187.0,3,13,0,0,3,bishopsgate_east_seg1_003,bishopsgate,Bishopsgate,-0.081499,533216.2829469535,181436.8838140969,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00149,Bishopsgate,51.516191,-0.08164,36.1,216.1,3,3,0,0,3,bishopsgate_east_seg2_003,bishopsgate,Bishopsgate,-0.08164,533206.3952096116,181440.63065398225,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00150,Bishopsgate,51.513954,-0.083917,22.5,202.5,4,10,0,0,4,bishopsgate_west_seg1_004,bishopsgate,Bishopsgate,-0.083917,533054.9270467329,181187.73071154824,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00151,Bishopsgate,51.516343,-0.081462,27.0,207.0,4,12,0,0,4,bishopsgate_east_seg1_004,bishopsgate,Bishopsgate,-0.081462,533218.3019575768,181457.857261814,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00152,Bishopsgate,51.516343,-0.081462,27.0,207.0,4,2,0,0,4,bishopsgate_east_seg2_004,bishopsgate,Bishopsgate,-0.081462,533218.3019575768,181457.857261814,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00153,Bishopsgate,51.514132,-0.0838,24.0,204.0,5,9,0,0,5,bishopsgate_west_seg1_005,bishopsgate,Bishopsgate,-0.0838,533062.5267744621,181207.7373880596,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00154,Bishopsgate,51.516498,-0.081336,23.8,203.8,5,11,0,0,5,bishopsgate_east_seg1_005,bishopsgate,Bishopsgate,-0.081336,533226.5920642688,181475.32291278493,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00155,Bishopsgate,51.516498,-0.081336,27.0,207.0,5,1,0,0,5,bishopsgate_east_seg2_005,bishopsgate,Bishopsgate,-0.081336,533226.5920642688,181475.32291278493,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00156,Bishopsgate,51.514317,-0.083669,9.7,189.7,6,8,0,0,6,bishopsgate_west_seg1_006,bishopsgate,Bishopsgate,-0.083669,533071.0774338227,181228.54793475932,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00157,Bishopsgate,51.516664,-0.081219,32.6,212.6,6,10,0,0,6,bishopsgate_east_seg1_006,bishopsgate,Bishopsgate,-0.081219,533234.2256096115,181493.9954375557,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00158,Bishopsgate,51.514468,-0.083627,45.4,225.4,7,7,0,0,7,bishopsgate_west_seg1_007,bishopsgate,Bishopsgate,-0.083627,533073.5518503624,181245.41588483704,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00159,Bishopsgate,51.516817,-0.081063,28.3,208.3,7,9,0,0,7,bishopsgate_east_seg1_007,bishopsgate,Bishopsgate,-0.081063,533244.6028418387,181511.2932921016,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00160,Bishopsgate,51.514584,-0.08344,46.8,226.8,8,6,0,0,8,bishopsgate_west_seg1_008,bishopsgate,Bishopsgate,-0.08344,533086.1888380036,181258.65521137672,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00161,Bishopsgate,51.516995,-0.080911,30.3,210.3,8,8,0,0,8,bishopsgate_east_seg1_008,bishopsgate,Bishopsgate,-0.080911,533254.6295713341,181531.36396401023,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00162,Bishopsgate,51.514697,-0.083248,41.7,221.7,9,5,0,0,9,bishopsgate_west_seg1_009,bishopsgate,Bishopsgate,-0.083248,533099.1814154431,181271.57004860757,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00163,Bishopsgate,51.517156,-0.08076,28.7,208.7,9,7,0,0,9,bishopsgate_east_seg1_009,bishopsgate,Bishopsgate,-0.08076,533264.6364185418,181549.542388532,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00164,Bishopsgate,51.514827,-0.083064,37.2,217.2,10,4,0,0,10,bishopsgate_west_seg1_010,bishopsgate,Bishopsgate,-0.083064,533111.5693373502,181286.3608296683,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00165,Bishopsgate,51.517312,-0.080623,29.4,209.4,10,6,0,0,10,bishopsgate_east_seg1_010,bishopsgate,Bishopsgate,-0.080623,533273.6864583063,181567.13934288223,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00166,Bishopsgate,51.515,-0.082854,32.6,212.6,11,3,0,0,11,bishopsgate_west_seg1_011,bishopsgate,Bishopsgate,-0.082854,533125.635880963,181305.98062691785,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00167,Bishopsgate,51.51746,-0.080491,30.9,210.9,11,5,0,0,11,bishopsgate_east_seg1_011,bishopsgate,Bishopsgate,-0.080491,533282.4128702717,181583.8375920477,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00168,Bishopsgate,51.515182,-0.082668,31.7,211.7,12,2,0,0,12,bishopsgate_west_seg1_012,bishopsgate,Bishopsgate,-0.082668,533138.0108983242,181326.55766240408,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00169,Bishopsgate,51.5176,-0.080357,29.7,209.7,12,4,0,0,12,bishopsgate_east_seg1_012,bishopsgate,Bishopsgate,-0.080357,533291.3013178101,181599.64987433288,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00170,Bishopsgate,51.51528,-0.082571,31.7,211.7,13,1,0,0,13,bishopsgate_west_seg1_013,bishopsgate,Bishopsgate,-0.082571,533144.4555030882,181337.6318844325,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00171,Bishopsgate,51.517763,-0.080209,37.5,217.5,13,3,0,0,13,bishopsgate_east_seg1_013,bishopsgate,Bishopsgate,-0.080209,533301.0939137621,181618.0453225423,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00172,Bishopsgate,51.51788,-0.080065,25.6,205.6,14,2,0,0,14,bishopsgate_east_seg1_014,bishopsgate,Bishopsgate,-0.080065,533310.7431314588,181631.3181762808,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00173,Bishopsgate,51.518063,-0.079925,25.6,205.6,15,1,0,0,15,bishopsgate_east_seg1_015,bishopsgate,Bishopsgate,-0.079925,533319.9222036437,181651.92315967008,bishopsgate,,bishopsgate,bishopsgate,unclassified,True,True,
n00174,Bishopsgate Arcade,51.517716,-0.080478,273.7,93.7,1,4,0,0,1,bishopsgate_arcade_001,bishopsgate_arcade,Bishopsgate Arcade,-0.080478,533282.5680513787,181612.3291956142,bishopsgate_arcade,,bishopsgate_arcade,bishopsgate_arcade,unclassified,True,True,
n00175,Bishopsgate Arcade,51.517727,-0.080736,286.2,106.2,2,3,0,0,2,bishopsgate_arcade_002,bishopsgate_arcade,Bishopsgate Arcade,-0.080736,533264.6361572441,181613.0829223393,bishopsgate_arcade,,bishopsgate_arcade,bishopsgate_arcade,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00176,Bishopsgate Arcade,51.517772,-0.080985,329.3,149.3,3,2,0,0,3,bishopsgate_arcade_003,bishopsgate_arcade,Bishopsgate Arcade,-0.080985,533247.2295308075,181617.6339863842,bishopsgate_arcade,,bishopsgate_arcade,bishopsgate_arcade,unclassified,True,True,
n00177,Bishopsgate Arcade,51.517909,-0.081115,329.3,149.3,4,1,0,0,4,bishopsgate_arcade_004,bishopsgate_arcade,Bishopsgate Arcade,-0.081115,533237.8107586154,181632.63226909528,bishopsgate_arcade,,bishopsgate_arcade,bishopsgate_arcade,unclassified,True,True,
n00178,Bishopsgate Churchyard,51.516418,-0.081397,301.1,121.1,1,7,0,0,1,bishopsgate_churchyard_001,bishopsgate_churchyard,Bishopsgate Churchyard,-0.081397,533222.593069561,181466.31571629527,bishopsgate_churchyard,,bishopsgate_churchyard,bishopsgate_churchyard,unclassified,True,True,
n00179,Bishopsgate Churchyard,51.516544,-0.08173,285.3,105.3,2,6,0,0,2,bishopsgate_churchyard_002,bishopsgate_churchyard,Bishopsgate Churchyard,-0.08173,533199.1218678649,181479.721589201,bishopsgate_churchyard,,bishopsgate_churchyard,bishopsgate_churchyard,unclassified,True,True,
n00180,Bishopsgate Churchyard,51.516592,-0.082009,286.7,106.7,3,5,0,0,3,bishopsgate_churchyard_003,bishopsgate_churchyard,Bishopsgate Churchyard,-0.082009,533179.6246923382,181484.55193758284,bishopsgate_churchyard,,bishopsgate_churchyard,bishopsgate_churchyard,unclassified,True,True,
n00181,Bishopsgate Churchyard,51.516639,-0.082259,286.9,106.9,4,4,0,0,4,bishopsgate_churchyard_004,bishopsgate_churchyard,Bishopsgate Churchyard,-0.082259,533162.1425131811,181489.32388578865,bishopsgate_churchyard,,bishopsgate_churchyard,bishopsgate_churchyard,unclassified,True,True,
n00182,Bishopsgate Churchyard,51.516694,-0.08255,264.2,84.2,5,3,0,0,5,bishopsgate_churchyard_005,bishopsgate_churchyard,Bishopsgate Churchyard,-0.08255,533141.7924499819,181494.91097991145,bishopsgate_churchyard,,bishopsgate_churchyard,bishopsgate_churchyard,unclassified,True,True,
n00183,Bishopsgate Churchyard,51.516673,-0.082879,324.9,144.9,6,2,0,0,6,bishopsgate_churchyard_006,bishopsgate_churchyard,Bishopsgate Churchyard,-0.082879,533119.0273835019,181491.9776609892,bishopsgate_churchyard,,bishopsgate_churchyard,bishopsgate_churchyard,unclassified,True,False,"user-contributed panorama, not a Street View capture"
n00184,Bishopsgate Churchyard,51.516778,-0.082997,324.9,144.9,7,1,0,0,7,bishopsgate_churchyard_007,bishopsgate_churchyard,Bishopsgate Churchyard,-0.082997,533110.5345791361,181503.43949294143,bishopsgate_churchyard,,bishopsgate_churchyard,bishopsgate_churchyard,unclassified,True,True,
n00185,Blomfield Street,51.516814,-0.085771,55.5,235.5,1,9,0,0,1,blomfield_street_001,blomfield_street,Blomfield Street,-0.085771,532917.9681439992,181502.40460962916,blomfield_street,,blomfield_street,blomfield_street,unclassified,True,True,
n00186,Blomfield Street,51.516932,-0.085496,48.7,228.7,2,8,0,0,2,blomfield_street_002,blomfield_street,Blomfield Street,-0.085496,532936.7044877379,181516.02569411692,blomfield_street,,blomfield_street,blomfield_street,unclassified,True,True,
n00187,Blomfield Street,51.517072,-0.085242,35.4,215.4,3,7,0,0,3,blomfield_street_003,blomfield_street,Blomfield Street,-0.085242,532953.9197337991,181532.05519135305,blomfield_street,,blomfield_street,blomfield_street,unclassified,True,True,
n00188,Blomfield Street,51.517216,-0.085078,35.8,215.8,4,6,0,0,4,blomfield_street_004,blomfield_street,Blomfield Street,-0.085078,532964.8790375083,181548.3661572848,blomfield_street,,blomfield_street,blomfield_street,unclassified,True,True,
n00189,Blomfield Street,51.517362,-0.08491,35.8,215.8,5,5,0,0,5,blomfield_street_005,blomfield_street,Blomfield Street,-0.08491,532976.1099665764,181564.90681717283,blomfield_street,,blomfield_street,blomfield_street,unclassified,True,True,
