file,sky_share,road_share,ceiling_share,indoor,node_id
blomfield_street/south_to_north/002_n00186_E_R.jpg,0.050496,0.355562,0.0,False,n00186
blomfield_street/south_to_north/003_n00187_N_L.jpg,0.040976,0.167974,0.0,False,n00187
blomfield_street/south_to_north/003_n00187_N_R.jpg,0.106026,0.318777,0.0,False,n00187
blomfield_street/south_to_north/004_n00188_N_L.jpg,0.04574,0.145579,0.0,False,n00188
blomfield_street/south_to_north/004_n00188_N_R.jpg,0.048095,0.335126,0.0,False,n00188
blomfield_street/south_to_north/005_n00189_N_L.jpg,0.056738,0.14534,0.0,False,n00189
blomfield_street/south_to_north/005_n00189_N_R.jpg,0.049996,0.203895,0.0,False,n00189
blomfield_street/south_to_north/006_n00190_N_L.jpg,0.08832,0.406967,0.0,False,n00190
blomfield_street/south_to_north/006_n00190_N_R.jpg,0.059157,0.12779,0.0,False,n00190
blomfield_street/south_to_north/007_n00191_N_L.jpg,0.00635,0.095356,0.0,False,n00191
blomfield_street/south_to_north/007_n00191_N_R.jpg,0.144844,0.352901,0.0,False,n00191
blomfield_street/south_to_north/008_n00192_N_L.jpg,0.068014,0.179778,0.0,False,n00192
blomfield_street/south_to_north/008_n00192_N_R.jpg,0.20375,0.363575,0.0,False,n00192
blomfield_street/south_to_north/009_n00193_N_L.jpg,0.083716,0.277969,0.0,False,n00193
blomfield_street/south_to_north/009_n00193_N_R.jpg,0.101299,0.14513,0.0,False,n00193
bloomberg_arcade/east_to_west/001_n00194_N_F.jpg,0.105448,0.003576,0.0,False,n00194
bloomberg_arcade/east_to_west/002_n00195_W_F.jpg,0.054023,0.0,0.0,False,n00195
bloomberg_arcade/east_to_west/003_n00196_W_F.jpg,0.025946,2.3e-05,0.0,False,n00196
bloomberg_arcade/east_to_west/004_n00197_W_F.jpg,0.171995,0.022409,0.0,False,n00197
bloomberg_arcade/east_to_west/005_n00198_W_F.jpg,0.00029,0.0,0.0,False,n00198
bloomberg_arcade/west_to_east/001_n00197_E_F.jpg,0.0,0.0,0.0,False,n00197
bloomberg_arcade/west_to_east/002_n00198_E_F.jpg,0.054424,0.003989,0.0,False,n00198
bloomberg_arcade/west_to_east/003_n00196_E_F.jpg,0.089268,0.005495,0.0,False,n00196
bloomberg_arcade/west_to_east/004_n00195_E_F.jpg,0.0,0.0,0.177181,True,n00195
bloomberg_arcade/west_to_east/005_n00194_E_F.jpg,0.059378,0.010349,0.0,False,n00194
bond_court/east_to_west/001_n00199_S_L.jpg,0.017559,0.0,0.0,False,n00199
bond_court/east_to_west/001_n00199_S_R.jpg,0.04196,0.058891,0.0,False,n00199
bond_court/east_to_west/002_n00200_N_F.jpg,0.0,1e-06,0.011644,False,n00200
bond_court/east_to_west/003_n00201_S_L.jpg,0.021482,0.050721,0.0,False,n00201
bond_court/east_to_west/003_n00201_S_R.jpg,0.020093,0.0,0.0,False,n00201
bond_court/east_to_west/004_n00202_N_F.jpg,0.0,1e-06,0.011644,False,n00202
bond_court/west_to_east/001_n00202_S_F.jpg,0.0,0.0,0.053445,True,n00202
bond_court/west_to_east/002_n00201_N_L.jpg,0.023267,0.1757,0.0,False,n00201
bond_court/west_to_east/002_n00201_N_R.jpg,0.014533,0.0,0.0,False,n00201
bond_court/west_to_east/003_n00200_S_F.jpg,0.0,0.0,0.053445,True,n00200
bond_court/west_to_east/004_n00199_N_L.jpg,0.026535,0.147835,0.0,False,n00199
bond_court/west_to_east/004_n00199_N_R.jpg,0.0118,0.0,0.0,False,n00199
botolph_alley/east_to_west/001_n00203_W_F.jpg,0.0,1.6e-05,0.0,False,n00203
botolph_alley/east_to_west/002_n00204_W_F.jpg,0.001815,0.0,0.0,False,n00204
botolph_alley/west_to_east/001_n00204_E_F.jpg,0.003802,0.0,0.0,False,n00204
botolph_alley/west_to_east/002_n00203_E_F.jpg,0.020991,0.261843,0.0,False,n00203
botolph_lane/north_to_south/001_n00210_S_L.jpg,0.02748,0.151893,0.0,False,n00210
botolph_lane/north_to_south/001_n00210_S_R.jpg,0.03049,0.093667,0.0,False,n00210
botolph_lane/north_to_south/002_n00209_S_L.jpg,0.028824,0.214798,0.0,False,n00209
botolph_lane/north_to_south/002_n00209_S_R.jpg,0.036296,0.068959,0.0,False,n00209
botolph_lane/north_to_south/003_n00208_S_L.jpg,0.033288,0.164456,0.0,False,n00208
botolph_lane/north_to_south/003_n00208_S_R.jpg,0.031904,0.060146,0.0,False,n00208
botolph_lane/north_to_south/004_n00207_S_L.jpg,0.022332,0.085919,0.0,False,n00207
botolph_lane/north_to_south/004_n00207_S_R.jpg,0.024167,0.151195,0.0,False,n00207
botolph_lane/north_to_south/005_n00206_S_L.jpg,0.0,0.084053,0.0,False,n00206
botolph_lane/north_to_south/005_n00206_S_R.jpg,0.0,0.311736,0.0,False,n00206
botolph_lane/north_to_south/006_n00205_S_L.jpg,0.201525,0.337159,0.0,False,n00205
botolph_lane/north_to_south/006_n00205_S_R.jpg,0.007564,0.272014,0.0,False,n00205
botolph_lane/south_to_north/001_n00205_N_L.jpg,0.163505,0.399856,0.0,False,n00205
botolph_lane/south_to_north/001_n00205_N_R.jpg,0.026277,0.100397,0.0,False,n00205
botolph_lane/south_to_north/002_n00206_N_L.jpg,0.028184,0.360968,0.0,False,n00206
botolph_lane/south_to_north/002_n00206_N_R.jpg,0.007956,0.087422,0.0,False,n00206
botolph_lane/south_to_north/003_n00207_N_L.jpg,0.025113,0.101791,0.0,False,n00207
botolph_lane/south_to_north/003_n00207_N_R.jpg,0.008166,0.104804,0.0,False,n00207
botolph_lane/south_to_north/004_n00208_N_L.jpg,0.016968,0.109664,0.0,False,n00208
botolph_lane/south_to_north/004_n00208_N_R.jpg,0.008611,0.196153,0.0,False,n00208
botolph_lane/south_to_north/005_n00209_N_L.jpg,0.01513,0.097259,0.0,False,n00209
botolph_lane/south_to_north/005_n00209_N_R.jpg,0.01451,0.201109,0.0,False,n00209
botolph_lane/south_to_north/006_n00210_N_L.jpg,0.066945,0.168904,0.0,False,n00210
botolph_lane/south_to_north/006_n00210_N_R.jpg,0.031852,0.204047,0.0,False,n00210
bow_churchyard/north_to_south/001_n00214_S_F.jpg,0.034837,0.0,0.0,False,n00214
bow_churchyard/north_to_south/002_n00213_S_F.jpg,0.004442,0.001212,0.0,False,n00213
bow_churchyard/north_to_south/003_n00212_S_F.jpg,0.026661,0.0,0.0,False,n00212
bow_churchyard/north_to_south/004_n00211_E_F.jpg,0.023826,0.002781,0.0,False,n00211
bow_churchyard/south_to_north/001_n00211_W_F.jpg,0.022948,0.003499,0.0,False,n00211
bow_churchyard/south_to_north/002_n00212_N_F.jpg,0.0,0.103782,0.0,False,n00212
bow_churchyard/south_to_north/003_n00213_N_F.jpg,0.046685,2.1e-05,0.0,False,n00213
bow_churchyard/south_to_north/004_n00214_N_F.jpg,0.047072,0.019267,0.0,False,n00214
bow_lane/north_to_south/001_n00223_S_F.jpg,0.001217,0.0,0.0,False,n00223
bow_lane/north_to_south/002_n00222_S_F.jpg,0.01801,0.003966,0.0,False,n00222
bow_lane/north_to_south/003_n00221_S_F.jpg,0.024347,0.0,0.0,False,n00221
bow_lane/north_to_south/004_n00220_S_F.jpg,0.021634,0.004552,0.0,False,n00220
bow_lane/north_to_south/005_n00219_S_F.jpg,0.0,0.0,0.098723,True,n00219
bow_lane/north_to_south/006_n00218_S_F.jpg,0.063015,0.323059,0.0,False,n00218
bow_lane/north_to_south/007_n00217_S_F.jpg,0.040681,0.002189,0.0,False,n00217
bow_lane/north_to_south/008_n00216_S_F.jpg,0.067004,0.091125,0.0,False,n00216
bow_lane/north_to_south/009_n00215_S_L.jpg,0.233491,0.41272,0.0,False,n00215
bow_lane/north_to_south/009_n00215_S_R.jpg,0.299044,0.432941,0.0,False,n00215
bow_lane/south_to_north/001_n00215_N_L.jpg,0.106644,0.321657,0.0,False,n00215
bow_lane/south_to_north/001_n00215_N_R.jpg,0.206634,0.374446,0.0,False,n00215
bow_lane/south_to_north/002_n00216_N_F.jpg,0.0,0.011426,0.0,False,n00216
bow_lane/south_to_north/003_n00217_N_F.jpg,0.01838,0.013036,0.0,False,n00217
bow_lane/south_to_north/004_n00218_N_F.jpg,0.049312,0.297824,0.0,False,n00218
bow_lane/south_to_north/005_n00219_N_F.jpg,0.0,0.0,0.262956,True,n00219
bow_lane/south_to_north/006_n00220_N_F.jpg,0.025914,0.088722,0.0,False,n00220
bow_lane/south_to_north/007_n00221_N_F.jpg,0.017597,0.117891,0.0,False,n00221
bow_lane/south_to_north/008_n00222_N_F.jpg,0.021063,0.090045,0.0,False,n00222
bow_lane/south_to_north/009_n00223_N_F.jpg,0.104316,0.067848,0.0,False,n00223
bread_street/north_to_south/001_n00228_S_L.jpg,0.027017,0.061966,0.0,False,n00228
bread_street/north_to_south/001_n00228_S_R.jpg,0.056469,0.351132,0.0,False,n00228
bread_street/north_to_south/002_n00235_S_L.jpg,0.04675,0.162297,0.0,False,n00235
bread_street/north_to_south/002_n00235_S_R.jpg,0.014651,0.074822,0.0,False,n00235
bread_street/north_to_south/003_n00234_S_L.jpg,0.048791,0.23628,0.0,False,n00234
bread_street/north_to_south/003_n00234_S_R.jpg,0.023878,0.089786,0.001471,False,n00234
bread_street/north_to_south/004_n00226_S_L.jpg,0.291073,0.212037,0.0,False,n00226
bread_street/north_to_south/004_n00226_S_R.jpg,0.151665,0.116162,0.0,False,n00226
bread_street/north_to_south/005_n00224_S_L.jpg,0.1741,0.250071,0.0,False,n00224
bread_street/north_to_south/005_n00224_S_R.jpg,0.357532,0.256824,0.0,False,n00224
bread_street/north_to_south/006_n00233_S_L.jpg,0.041859,0.246592,0.0,False,n00233
bread_street/north_to_south/006_n00233_S_R.jpg,0.023063,0.253141,0.0,False,n00233
bread_street/north_to_south/007_n00232_S_L.jpg,0.039113,0.151905,0.0,False,n00232
bread_street/north_to_south/007_n00232_S_R.jpg,0.035419,0.252356,0.0,False,n00232
bread_street/north_to_south/008_n00231_S_L.jpg,0.048468,0.10873,0.0,False,n00231
bread_street/north_to_south/008_n00231_S_R.jpg,0.05984,0.218615,0.0,False,n00231
bread_street/north_to_south/009_n00230_S_L.jpg,0.08005,0.281814,0.0,False,n00230
bread_street/north_to_south/009_n00230_S_R.jpg,0.075789,0.162115,0.0,False,n00230
bread_street/north_to_south/010_n00229_S_L.jpg,0.049044,0.230422,0.0,False,n00229
bread_street/north_to_south/010_n00229_S_R.jpg,0.035188,0.082572,0.0,False,n00229
bread_street/north_to_south/011_n00227_S_L.jpg,0.089839,0.185692,0.0,False,n00227
bread_street/north_to_south/011_n00227_S_R.jpg,0.04412,0.070644,0.0,False,n00227
bread_street/north_to_south/012_n00225_S_L.jpg,0.161704,0.380178,0.0,False,n00225
bread_street/north_to_south/012_n00225_S_R.jpg,0.106919,0.230777,0.0,False,n00225
bread_street/south_to_north/001_n00224_N_L.jpg,0.223749,0.424845,0.0,False,n00224
bread_street/south_to_north/001_n00224_N_R.jpg,0.153304,0.410175,0.0,False,n00224
bread_street/south_to_north/002_n00225_N_L.jpg,0.143792,0.373524,0.0,False,n00225
bread_street/south_to_north/002_n00225_N_R.jpg,0.048923,0.205392,0.0,False,n00225
bread_street/south_to_north/003_n00226_N_L.jpg,0.025132,0.126392,0.0,False,n00226
bread_street/south_to_north/003_n00226_N_R.jpg,0.063448,0.121936,0.0,False,n00226
bread_street/south_to_north/004_n00227_N_L.jpg,0.028368,0.089601,0.0,False,n00227
bread_street/south_to_north/004_n00227_N_R.jpg,0.047549,0.194083,0.0,False,n00227
bread_street/south_to_north/005_n00228_N_L.jpg,0.050223,0.353762,0.0,False,n00228
bread_street/south_to_north/005_n00228_N_R.jpg,0.021133,0.075169,0.0,False,n00228
bread_street/south_to_north/006_n00229_N_L.jpg,0.021614,0.088007,0.0,False,n00229
bread_street/south_to_north/006_n00229_N_R.jpg,0.041801,0.208794,0.0,False,n00229
bread_street/south_to_north/007_n00230_N_L.jpg,0.107487,0.236453,0.0,False,n00230
bread_street/south_to_north/007_n00230_N_R.jpg,0.10228,0.306122,0.0,False,n00230
bread_street/south_to_north/008_n00231_N_L.jpg,0.027175,0.162779,0.0,False,n00231
bread_street/south_to_north/008_n00231_N_R.jpg,0.023814,0.049929,0.0,False,n00231
bread_street/south_to_north/009_n00232_N_L.jpg,0.024557,0.354307,0.0,False,n00232
bread_street/south_to_north/009_n00232_N_R.jpg,0.024955,0.119922,0.0,False,n00232
bread_street/south_to_north/010_n00233_N_L.jpg,0.030521,0.169396,0.0,False,n00233
bread_street/south_to_north/010_n00233_N_R.jpg,0.030716,0.216392,0.0,False,n00233
bread_street/south_to_north/011_n00234_N_L.jpg,0.019353,0.083005,0.0,False,n00234
bread_street/south_to_north/011_n00234_N_R.jpg,0.041391,0.166379,0.0,False,n00234
bread_street/south_to_north/012_n00235_N_L.jpg,0.023918,0.07167,0.0,False,n00235
bread_street/south_to_north/012_n00235_N_R.jpg,0.026513,0.05236,0.0,False,n00235
brewers_hall_garden/north_to_south/001_n00237_S_F.jpg,0.021219,0.000648,0.0,False,n00237
brewers_hall_garden/north_to_south/002_n00236_S_L.jpg,0.0,0.0,0.115674,True,n00236
brewers_hall_garden/north_to_south/002_n00236_S_R.jpg,0.0,0.0,0.105245,True,n00236
brewers_hall_garden/south_to_north/001_n00236_N_L.jpg,0.0,0.0,0.080584,True,n00236
brewers_hall_garden/south_to_north/001_n00236_N_R.jpg,0.0,0.0,0.119187,True,n00236
brewers_hall_garden/south_to_north/002_n00237_N_F.jpg,0.099341,0.000873,0.0,False,n00237
broad_street_avenue/east_to_west/001_n00238_W_L.jpg,0.030826,0.218003,0.0,False,n00238
broad_street_avenue/east_to_west/001_n00238_W_R.jpg,0.114555,0.233012,0.0,False,n00238
broad_street_avenue/east_to_west/002_n00239_W_L.jpg,0.0,0.0,0.0,False,n00239
broad_street_avenue/east_to_west/002_n00239_W_R.jpg,0.134597,0.280092,0.0,False,n00239
broad_street_avenue/east_to_west/003_n00240_W_L.jpg,0.0,0.0,0.19176,True,n00240
broad_street_avenue/east_to_west/003_n00240_W_R.jpg,0.0,0.286478,0.26434,False,n00240
broad_street_avenue/west_to_east/001_n00240_E_L.jpg,0.0,0.0,0.014905,False,n00240
broad_street_avenue/west_to_east/001_n00240_E_R.jpg,0.0,0.0,0.195867,True,n00240
broad_street_avenue/west_to_east/002_n00239_E_L.jpg,0.027911,0.0,0.0,False,n00239
broad_street_avenue/west_to_east/002_n00239_E_R.jpg,0.045506,0.158832,0.0,False,n00239
broad_street_avenue/west_to_east/003_n00238_E_L.jpg,0.010994,0.282972,0.0,False,n00238
broad_street_avenue/west_to_east/003_n00238_E_R.jpg,0.067517,0.361938,0.0,False,n00238
broken_wharf/north_to_south/001_n00243_S_L.jpg,0.043772,0.124012,0.0,False,n00243
broken_wharf/north_to_south/001_n00243_S_R.jpg,0.236676,0.210011,0.0,False,n00243
broken_wharf/north_to_south/002_n00242_S_L.jpg,0.064954,0.171469,0.0,False,n00242
broken_wharf/north_to_south/002_n00242_S_R.jpg,0.126232,0.338179,0.0,False,n00242
broken_wharf/north_to_south/003_n00241_S_F.jpg,0.358627,0.060639,0.0,False,n00241
broken_wharf/south_to_north/001_n00241_N_F.jpg,0.033516,0.001099,0.0,False,n00241
broken_wharf/south_to_north/002_n00242_N_L.jpg,0.086954,0.26362,0.0,False,n00242
broken_wharf/south_to_north/002_n00242_N_R.jpg,0.046568,0.248416,0.0,False,n00242
broken_wharf/south_to_north/003_n00243_N_L.jpg,0.052892,0.184891,0.0,False,n00243
broken_wharf/south_to_north/003_n00243_N_R.jpg,0.057063,0.133619,0.0,False,n00243
brown_s_buildings/east_to_west/001_n00244_W_L.jpg,0.023207,0.0,0.101094,False,n00244
brown_s_buildings/east_to_west/001_n00244_W_R.jpg,0.042941,0.003331,0.0,False,n00244
brown_s_buildings/east_to_west/002_n00245_W_F.jpg,0.01309,0.005331,0.0,False,n00245
brown_s_buildings/east_to_west/003_n00246_W_F.jpg,0.056259,0.062527,0.0,False,n00246
brown_s_buildings/east_to_west/004_n00247_W_F.jpg,0.017991,0.0,0.0,False,n00247
brown_s_buildings/west_to_east/001_n00247_E_F.jpg,0.043388,0.008576,0.0,False,n00247
brown_s_buildings/west_to_east/002_n00246_E_F.jpg,0.09391,0.0,0.0,False,n00246
brown_s_buildings/west_to_east/003_n00245_E_F.jpg,0.130661,0.046335,0.0,False,n00245
brown_s_buildings/west_to_east/004_n00244_E_L.jpg,0.146983,0.002044,0.0,False,n00244
brown_s_buildings/west_to_east/004_n00244_E_R.jpg,0.021948,0.009092,0.0,False,n00244
bucklersbury/east_to_west/001_n00248_W_L.jpg,0.061826,0.00887,0.0,False,n00248
bucklersbury/east_to_west/001_n00248_W_R.jpg,0.030475,0.010796,0.0,False,n00248
bucklersbury/east_to_west/002_n00249_W_L.jpg,0.0,0.06898,0.0,False,n00249
bucklersbury/east_to_west/002_n00249_W_R.jpg,0.028787,0.006694,0.0,False,n00249
bucklersbury/east_to_west/003_n00250_W_F.jpg,0.062207,0.062558,0.0,False,n00250
bucklersbury/west_to_east/001_n00250_E_F.jpg,0.068096,0.004918,0.0,False,n00250
bucklersbury/west_to_east/002_n00249_E_L.jpg,0.031266,0.354242,0.0,False,n00249
bucklersbury/west_to_east/002_n00249_E_R.jpg,0.0,0.111569,0.0,False,n00249
bucklersbury/west_to_east/003_n00248_E_L.jpg,0.115093,0.360888,0.0,False,n00248
bucklersbury/west_to_east/003_n00248_E_R.jpg,0.04494,0.330707,0.0,False,n00248
bull_s_head_passage/east_to_west/001_n00251_W_F.jpg,0.01102,0.092605,0.0,False,n00251
bull_s_head_passage/east_to_west/002_n00252_W_F.jpg,0.013856,2.4e-05,0.0,False,n00252
bull_s_head_passage/east_to_west/003_n00253_W_F.jpg,0.0,0.0,0.0,False,n00253
bull_s_head_passage/west_to_east/001_n00253_E_F.jpg,0.015512,0.00045,0.0,False,n00253
bull_s_head_passage/west_to_east/002_n00252_E_F.jpg,0.012246,0.000116,0.0,False,n00252
bull_s_head_passage/west_to_east/003_n00251_E_F.jpg,0.007427,0.175656,0.0,False,n00251
bury_court/east_to_west/001_n00254_W_L.jpg,0.092523,0.000577,0.0,False,n00254
bury_court/east_to_west/001_n00254_W_R.jpg,0.008909,0.210692,0.0,False,n00254
bury_court/east_to_west/002_n00255_W_L.jpg,0.034344,0.43796,0.0,False,n00255
bury_court/east_to_west/002_n00255_W_R.jpg,0.0,0.333444,0.0,False,n00255
bury_court/east_to_west/003_n00256_W_L.jpg,0.044088,0.026274,0.0,False,n00256
bury_court/east_to_west/003_n00256_W_R.jpg,0.0,0.14192,0.0,False,n00256
bury_court/west_to_east/001_n00256_E_L.jpg,0.0,0.094855,0.0,False,n00256
bury_court/west_to_east/001_n00256_E_R.jpg,0.096566,1.9e-05,0.0,False,n00256
bury_court/west_to_east/002_n00255_E_L.jpg,0.0,0.34702,0.0,False,n00255
bury_court/west_to_east/002_n00255_E_R.jpg,0.081554,0.0,0.0,False,n00255
bury_court/west_to_east/003_n00254_E_L.jpg,0.0,0.0,0.0,False,n00254
bury_court/west_to_east/003_n00254_E_R.jpg,0.0,0.0,0.0,False,n00254
bush_lane/north_to_south/001_n00262_S_L.jpg,0.032189,0.092263,0.0,False,n00262
bush_lane/north_to_south/001_n00262_S_R.jpg,0.040431,0.181414,0.0,False,n00262
bush_lane/north_to_south/002_n00261_S_L.jpg,0.021443,0.086713,0.0,False,n00261
bush_lane/north_to_south/002_n00261_S_R.jpg,0.053833,0.113312,0.0,False,n00261
bush_lane/north_to_south/003_n00260_S_L.jpg,0.068742,0.192972,0.0,False,n00260
bush_lane/north_to_south/003_n00260_S_R.jpg,0.029081,0.303489,0.0,False,n00260
bush_lane/north_to_south/004_n00259_S_L.jpg,0.0,0.097746,0.0,False,n00259
bush_lane/north_to_south/004_n00259_S_R.jpg,0.0,0.11396,0.0,False,n00259
bush_lane/north_to_south/005_n00258_S_L.jpg,0.0,0.271304,0.0,False,n00258
bush_lane/north_to_south/005_n00258_S_R.jpg,0.0,0.259972,0.0,False,n00258
bush_lane/north_to_south/006_n00257_E_L.jpg,0.0,0.299724,0.294666,False,n00257
bush_lane/north_to_south/006_n00257_E_R.jpg,0.0,0.133895,0.232372,False,n00257
bush_lane/south_to_north/001_n00257_W_L.jpg,0.025159,0.321859,0.0,False,n00257
bush_lane/south_to_north/001_n00257_W_R.jpg,0.0,0.014647,0.0,False,n00257
bush_lane/south_to_north/002_n00258_N_L.jpg,0.022206,0.346951,0.0,False,n00258
bush_lane/south_to_north/002_n00258_N_R.jpg,0.052503,0.025761,0.0,False,n00258
bush_lane/south_to_north/003_n00259_N_L.jpg,0.032353,0.17721,0.0,False,n00259
bush_lane/south_to_north/003_n00259_N_R.jpg,0.063633,0.13783,0.0,False,n00259
bush_lane/south_to_north/004_n00260_N_L.jpg,0.051127,0.270338,0.0,False,n00260
bush_lane/south_to_north/004_n00260_N_R.jpg,0.02463,0.122845,0.0,False,n00260
bush_lane/south_to_north/005_n00261_N_L.jpg,0.066592,0.21244,0.0,False,n00261
bush_lane/south_to_north/005_n00261_N_R.jpg,0.029516,0.115099,0.0,False,n00261
bush_lane/south_to_north/006_n00262_N_L.jpg,0.091476,0.320688,0.0,False,n00262
bush_lane/south_to_north/006_n00262_N_R.jpg,0.075106,0.136676,0.0,False,n00262
byward_street/east_to_west/001_n00278_W_L.jpg,0.057388,0.227065,0.0,False,n00278
byward_street/east_to_west/001_n00278_W_R.jpg,0.304922,0.393017,0.0,False,n00278
byward_street/east_to_west/002_n00277_W_L.jpg,0.200352,0.318636,0.0,False,n00277
byward_street/east_to_west/002_n00277_W_R.jpg,0.238916,0.434386,0.0,False,n00277
byward_street/east_to_west/003_n00276_W_L.jpg,0.004746,0.006231,0.0,False,n00276
byward_street/east_to_west/003_n00276_W_R.jpg,0.155305,0.039448,0.0,False,n00276
byward_street/east_to_west/004_n00275_W_L.jpg,0.258486,0.418527,0.0,False,n00275
byward_street/east_to_west/004_n00275_W_R.jpg,0.184058,0.422187,0.0,False,n00275
byward_street/east_to_west/005_n00274_W_L.jpg,0.06045,0.041278,0.0,False,n00274
byward_street/east_to_west/005_n00274_W_R.jpg,0.17785,0.075649,0.0,False,n00274
byward_street/east_to_west/006_n00273_W_L.jpg,0.111496,0.399014,0.0,False,n00273
byward_street/east_to_west/006_n00273_W_R.jpg,0.138795,0.368923,0.0,False,n00273
byward_street/east_to_west/007_n00272_W_L.jpg,0.230015,0.356877,0.0,False,n00272
byward_street/east_to_west/007_n00272_W_R.jpg,0.264499,0.396394,0.0,False,n00272
byward_street/east_to_west/008_n00271_W_L.jpg,0.134645,0.074148,0.0,False,n00271
byward_street/east_to_west/008_n00271_W_R.jpg,0.118288,0.356273,0.0,False,n00271
byward_street/east_to_west/009_n00270_W_L.jpg,0.0,0.0,0.052068,True,n00270
byward_street/east_to_west/009_n00270_W_R.jpg,0.255349,0.18902,0.0,False,n00270
byward_street/east_to_west/010_n00269_W_L.jpg,0.244493,0.057482,0.0,False,n00269
byward_street/east_to_west/010_n00269_W_R.jpg,0.148582,0.367056,0.0,False,n00269
byward_street/east_to_west/011_n00268_W_L.jpg,0.004849,0.219944,0.0,False,n00268
byward_street/east_to_west/011_n00268_W_R.jpg,0.240789,0.415032,0.0,False,n00268
byward_street/east_to_west/012_n00267_W_L.jpg,0.307219,0.393935,0.0,False,n00267
byward_street/east_to_west/012_n00267_W_R.jpg,0.094879,0.361298,0.0,False,n00267
byward_street/east_to_west/013_n00266_W_L.jpg,0.135474,0.000217,0.0,False,n00266
byward_street/east_to_west/013_n00266_W_R.jpg,0.051038,0.194415,0.0,False,n00266
byward_street/east_to_west/014_n00265_W_L.jpg,0.250209,0.393222,0.0,False,n00265
byward_street/east_to_west/014_n00265_W_R.jpg,0.113887,0.376285,0.0,False,n00265
byward_street/east_to_west/015_n00264_W_L.jpg,0.00681,0.253379,0.0,False,n00264
byward_street/east_to_west/015_n00264_W_R.jpg,0.190853,0.41104,0.0,False,n00264
byward_street/east_to_west/016_n00263_W_L.jpg,0.16838,0.423475,0.0,False,n00263
byward_street/east_to_west/016_n00263_W_R.jpg,0.116773,0.388298,0.0,False,n00263
byward_street/west_to_east/001_n00263_E_L.jpg,0.082953,0.403179,0.0,False,n00263
byward_street/west_to_east/001_n00263_E_R.jpg,0.238153,0.461927,0.0,False,n00263
byward_street/west_to_east/002_n00264_E_L.jpg,0.108835,0.405509,0.0,False,n00264
byward_street/west_to_east/002_n00264_E_R.jpg,0.147634,0.388265,0.0,False,n00264
byward_street/west_to_east/003_n00265_E_L.jpg,0.066117,0.385529,0.0,False,n00265
byward_street/west_to_east/003_n00265_E_R.jpg,0.221821,0.411149,0.0,False,n00265
byward_street/west_to_east/004_n00266_E_L.jpg,0.01675,0.30778,0.0,False,n00266
byward_street/west_to_east/004_n00266_E_R.jpg,0.0,0.102566,0.067488,False,n00266
byward_street/west_to_east/005_n00267_E_L.jpg,0.09664,0.384848,0.0,False,n00267
byward_street/west_to_east/005_n00267_E_R.jpg,0.140592,0.403909,0.0,False,n00267
byward_street/west_to_east/006_n00268_E_L.jpg,0.088991,0.404091,0.0,False,n00268
byward_street/west_to_east/006_n00268_E_R.jpg,0.139317,0.40762,0.0,False,n00268
byward_street/west_to_east/007_n00269_E_L.jpg,0.094971,0.382777,0.0,False,n00269
byward_street/west_to_east/007_n00269_E_R.jpg,0.113238,0.306667,0.0,False,n00269
byward_street/west_to_east/008_n00270_E_L.jpg,0.083276,0.436755,0.0,False,n00270
byward_street/west_to_east/008_n00270_E_R.jpg,0.183553,0.134012,0.0,False,n00270
byward_street/west_to_east/009_n00271_E_L.jpg,0.186718,0.388254,0.0,False,n00271
byward_street/west_to_east/009_n00271_E_R.jpg,0.135423,0.43755,0.0,False,n00271
byward_street/west_to_east/010_n00272_E_L.jpg,0.155206,0.392566,0.0,False,n00272
byward_street/west_to_east/010_n00272_E_R.jpg,0.061978,0.385678,0.0,False,n00272
byward_street/west_to_east/011_n00273_E_L.jpg,0.226157,0.394882,0.0,False,n00273
byward_street/west_to_east/011_n00273_E_R.jpg,0.192298,0.189678,0.0,False,n00273
byward_street/west_to_east/012_n00274_E_L.jpg,0.109244,0.318329,0.009118,False,n00274
byward_street/west_to_east/012_n00274_E_R.jpg,0.131932,0.171683,0.0,False,n00274
byward_street/west_to_east/013_n00275_E_L.jpg,0.223577,0.43698,0.0,False,n00275
byward_street/west_to_east/013_n00275_E_R.jpg,0.124977,0.153671,0.0,False,n00275
byward_street/west_to_east/014_n00276_E_L.jpg,0.088526,0.308109,0.0,False,n00276
byward_street/west_to_east/014_n00276_E_R.jpg,0.310835,0.22468,0.0,False,n00276
byward_street/west_to_east/015_n00277_E_L.jpg,0.102335,0.423809,0.0,False,n00277
byward_street/west_to_east/015_n00277_E_R.jpg,0.125595,0.003589,0.0,False,n00277
byward_street/west_to_east/016_n00278_E_L.jpg,0.236941,0.403232,0.0,False,n00278
byward_street/west_to_east/016_n00278_E_R.jpg,0.228547,0.310993,0.0,False,n00278
camomile_street/east_to_west/001_n00279_W_L.jpg,0.046522,0.343321,0.0,False,n00279
camomile_street/east_to_west/001_n00279_W_R.jpg,0.009225,0.246455,0.0,False,n00279
camomile_street/east_to_west/002_n00280_W_L.jpg,0.062738,0.28679,0.0,False,n00280
camomile_street/east_to_west/002_n00280_W_R.jpg,0.048371,0.295561,0.0,False,n00280
camomile_street/east_to_west/003_n00281_W_L.jpg,0.05563,0.251533,0.0,False,n00281
camomile_street/east_to_west/003_n00281_W_R.jpg,0.000441,0.243719,0.0,False,n00281
camomile_street/east_to_west/004_n00282_W_L.jpg,0.075325,0.31112,0.0,False,n00282
