node_id,osm_name,hw,snap_m,is_pedestrian,fov
n01452,Rood Lane,tertiary,0.07933297286190344,False,90
n01453,Rood Lane,unclassified,0.20880961518690022,False,90
n01454,Rood Lane,unclassified,0.13570568093087232,False,90
n01455,Rood Lane,unclassified,2.442530445098641,False,90
n01456,Rood Lane,unclassified,2.4630447349485793,False,90
n01457,Rood Lane,unclassified,0.07109772983508333,False,90
n01458,Royal Exchange Avenue,footway,2.954633962764799,True,180
n01459,Royal Exchange Avenue,footway,3.639409761213198,True,180
n01460,Royal Exchange Avenue,footway,1.5040225691514595,True,180
n01461,Royal Exchange Buildings,tertiary,1.3663165773430337,False,90
n01462,Royal Exchange Buildings,footway,2.835332572662479,True,180
n01463,Royal Exchange Buildings,footway,2.0243853529099205,True,180
n01464,Royal Exchange Buildings,footway,0.021101372746919245,True,180
n01465,Russia Row,unclassified,0.10862325135614373,False,90
n01466,Russia Row,unclassified,1.1088803878421902,False,90
n01467,Russia Row,unclassified,0.5319226092646764,False,90
n01468,Saint George's Lane,unclassified,0.2731234240621024,False,90
n01469,Saint George's Lane,footway,0.8026940836774278,True,180
n01470,Saint George's Lane,unclassified,0.05186176667325001,False,90
n01471,Saint Mary Axe,tertiary,8.12076187780457,False,90
n01472,Saint Mary Axe,residential,1.351485048423758,False,90
n01473,Saint Mary Axe,residential,2.976922668907903,False,90
n01474,Saint Mary Axe,residential,1.694084422866152,False,90
n01475,Saint Mary Axe,residential,1.9340603623894614,False,90
n01476,Saint Mary Axe,residential,2.848780881671781,False,90
n01477,Saint Mary Axe,residential,0.5070757589284822,False,90
n01478,Saint Mary Axe,residential,1.654032392859935,False,90
n01479,Saint Mary Axe,residential,2.4943629921173374,False,90
n01480,Saint Mary Axe,residential,1.3717105515132313,False,90
n01481,Saint Mary Axe,residential,0.3185466042255715,False,90
n01482,Saint Mary Axe,residential,0.2743268740071892,False,90
n01483,Salters' Hall Court,service,0.4641168674614578,False,90
n01484,Salters' Hall Court,service,1.361194219078957,False,90
n01485,Salters' Hall Court,service,2.165158999605717,False,90
n01486,Sherborne Lane,footway,2.9565808616588787,True,180
n01487,Sherborne Lane,unclassified,1.8329869741481326,False,90
n01488,Sherborne Lane,unclassified,1.5450700148756922,False,90
n01489,Sherborne Lane,unclassified,0.8723013247369752,False,90
n01490,Sherborne Lane,unclassified,0.8238466321824337,False,90
n01491,Ship Tavern Passage,footway,1.3981000462937083,True,180
n01492,Ship Tavern Passage,footway,2.4353680412198213,True,180
n01493,Ship Tavern Passage,footway,0.715693668256231,True,180
n01494,Skinners Lane,cycleway,1.3080362175997056,True,180
n01495,Skinners Lane,unclassified,0.8903461877594537,False,90
n01496,Skinners Lane,unclassified,1.0294392190929063,False,90
n01497,Skinners Lane,unclassified,0.009602497248928858,False,90
n01498,St Alphage Garden,path,1.742993907895847,True,180
n01499,St Alphage Garden,footway,0.6974997033276658,True,180
n01500,St Alphage Garden,service,0.8918079726554893,False,90
n01501,St Alphage Garden,service,0.2849659717698008,False,90
n01502,St Helen's Place,unclassified,8.734548714355837,False,90
n01503,St Helen's Place,unclassified,8.734548714355837,False,90
n01504,St Paul's Churchyard,tertiary,5.90071329134031,False,90
n01505,St Paul's Churchyard,pedestrian,1.2951848192265503,True,180
n01506,St Paul's Churchyard,tertiary,1.3121157378705142,False,90
n01507,St Paul's Churchyard,pedestrian,1.597598869148098,True,180
n01508,St Paul's Churchyard,footway,4.29269753184271,True,180
n01509,St Paul's Churchyard,pedestrian,0.42237755876789357,True,180
n01510,St Paul's Churchyard,tertiary,4.6814373964900975,False,90
n01511,St Paul's Churchyard,pedestrian,1.627356530698988,True,180
n01512,St Paul's Churchyard,tertiary,0.12412524158923657,False,90
n01513,St Paul's Churchyard,pedestrian,1.769299221714494,True,180
n01514,St Stephen's Row,unclassified,1.378086308319806,False,90
n01515,St Stephen's Row,footway,0.5413942781405112,True,180
n01516,St Stephen's Row,footway,0.312219397320416,True,180
n01517,St Stephen's Row,footway,0.9302654551010813,True,180
n01518,St Swithin's Lane,tertiary,1.3872965062239284,False,90
n01519,St Swithin's Lane,unclassified,1.7044243447375809,False,90
n01520,St Swithin's Lane,unclassified,2.208206319200082,False,90
n01521,St Swithin's Lane,unclassified,3.276443734591742,False,90
n01522,St Swithin's Lane,unclassified,2.7487607716507285,False,90
n01523,St Swithin's Lane,unclassified,1.426793353756538,False,90
n01524,St Swithin's Lane,unclassified,1.4826671372311684,False,90
n01525,St Swithin's Lane,unclassified,1.663119614385552,False,90
n01526,St Swithin's Lane,footway,1.0255853171260434,True,180
n01527,St. Clement's Court,footway,1.6661071873347448,True,180
n01528,St. Clement's Court,footway,5.767599136722413,True,180
n01529,St. Dunstan's Alley,residential,0.373258954727401,False,90
n01530,St. Dunstan's Alley,footway,1.1918854403187296,True,180
n01531,St. Dunstan's Alley,footway,0.30252430136139496,True,180
n01532,St. Dunstan's Hill,footway,1.2538198595948855,True,180
n01533,St. Dunstan's Hill,residential,0.5403468284379139,False,90
n01534,St. Dunstan's Hill,footway,2.062176764357239,True,180
n01535,St. Dunstan's Hill,residential,0.7765459143475868,False,90
n01536,St. Dunstan's Hill,footway,0.3469790648708125,True,180
n01537,St. Dunstan's Hill,residential,0.34763797654247985,False,90
n01538,St. Dunstan's Hill,residential,0.24876483641590524,False,90
n01539,St. Dunstan's Hill,residential,0.373258954727401,False,90
n01540,St. Dunstan's Hill,residential,0.22493869630378174,False,90
n01541,St. Dunstan's Lane,unclassified,0.6306772193137701,False,90
n01542,St. Dunstan's Lane,unclassified,0.5813022345465754,False,90
n01543,St. Dunstan's Lane,unclassified,0.6332604874713628,False,90
n01544,St. Martin's Le Grand,steps,0.9816611502058287,True,180
n01545,St. Martin's Le Grand,primary,0.30649942847768874,False,90
n01546,St. Martin's Le Grand,primary,0.20787755125292373,False,90
n01547,St. Martin's Le Grand,primary,3.011774247404773,False,90
n01548,St. Martin's Le Grand,platform,2.0648428679846442,False,90
n01549,St. Martin's Le Grand,primary,2.8289449130830624,False,90
n01550,St. Martin's Le Grand,tertiary,1.8086413023078842,False,90
n01551,St. Martin's Le Grand,primary,1.394430544411117,False,90
n01552,St. Martin's Le Grand,primary,0.24032781174343482,False,90
n01553,St. Martin's Le Grand,primary,1.2648284475307794,False,90
n01554,St. Martin's Le Grand,primary,0.8032927263919294,False,90
n01555,St. Martin's Le Grand,primary,0.2064714714929264,False,90
n01556,St. Mary at Hill,residential,1.3254913649866127,False,90
n01557,St. Mary at Hill,residential,1.5003104338374564,False,90
n01558,St. Mary at Hill,residential,1.3661786147143105,False,90
n01559,St. Mary at Hill,residential,1.7584605957572277,False,90
n01560,St. Mary at Hill,residential,1.297101542536066,False,90
n01561,St. Mary at Hill,residential,1.1568208427496787,False,90
n01562,St. Mary at Hill,residential,0.4569507627716108,False,90
n01563,St. Mary at Hill,tertiary,0.07933297286190344,False,90
n01564,St. Michaels Alley,footway,0.8169752030870563,True,180
n01565,St. Michaels Alley,footway,0.1937789034522915,True,180
n01566,St. Michaels Alley,footway,0.1937789034522915,True,180
n01567,St. Michaels Alley,footway,0.6869042565061367,True,180
n01568,St. Michaels Alley,footway,0.04483256301478656,True,180
n01569,St. Michaels Alley,footway,6.427657645336435,True,180
n01570,St. Michaels Alley,footway,0.6469756971760923,True,180
n01571,Staining Lane,tertiary,0.9667537800578864,False,90
n01572,Staining Lane,unclassified,0.1317881944713392,False,90
n01573,Staining Lane,unclassified,1.4613525472661448,False,90
n01574,Star Alley,residential,1.7679690358643387,False,90
n01575,Star Alley,pedestrian,6.435314699753736,True,180
n01576,Stew Lane,footway,6.3103578200074955,True,180
n01577,Stew Lane,footway,1.8064074657659195,True,180
n01578,Stew Lane,footway,1.8216382857897695,True,180
n01579,Stew Lane,footway,1.2629860422251458,True,180
n01580,Stone House Court,unclassified,0.05323730592882121,False,90
n01581,Stone House Court,unclassified,0.2371210068900794,False,90
n01582,Suffolk Lane,cycleway,2.273263363342801,True,180
n01583,Suffolk Lane,unclassified,0.12357713527474386,False,90
n01584,Suffolk Lane,unclassified,0.5791205431481459,False,90
n01585,Suffolk Lane,residential,1.4822528307300904,False,90
n01586,Suffolk Lane,unclassified,1.8806800653894535,False,90
n01587,Suffolk Lane,unclassified,0.2503319483876282,False,90
n01588,Sun Street Passage,tertiary,0.3313430673354182,False,90
n01589,Sun Street Passage,service,0.1268626016715038,False,90
n01590,Sun Street Passage,service,0.6292993546673425,False,90
n01591,Sun Street Passage,footway,0.5747884563799505,True,180
n01592,Sun Street Passage,service,0.9796176228560403,False,90
n01593,Sun Street Passage,footway,1.0282273749671804,True,180
n01594,Swan Lane,unclassified,0.4173053999117345,False,90
n01595,Swan Lane,unclassified,0.2382704275393666,False,90
n01596,Swan Lane,unclassified,0.16590630223713182,False,90
n01597,Swan Lane,unclassified,0.09755598720615552,False,90
n01598,Swan Lane,primary,1.5921484128274983,False,90
n01599,Talbot Court,service,0.5551906079286296,False,90
n01600,Talbot Court,service,3.3688834348339345,False,90
n01601,Telegraph Street,pedestrian,1.419120042366452,True,180
n01602,Telegraph Street,unclassified,3.954840379303317,False,90
n01603,Telegraph Street,pedestrian,1.364452650259473,True,180
n01604,Telegraph Street,pedestrian,0.942468203287005,True,180
n01605,Telegraph Street,pedestrian,2.021491192564466,True,180
n01606,Telegraph Street,pedestrian,2.061356754162192,True,180
n01607,Threadneedle Street,unclassified,0.9114791808796855,False,90
n01608,Threadneedle Street,unclassified,1.8396752939853174,False,90
n01609,Threadneedle Street,unclassified,0.08055657247991765,False,90
n01610,Threadneedle Street,unclassified,0.6158819939548923,False,90
n01611,Threadneedle Street,unclassified,0.6013478625528479,False,90
n01612,Threadneedle Street,unclassified,0.7812677004633076,False,90
n01613,Threadneedle Street,unclassified,2.351489425495442,False,90
n01614,Threadneedle Street,unclassified,1.3298656236952755,False,90
n01615,Threadneedle Street,unclassified,1.873134283044376,False,90
n01616,Threadneedle Street,unclassified,2.1285969959823787,False,90
n01617,Threadneedle Street,unclassified,1.6638274020963648,False,90
n01618,Threadneedle Street,unclassified,1.8851020264302965,False,90
n01619,Threadneedle Street,unclassified,0.5495322341331527,False,90
n01620,Threadneedle Street,unclassified,0.5098773845084653,False,90
n01621,Three Barrels Walk,footway,0.5951559153215903,True,180
n01622,Three Barrels Walk,footway,6.953675595224331,True,180
n01623,Three Barrels Walk,footway,7.097459192611904,True,180
n01624,Three Barrels Walk,footway,1.2565487678812792,True,180
n01625,Three Barrels Walk,footway,3.723032823570464,True,180
n01626,Three Barrels Walk,footway,4.063674693013999,True,180
n01627,Three Cranes Walk,footway,2.4474006693735078,True,180
n01628,Three Cranes Walk,footway,0.7851227840983641,True,180
n01629,Three Cranes Walk,footway,1.5235985723159982,True,180
n01630,Three Cranes Walk,footway,1.8430997735653316,True,180
n01631,Throgmorton Avenue,pedestrian,1.3745077322790062,True,180
n01632,Throgmorton Avenue,pedestrian,1.7922358783573906,True,180
n01633,Throgmorton Avenue,pedestrian,4.984057911357894,True,180
n01634,Throgmorton Avenue,pedestrian,1.3745077322790062,True,180
n01635,Throgmorton Avenue,pedestrian,1.7922358783573906,True,180
n01636,Throgmorton Avenue,unclassified,4.1787734799633816,False,90
n01637,Throgmorton Avenue,pedestrian,1.540945153048526,True,180
n01638,Throgmorton Street,pedestrian,2.649251872497529,True,180
n01639,Throgmorton Street,pedestrian,0.3806972423890537,True,180
n01640,Throgmorton Street,pedestrian,0.3696315197630178,True,180
n01641,Throgmorton Street,pedestrian,1.6393155685013991,True,180
n01642,Throgmorton Street,pedestrian,0.3014710513875334,True,180
n01643,Throgmorton Street,pedestrian,2.1996890071266235,True,180
n01644,Throgmorton Street,pedestrian,1.1459276248728532,True,180
n01645,Throgmorton Street,pedestrian,1.916477945462141,True,180
n01646,Throgmorton Street,unclassified,0.02113544601020047,False,90
n01647,Tokenhouse Yard,unclassified,0.32497131605252233,False,90
n01648,Tokenhouse Yard,unclassified,0.17992254337568866,False,90
n01649,Tokenhouse Yard,unclassified,0.5534930189689448,False,90
n01650,Tokenhouse Yard,unclassified,0.7842680396541885,False,90
n01651,Tokenhouse Yard,unclassified,1.3569724241580532,False,90
n01652,Tokenhouse Yard,unclassified,1.929844920522214,False,90
n01653,Trig Lane,unclassified,0.2051851146685082,False,90
n01654,Trig Lane,unclassified,0.2051851146685082,False,90
n01655,Trump Street,tertiary,0.5309228843100283,False,90
n01656,Trump Street,unclassified,0.2249082261296914,False,90
n01657,Trump Street,unclassified,0.2700701514196461,False,90
n01658,Trump Street,unclassified,0.360866251602245,False,90
n01659,Undershaft,unclassified,3.1203431016912884,False,90
n01660,Undershaft,unclassified,2.4844891275037138,False,90
n01661,Undershaft,unclassified,0.8223741039333446,False,90
n01662,Undershaft,unclassified,0.8987020537907867,False,90
n01663,Undershaft,unclassified,1.1813817587933688,False,90
n01664,Undershaft,unclassified,0.7468080938421331,False,90
n01665,Undershaft,unclassified,0.7680937307903399,False,90
n01666,Undershaft,unclassified,0.7279175571522405,False,90
n01667,Upper Thames Street,primary,1.0024870681172866,False,90
n01668,Upper Thames Street,primary,0.39001092744187765,False,90
n01669,Upper Thames Street,unclassified,2.269922767133183,False,90
n01670,Upper Thames Street,primary,1.212034640918041,False,90
n01671,Upper Thames Street,primary,0.10990144928032972,False,90
n01672,Upper Thames Street,primary,0.5868623902081339,False,90
n01673,Upper Thames Street,primary,0.12631820352814996,False,90
n01674,Upper Thames Street,primary,0.3499423421350716,False,90
n01675,Upper Thames Street,primary,0.2626270220696914,False,90
n01676,Upper Thames Street,primary,0.8846029686638598,False,90
n01677,Upper Thames Street,primary,1.8702670268178887,False,90
n01678,Upper Thames Street,primary,1.8702670268178887,False,90
n01679,Upper Thames Street,primary,0.2255178924660307,False,90
n01680,Upper Thames Street,primary,0.134153786580243,False,90
n01681,Upper Thames Street,primary,0.8023629274736541,False,90
n01682,Upper Thames Street,primary,2.954984872719381,False,90
n01683,Upper Thames Street,primary,0.8643685823380366,False,90
n01684,Upper Thames Street,primary,0.4667731959247509,False,90
n01685,Upper Thames Street,primary,0.571619519953743,False,90
n01686,Upper Thames Street,unclassified,2.269922767133183,False,90
n01687,Upper Thames Street,primary,1.641475603388004,False,90
n01688,Upper Thames Street,primary,0.8501074270906718,False,90
n01689,Upper Thames Street,primary,0.01882927246169039,False,90
n01690,Upper Thames Street,primary,0.20122179084609051,False,90
n01691,Upper Thames Street,cycleway,3.0131950014266056,True,180
n01692,Upper Thames Street,primary,0.4796231701396494,False,90
n01693,Upper Thames Street,primary,0.45295477858091837,False,90
n01694,Upper Thames Street,primary,0.4169119013558125,False,90
n01695,Upper Thames Street,primary,0.7597861883833767,False,90
n01696,Upper Thames Street,primary,0.8878910940706292,False,90
n01697,Upper Thames Street,primary,0.33263239999849914,False,90
n01698,Upper Thames Street,primary,0.330463463624986,False,90
n01699,Upper Thames Street,primary,0.1415247906062148,False,90
n01700,Upper Thames Street,primary,0.33766343141738236,False,90
n01701,Upper Thames Street,primary,0.5930251846136566,False,90
n01702,Upper Thames Street,primary,0.04280192736447194,False,90
n01703,Upper Thames Street,primary,0.27979450356081836,False,90
n01704,Upper Thames Street,primary,0.3708933469187441,False,90
n01705,Upper Thames Street,primary,0.19116753202894501,False,90
n01706,Upper Thames Street,service,0.5182888626439779,False,90
n01707,Upper Thames Street,primary,0.9882455869838109,False,90
n01708,Upper Thames Street,primary,0.1383238930846355,False,90
n01709,Upper Thames Street,primary,3.1596793565163246,False,90
n01710,Upper Thames Street,cycleway,1.7307370766068204,True,180
n01711,Upper Thames Street,primary,0.015109556170799846,False,90
n01712,Upper Thames Street,cycleway,1.5016239886828355,True,180
n01713,Upper Thames Street,primary,0.04317308041544762,False,90
n01714,Upper Thames Street,cycleway,1.591065000787981,True,180
n01715,Upper Thames Street,primary,0.07180517481947228,False,90
n01716,Upper Thames Street,primary,2.4442338175401805,False,90
n01717,Upper Thames Street,primary,0.2856430567365788,False,90
n01718,Upper Thames Street,primary,0.9819962377531231,False,90
n01719,Upper Thames Street,primary,1.9036920891504066,False,90
n01720,Upper Thames Street,primary,0.272848317630547,False,90
n01721,Upper Thames Street,primary,0.2889068543985012,False,90
n01722,Upper Thames Street,primary,0.0403914258583658,False,90
n01723,Upper Thames Street,primary,0.17272804035185818,False,90
n01724,Upper Thames Street,primary,0.06850697241466729,False,90
n01725,Upper Thames Street,primary,0.16060752875177486,False,90
n01726,Upper Thames Street,primary,3.2366717186103378,False,90
n01727,Upper Thames Street,primary,3.2366717186103378,False,90
n01728,Upper Thames Street,primary,0.09836084716183605,False,90
n01729,Upper Thames Street,primary,0.23923061763535639,False,90
n01730,Walbrook,tertiary,0.5395328080440924,False,90
n01731,Walbrook,pedestrian,0.21652414284363278,True,180
n01732,Walbrook,pedestrian,0.9277155222947697,True,180
n01733,Walbrook,pedestrian,1.0340940834639945,True,180
n01734,Walbrook,pedestrian,0.8304380996045068,True,180
n01735,Walbrook,pedestrian,1.234017314222245,True,180
n01736,Walbrook,unclassified,1.3368740572767848,False,90
n01737,Walbrook,unclassified,3.8589321282362357,False,90
n01738,Walbrook,unclassified,1.040396467337367,False,90
n01739,Walbrook,unclassified,0.027020916876635954,False,90
n01740,Walbrook Wharf,steps,0.8383451640616119,True,180
n01741,Walbrook Wharf,footway,0.34187288698137747,True,180
n01742,Walbrook Wharf,footway,2.3197735582479346,True,180
n01743,Water Lane,footway,3.4648464872099662,True,180
n01744,Water Lane,residential,1.8042522797936542,False,90
n01745,Water Lane,residential,0.7488962916260442,False,90
n01746,Watling Court,unclassified,2.3917274436485125,False,90
n01747,Watling Court,unclassified,0.7108655976673662,False,90
n01748,Watling Court,unclassified,0.6003212910958905,False,90
n01749,Watling Street,tertiary,0.010921534239764835,False,90
n01750,Watling Street,pedestrian,0.6604528678508887,True,180
n01751,Watling Street,pedestrian,0.5076141211669264,True,180
n01752,Watling Street,pedestrian,0.40290165069752343,True,180
n01753,Watling Street,pedestrian,0.6538979353107777,True,180
n01754,Watling Street,pedestrian,0.21921474892778275,True,180
n01755,Watling Street,pedestrian,1.1867778762846852,True,180
n01756,Watling Street,pedestrian,1.2873270012430924,True,180
n01757,Watling Street,unclassified,1.3596372843027542,False,90
n01758,Watling Street,unclassified,0.17452037093871672,False,90
n01759,Watling Street,unclassified,0.20147323310151494,False,90
n01760,Watling Street,unclassified,0.2873626708873599,False,90
n01761,Watling Street,pedestrian,0.5008270240961498,True,180
n01762,Watling Street,pedestrian,0.1409173251510767,True,180
n01763,Well Court,unclassified,0.2972302017240696,False,90
n01764,Well Court,unclassified,0.13848204541682865,False,90
n01765,Whalebone Court,footway,0.6010265286721088,True,180
n01766,Whalebone Court,footway,0.5736026949265596,True,180
n01767,Whittington Avenue,pedestrian,0.13584594937734604,True,180
n01768,Whittington Avenue,pedestrian,3.2349090267595506,True,180
n01769,Whittington Avenue,pedestrian,2.7540031950505504,True,180
n01770,Whittington Avenue,tertiary,2.1495601068990497,False,90
n01771,Wood Street,unclassified,0.7841318652489764,False,90
n01772,Wood Street,unclassified,0.6937474746196288,False,90
n01773,Wood Street,unclassified,0.9703834814761443,False,90
n01774,Wood Street,residential,0.3348196663252818,False,90
n01775,Wood Street,unclassified,1.3162326237005066,False,90
n01776,Wood Street,unclassified,0.30472431573450515,False,90
n01777,Wood Street,unclassified,0.010347085261436281,False,90
n01778,Wood Street,residential,0.3571350036491955,False,90
n01779,Wood Street,unclassified,1.306849601494566,False,90
n01780,Wood Street,unclassified,0.08910912927742097,False,90
n01781,Wood Street,unclassified,0.24826159465076464,False,90
n01782,Wood Street,residential,1.0790105638527328,False,90
n01783,Wood Street,unclassified,1.3369552505961866,False,90
n01784,Wood Street,unclassified,0.13432972916902142,False,90
n01785,Wood Street,residential,0.8571114594300707,False,90
n01786,Wood Street,unclassified,1.665744387646067,False,90
n01787,Wood Street,unclassified,0.19951279773307853,False,90
n01788,Wood Street,unclassified,0.6098326329397923,False,90
n01789,Wood Street,unclassified,0.547639222749406,False,90
n01790,Wood Street,unclassified,0.450945033227968,False,90
n01791,Wood Street,unclassified,0.3902954679895265,False,90
n01792,Wormwood Street,primary,2.028265664233156,False,90
n01793,Wormwood Street,primary,1.8983204301907297,False,90
n01794,Wormwood Street,primary,1.2842598944094201,False,90
n01795,Wormwood Street,primary,0.5463536935631755,False,90
n01796,Wormwood Street,primary,1.5550971078979228,False,90
n01797,Wormwood Street,primary,0.6135074878490068,False,90
n01798,Wormwood Street,primary,1.5649191339596338,False,90
n01799,Wormwood Street,primary,0.5596946935343237,False,90
n01800,Wormwood Street,primary,1.2853135566232596,False,90
n01801,Wormwood Street,primary,0.5903788780129174,False,90
n01802,Wormwood Street,primary,0.6360398204389278,False,90
n01803,Wormwood Street,primary,0.4231311828432645,False,90
n01804,Wormwood Street,primary,0.3854831566695393,False,90
n01805,Wormwood Street,primary,0.25012388324649226,False,90
