node_id,heading,path,pano_date,on_target
n01608,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01608_270.jpg,2021-12,False
n01609,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01609_000.jpg,2021-12,False
n01609,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01609_090.jpg,2021-12,False
n01609,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01609_180.jpg,2021-12,False
n01609,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01609_270.jpg,2021-12,False
n01610,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01610_000.jpg,2021-12,False
n01610,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01610_090.jpg,2021-12,False
n01610,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01610_180.jpg,2021-12,False
n01610,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01610_270.jpg,2021-12,False
n01611,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01611_000.jpg,2019-08,False
n01611,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01611_090.jpg,2019-08,False
n01611,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01611_180.jpg,2019-08,False
n01611,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01611_270.jpg,2019-08,False
n01612,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01612_000.jpg,2023-04,False
n01612,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01612_090.jpg,2023-04,False
n01612,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01612_180.jpg,2023-04,False
n01612,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01612_270.jpg,2023-04,False
n01613,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01613_000.jpg,2021-12,False
n01613,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01613_090.jpg,2021-12,False
n01613,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01613_180.jpg,2021-12,False
n01613,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01613_270.jpg,2021-12,False
n01614,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01614_000.jpg,2012-05,False
n01614,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01614_090.jpg,2012-05,False
n01614,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01614_180.jpg,2012-05,False
n01614,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01614_270.jpg,2012-05,False
n01615,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01615_000.jpg,2012-05,False
n01615,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01615_090.jpg,2012-05,False
n01615,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01615_180.jpg,2012-05,False
n01615,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01615_270.jpg,2012-05,False
n01616,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01616_000.jpg,2021-12,False
n01616,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01616_090.jpg,2021-12,False
n01616,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01616_180.jpg,2021-12,False
n01616,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01616_270.jpg,2021-12,False
n01617,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01617_000.jpg,2012-05,False
n01617,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01617_090.jpg,2012-05,False
n01617,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01617_180.jpg,2012-05,False
n01617,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01617_270.jpg,2012-05,False
n01618,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01618_000.jpg,2012-05,False
n01618,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01618_090.jpg,2012-05,False
n01618,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01618_180.jpg,2012-05,False
n01618,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01618_270.jpg,2012-05,False
n01619,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01619_000.jpg,2015-02,False
n01619,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01619_090.jpg,2015-02,False
n01619,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01619_180.jpg,2015-02,False
n01619,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01619_270.jpg,2015-02,False
n01620,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01620_000.jpg,2012-05,False
n01620,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01620_090.jpg,2012-05,False
n01620,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01620_180.jpg,2012-05,False
n01620,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01620_270.jpg,2012-05,False
n01621,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01621_000.jpg,2023-04,False
n01621,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01621_090.jpg,2023-04,False
n01621,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01621_180.jpg,2023-04,False
n01621,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01621_270.jpg,2023-04,False
n01622,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01622_000.jpg,2023-06,False
n01622,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01622_090.jpg,2023-06,False
n01622,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01622_180.jpg,2023-06,False
n01622,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01622_270.jpg,2023-06,False
n01623,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01623_000.jpg,2023-06,False
n01623,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01623_090.jpg,2023-06,False
n01623,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01623_180.jpg,2023-06,False
n01623,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01623_270.jpg,2023-06,False
n01624,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01624_000.jpg,2018-01,False
n01624,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01624_090.jpg,2018-01,False
n01624,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01624_180.jpg,2018-01,False
n01624,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01624_270.jpg,2018-01,False
n01625,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01625_000.jpg,2023-06,False
n01625,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01625_090.jpg,2023-06,False
n01625,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01625_180.jpg,2023-06,False
n01625,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01625_270.jpg,2023-06,False
n01626,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01626_000.jpg,2023-06,False
n01626,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01626_090.jpg,2023-06,False
n01626,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01626_180.jpg,2023-06,False
n01626,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01626_270.jpg,2023-06,False
n01627,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01627_000.jpg,2018-01,False
n01627,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01627_090.jpg,2018-01,False
n01627,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01627_180.jpg,2018-01,False
n01627,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01627_270.jpg,2018-01,False
n01628,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01628_000.jpg,2018-06,False
n01628,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01628_090.jpg,2018-06,False
n01628,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01628_180.jpg,2018-06,False
n01628,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01628_270.jpg,2018-06,False
n01629,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01629_000.jpg,2023-06,False
n01629,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01629_090.jpg,2023-06,False
n01629,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01629_180.jpg,2023-06,False
n01629,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01629_270.jpg,2023-06,False
n01630,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01630_000.jpg,2023-06,False
n01630,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01630_090.jpg,2023-06,False
n01630,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01630_180.jpg,2023-06,False
n01630,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01630_270.jpg,2023-06,False
n01631,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01631_000.jpg,2022-06,False
n01631,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01631_090.jpg,2022-06,False
n01631,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01631_180.jpg,2022-06,False
n01631,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01631_270.jpg,2022-06,False
n01632,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01632_000.jpg,2014-10,False
n01632,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01632_090.jpg,2014-10,False
n01632,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01632_180.jpg,2014-10,False
n01632,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01632_270.jpg,2014-10,False
n01633,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01633_000.jpg,2014-10,False
n01633,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01633_090.jpg,2014-10,False
n01633,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01633_180.jpg,2014-10,False
n01633,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01633_270.jpg,2014-10,False
n01634,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01634_000.jpg,2022-06,False
n01634,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01634_090.jpg,2022-06,False
n01634,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01634_180.jpg,2022-06,False
n01634,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01634_270.jpg,2022-06,False
n01635,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01635_000.jpg,2014-10,False
n01635,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01635_090.jpg,2014-10,False
n01635,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01635_180.jpg,2014-10,False
n01635,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01635_270.jpg,2014-10,False
n01636,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01636_000.jpg,2014-10,False
n01636,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01636_090.jpg,2014-10,False
n01636,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01636_180.jpg,2014-10,False
n01636,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01636_270.jpg,2014-10,False
n01637,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01637_000.jpg,2014-10,False
n01637,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01637_090.jpg,2014-10,False
n01637,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01637_180.jpg,2014-10,False
n01637,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01637_270.jpg,2014-10,False
n01638,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01638_000.jpg,2021-12,False
n01638,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01638_090.jpg,2021-12,False
n01638,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01638_180.jpg,2021-12,False
n01638,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01638_270.jpg,2021-12,False
n01639,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01639_000.jpg,2022-06,False
n01639,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01639_090.jpg,2022-06,False
n01639,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01639_180.jpg,2022-06,False
n01639,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01639_270.jpg,2022-06,False
n01640,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01640_000.jpg,2022-06,False
n01640,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01640_090.jpg,2022-06,False
n01640,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01640_180.jpg,2022-06,False
n01640,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01640_270.jpg,2022-06,False
n01641,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01641_000.jpg,2017-10,False
n01641,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01641_090.jpg,2017-10,False
n01641,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01641_180.jpg,2017-10,False
n01641,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01641_270.jpg,2017-10,False
n01642,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01642_000.jpg,2022-06,False
n01642,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01642_090.jpg,2022-06,False
n01642,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01642_180.jpg,2022-06,False
n01642,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01642_270.jpg,2022-06,False
n01643,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01643_000.jpg,2016-08,False
n01643,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01643_090.jpg,2016-08,False
n01643,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01643_180.jpg,2016-08,False
n01643,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01643_270.jpg,2016-08,False
n01644,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01644_000.jpg,2022-06,False
n01644,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01644_090.jpg,2022-06,False
n01644,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01644_180.jpg,2022-06,False
n01644,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01644_270.jpg,2022-06,False
n01645,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01645_000.jpg,2022-06,False
n01645,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01645_090.jpg,2022-06,False
n01645,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01645_180.jpg,2022-06,False
n01645,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01645_270.jpg,2022-06,False
n01646,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01646_000.jpg,2021-06,False
n01646,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01646_090.jpg,2021-06,False
n01646,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01646_180.jpg,2021-06,False
n01646,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01646_270.jpg,2021-06,False
n01647,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01647_000.jpg,2021-12,False
n01647,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01647_090.jpg,2021-12,False
n01647,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01647_180.jpg,2021-12,False
n01647,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01647_270.jpg,2021-12,False
n01648,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01648_000.jpg,2021-12,False
n01648,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01648_090.jpg,2021-12,False
n01648,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01648_180.jpg,2021-12,False
n01648,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01648_270.jpg,2021-12,False
n01649,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01649_000.jpg,2021-12,False
n01649,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01649_090.jpg,2021-12,False
n01649,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01649_180.jpg,2021-12,False
n01649,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01649_270.jpg,2021-12,False
n01650,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01650_000.jpg,2014-07,False
n01650,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01650_090.jpg,2014-07,False
n01650,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01650_180.jpg,2014-07,False
n01650,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01650_270.jpg,2014-07,False
n01651,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01651_000.jpg,2020-10,False
n01651,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01651_090.jpg,2020-10,False
n01651,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01651_180.jpg,2020-10,False
n01651,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01651_270.jpg,2020-10,False
n01652,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01652_000.jpg,2021-05,False
n01652,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01652_090.jpg,2021-05,False
n01652,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01652_180.jpg,2021-05,False
n01652,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01652_270.jpg,2021-05,False
n01653,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01653_000.jpg,2021-01,False
n01653,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01653_090.jpg,2021-01,False
n01653,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01653_180.jpg,2021-01,False
n01653,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01653_270.jpg,2021-01,False
n01654,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01654_000.jpg,2021-01,False
n01654,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01654_090.jpg,2021-01,False
n01654,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01654_180.jpg,2021-01,False
n01654,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01654_270.jpg,2021-01,False
n01655,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01655_000.jpg,2016-08,False
n01655,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01655_090.jpg,2016-08,False
n01655,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01655_180.jpg,2016-08,False
n01655,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01655_270.jpg,2016-08,False
n01656,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01656_000.jpg,2022-07,False
n01656,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01656_090.jpg,2022-07,False
n01656,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01656_180.jpg,2022-07,False
n01656,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01656_270.jpg,2022-07,False
n01657,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01657_000.jpg,2022-07,False
n01657,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01657_090.jpg,2022-07,False
n01657,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01657_180.jpg,2022-07,False
n01657,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01657_270.jpg,2022-07,False
n01658,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01658_000.jpg,2022-07,False
n01658,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01658_090.jpg,2022-07,False
n01658,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01658_180.jpg,2022-07,False
n01658,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01658_270.jpg,2022-07,False
n01659,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01659_000.jpg,2019-05,False
n01659,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01659_090.jpg,2019-05,False
n01659,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01659_180.jpg,2019-05,False
n01659,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01659_270.jpg,2019-05,False
n01660,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01660_000.jpg,2019-05,False
n01660,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01660_090.jpg,2019-05,False
n01660,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01660_180.jpg,2019-05,False
n01660,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01660_270.jpg,2019-05,False
n01661,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01661_000.jpg,2022-07,False
n01661,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01661_090.jpg,2022-07,False
n01661,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01661_180.jpg,2022-07,False
n01661,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01661_270.jpg,2022-07,False
n01662,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01662_000.jpg,2022-07,False
n01662,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01662_090.jpg,2022-07,False
n01662,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01662_180.jpg,2022-07,False
n01662,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01662_270.jpg,2022-07,False
n01663,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01663_000.jpg,2018-05,False
n01663,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01663_090.jpg,2018-05,False
n01663,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01663_180.jpg,2018-05,False
n01663,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01663_270.jpg,2018-05,False
n01664,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01664_000.jpg,2018-11,False
n01664,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01664_090.jpg,2018-11,False
n01664,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01664_180.jpg,2018-11,False
n01664,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01664_270.jpg,2018-11,False
n01665,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01665_000.jpg,2022-07,False
n01665,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01665_090.jpg,2022-07,False
n01665,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01665_180.jpg,2022-07,False
n01665,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01665_270.jpg,2022-07,False
n01666,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01666_000.jpg,2022-07,False
n01666,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01666_090.jpg,2022-07,False
n01666,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01666_180.jpg,2022-07,False
n01666,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01666_270.jpg,2022-07,False
n01667,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01667_000.jpg,2025-09,False
n01667,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01667_090.jpg,2025-09,False
n01667,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01667_180.jpg,2025-09,False
n01667,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01667_270.jpg,2025-09,False
n01668,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01668_000.jpg,2024-06,False
n01668,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01668_090.jpg,2024-06,False
n01668,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01668_180.jpg,2024-06,False
n01668,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01668_270.jpg,2024-06,False
n01669,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01669_000.jpg,2025-09,False
n01669,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01669_090.jpg,2025-09,False
n01669,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01669_180.jpg,2025-09,False
n01669,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01669_270.jpg,2025-09,False
n01670,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01670_000.jpg,2025-08,False
n01670,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01670_090.jpg,2025-08,False
n01670,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01670_180.jpg,2025-08,False
n01670,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01670_270.jpg,2025-08,False
n01671,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01671_000.jpg,2025-09,False
n01671,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01671_090.jpg,2025-09,False
n01671,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01671_180.jpg,2025-09,False
n01671,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01671_270.jpg,2025-09,False
n01672,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01672_000.jpg,2025-09,False
n01672,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01672_090.jpg,2025-09,False
n01672,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01672_180.jpg,2025-09,False
n01672,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01672_270.jpg,2025-09,False
n01673,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01673_000.jpg,2025-08,False
n01673,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01673_090.jpg,2025-08,False
n01673,180,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01673_180.jpg,2025-08,False
n01673,270,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01673_270.jpg,2025-08,False
n01674,0,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01674_000.jpg,2025-08,False
n01674,90,C:\Users\lumic\Documents\murrayhill\data\london\raw\svi\n01674_090.jpg,2025-08,False
