tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council_district,census_tract,bin,bbl
522930,106047,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,80 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.75010425,-73.97914234,990029.0829,212560.5572,4,82,1017361,1008687502
522817,106049,2015-12-16T00:00:00.000,6,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,41 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74858224,-73.9802502,989722.2512,212005.9694,4,80,1018936,1008920001
522932,106047,2015-12-16T00:00:00.000,4,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,80 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.75013211,-73.97912206,990034.6994,212570.7068,4,82,1017361,1008687502
522881,106048,2015-12-16T00:00:00.000,6,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,55 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74920517,-73.97979643,989847.9274,212232.9499,4,80,1019077,1008930002
482030,105490,2015-11-24T00:00:00.000,2,0,OnCurb,Alive,Good,Maackia amurensis,Amur maackia,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,134 EAST 30 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74366833,-73.98122,989453.924,210215.6141,2,72,1089336,1008857504
482031,105490,2015-11-24T00:00:00.000,2,0,OnCurb,Alive,Good,Maackia amurensis,Amur maackia,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,132 EAST 30 STREET,10016,New York,106,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007200,New York,40.74371022,-73.98131903,989426.4795,210230.8703,2,72,1089336,1008857504
522310,105190,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,440 PARK AVENUE SOUTH,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007400,New York,40.74439449,-73.98330142,988877.1121,210480.0594,2,74,1016935,1008590048
474073,105458,2015-11-19T00:00:00.000,2,0,OnCurb,Alive,Good,Maackia amurensis,Amur maackia,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,200 EAST 28 STREET,10016,New York,106,1,Manhattan,2,74,28,MN20,Murray Hill-Kips Bay,1006600,New York,40.74171206,-73.98041024,989678.4672,209502.9301,2,66,1069515,1009087501
522169,105193,2015-12-16T00:00:00.000,4,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,373 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74235988,-73.98478262,988466.8059,209738.7125,2,68,1018123,1008820003
522170,105193,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,377 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74244398,-73.98472158,988483.7156,209769.3564,2,68,1018161,1008820089
522308,105190,2015-12-16T00:00:00.000,4,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,429 PARK AVENUE SOUTH,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007400,New York,40.7442202,-73.98342844,988841.9285,210416.5543,2,72,1018239,1008850004
522099,105194,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,346 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74162817,-73.98531546,988319.1995,209472.1021,2,56,1016746,1008550017
522311,105190,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,439 PARK AVENUE SOUTH,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007400,New York,40.74441009,-73.98329005,988880.2624,210485.7451,2,72,1082103,1008850088
522171,105193,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,379 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74245744,-73.98471181,988486.421,209774.26,2,68,1018160,1008820088
522172,105193,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,381 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74253601,-73.98465478,988502.2195,209802.8902,2,68,1018159,1008820085
522106,105194,2015-12-16T00:00:00.000,6,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,360 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74193271,-73.9850947,988380.3543,209583.0661,2,56,1016748,1008550024
522103,105194,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,345 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74181926,-73.98517694,988357.5722,209541.7283,2,68,1018102,1008810001
522104,105194,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,345 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74183897,-73.98516265,988361.5298,209548.9097,2,68,1018102,1008810001
522820,106049,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,46 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74864398,-73.98020533,989734.6773,212028.4654,4,82,1017183,1008660039
522818,106049,2015-12-16T00:00:00.000,4,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,41 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74858513,-73.9802481,989722.8312,212007.0199,4,80,1018936,1008920001
522166,105193,2015-12-16T00:00:00.000,4,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,365 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74224766,-73.98486407,988444.2436,209697.8244,2,68,1018122,1008820001
522307,105190,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,429 PARK AVENUE SOUTH,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007400,New York,40.74420099,-73.98344243,988838.0518,210409.5566,2,72,1018239,1008850004
522168,105193,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,373 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74234618,-73.98479256,988464.0519,209733.722,2,68,1018123,1008820003
522100,105194,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,346 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74164019,-73.98530674,988321.6132,209476.481,2,56,1016746,1008550017
522102,105194,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,350 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74174042,-73.98523409,988341.7405,209513.002,2,56,1016747,1008550020
522105,105194,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,360 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74191829,-73.98510516,988377.4579,209577.8112,2,56,1016748,1008550024
522880,106048,2015-12-16T00:00:00.000,6,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,55 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74920157,-73.97979905,989847.2011,212231.6373,4,80,1019077,1008930002
522821,106049,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,46 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74864639,-73.98020359,989735.1606,212029.3411,4,82,1017183,1008660039
522173,105193,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,381 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74255235,-73.98464292,988505.5049,209808.8439,2,68,1018159,1008820085
409021,105764,2015-10-31T00:00:00.000,13,0,OnCurb,Alive,Good,Juglans nigra,black walnut,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,845 1 AVENUE,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009000,New York,40.75210857,-73.96797326,993123.4603,213291.7283,4,90,1038909,1013407501
522888,106048,2015-12-16T00:00:00.000,7,0,OnCurb,Alive,Good,Magnolia,magnolia,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,59 PARK AVENUE,10016,New York,106,1,Manhattan,4,73,28,MN20,Murray Hill-Kips Bay,1008200,New York,40.74937015,-73.97967635,989881.1846,212293.0637,4,80,1019119,1008930092
522167,105193,2015-12-16T00:00:00.000,5,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,365 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74226689,-73.98485012,988448.1087,209704.829,2,68,1018122,1008820001
522101,105194,2015-12-16T00:00:00.000,6,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,350 PARK AVENUE SOUTH,10010,New York,105,1,Manhattan,2,75,28,MN21,Gramercy,1005600,New York,40.74172359,-73.98524629,988338.3616,209506.8714,2,56,1016747,1008550020
522309,105190,2015-12-16T00:00:00.000,6,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,435 PARK AVENUE SOUTH,10016,New York,105,1,Manhattan,2,75,28,MN20,Murray Hill-Kips Bay,1007400,New York,40.74431623,-73.98335846,988861.3136,210451.5434,2,72,1018294,1008850091
221098,105526,2015-09-13T00:00:00.000,8,0,OnCurb,Alive,Good,Pinus rigida,pitch pine,1or2,Helpful,Damage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,246 EAST 33 STREET,10016,New York,106,1,Manhattan,2,73,28,MN20,Murray Hill-Kips Bay,1007000,New York,40.74429253,-73.9769367,990640.7615,210443.3147,2,70,1020099,1009130040
365845,105835,2015-10-22T00:00:00.000,3,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,1or2,Helpful,Damage,Volunteer,"Stones,MetalGrates,TrunkLights",Yes,Yes,No,No,Yes,No,No,No,No,242 EAST 50 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75508195,-73.96916379,992793.2257,214374.9105,4,98,1038234,1013230030
366043,105850,2015-10-22T00:00:00.000,25,0,OnCurb,Alive,Good,Carpinus japonica,Japanese hornbeam,1or2,Harmful,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,235 EAST 50 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75528155,-73.96934673,992742.5158,214447.6138,4,98,1038435,1013240016
36633,104346,2015-06-27T00:00:00.000,4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,45 EAST 25 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.7418726,-73.98625401,988059.1046,209561.1144,2,56,1016750,1008557501
41514,104370,2015-06-30T00:00:00.000,8,0,OnCurb,Alive,Poor,Quercus palustris,pin oak,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 MADISON AVENUE,10016,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74330105,-73.9858025,988184.1381,210081.5618,2,56,1016880,1008560024
36626,104348,2015-06-27T00:00:00.000,7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,41 MADISON AVENUE,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74261662,-73.98639263,988020.6516,209832.1791,2,56,1016749,1008550037
36632,104346,2015-06-27T00:00:00.000,2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,45 EAST 25 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74190613,-73.98633356,988037.061,209573.3263,2,56,1016750,1008557501
36622,104348,2015-06-27T00:00:00.000,13,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,31 EAST 26 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74246367,-73.9860296,988121.257,209776.4699,2,56,1016880,1008560024
36625,104348,2015-06-27T00:00:00.000,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,30 EAST 26 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74257859,-73.98630234,988045.6715,209818.3245,2,56,1016749,1008550037
36631,104346,2015-06-27T00:00:00.000,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,45 EAST 25 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74193274,-73.98639668,988019.5663,209583.0179,2,56,1016750,1008557501
41515,104370,2015-06-30T00:00:00.000,7,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,27 EAST 27 STREET,10016,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74323076,-73.98563586,988230.3175,210055.9628,2,56,1016889,1008570024
36624,104348,2015-06-27T00:00:00.000,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,30 EAST 26 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74253975,-73.98621017,988071.2168,209804.1792,2,56,1016749,1008550037
36629,104347,2015-06-27T00:00:00.000,7,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,41 MADISON AVENUE,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74249644,-73.9866875,987938.948,209788.3784,2,56,1016749,1008550037
36628,104347,2015-06-27T00:00:00.000,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,41 MADISON AVENUE,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74254544,-73.98665188,987948.8167,209806.2323,2,56,1016749,1008550037
41516,104370,2015-06-30T00:00:00.000,8,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,27 EAST 27 STREET,10016,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74316154,-73.98547175,988275.7974,210030.7519,2,56,1016889,1008570024
36630,104347,2015-06-27T00:00:00.000,7,0,OnCurb,Alive,Poor,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,1 MADISON SQUARE PLAZA,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74244936,-73.98672173,987929.4664,209771.2245,,,,
41480,104362,2015-06-30T00:00:00.000,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,44 EAST 27 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74317158,-73.98580791,988182.646,210034.3946,2,56,1016880,1008560024
41482,104362,2015-06-30T00:00:00.000,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 MADISON AVENUE,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74322911,-73.98594506,988144.6389,210055.3467,2,56,1016880,1008560024
41481,104362,2015-06-30T00:00:00.000,3,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 MADISON AVENUE,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74319942,-73.98587427,988164.2556,210044.5327,2,56,1016880,1008560024
61350,105842,2015-07-12T00:00:00.000,9,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,3or4,Harmful,Damage,TreesCount Staff,"RootOther,TrunkLights,TrunkOther,BranchLights,BranchOther",No,No,Yes,No,Yes,Yes,Yes,No,Yes,137 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75508147,-73.97276829,991794.5912,214374.404,4,92,1036232,1013030053
61351,105842,2015-07-12T00:00:00.000,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Harmful,Damage,TreesCount Staff,"RootOther,TrunkLights,BranchLights",No,No,Yes,No,Yes,No,Yes,No,No,137 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.7550634,-73.97272534,991806.4937,214367.8243,4,92,1036232,1013030053
61353,105842,2015-07-12T00:00:00.000,8,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,3or4,Harmful,Damage,TreesCount Staff,"RootOther,TrunkLights,BranchLights",No,No,Yes,No,Yes,No,Yes,No,No,145 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75500561,-73.97258795,991844.5639,214346.779,4,92,1036233,1013037501
61356,105842,2015-07-12T00:00:00.000,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,"MetalGrates,RootOther,TrunkOther",No,Yes,Yes,No,No,Yes,No,No,No,160 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.7547703,-73.97202861,991999.558,214261.0981,4,92,1036217,1013020033
61357,105842,2015-07-12T00:00:00.000,6,0,OffsetFromCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,"MetalGrates,RootOther,TrunkOther,BranchOther",No,Yes,Yes,No,No,Yes,No,No,Yes,160 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75479298,-73.9720117,992004.2417,214269.3638,4,92,1036217,1013020033
36634,104346,2015-06-27T00:00:00.000,3,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 EAST 25 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74184466,-73.98618773,988077.4736,209550.9379,2,56,1016750,1008557501
61354,105842,2015-07-12T00:00:00.000,2,0,OnCurb,Alive,Good,Tilia americana,American linden,3or4,Harmful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,145 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75498475,-73.97253837,991858.304,214339.1836,4,92,1036233,1013037501
61355,105842,2015-07-12T00:00:00.000,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Harmful,Damage,TreesCount Staff,"RootOther,TrunkLights",No,No,Yes,No,Yes,No,No,No,No,145 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75494369,-73.97244077,991885.3473,214324.2338,4,92,1036233,1013037501
36635,104346,2015-06-27T00:00:00.000,6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 EAST 25 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74181885,-73.9861265,988094.4437,209541.5367,2,56,1016750,1008557501
61303,105821,2015-07-12T00:00:00.000,8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,750 3 AVENUE,10017,New York,106,1,Manhattan,4,73,27,MN19,Turtle Bay-East Midtown,1009200,New York,40.75358454,-73.97254586,991856.3873,213829.0422,4,92,1036207,1013010033
61269,105818,2015-07-12T00:00:00.000,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,161 EAST 46 STREET,10017,New York,106,1,Manhattan,4,73,27,MN19,Turtle Bay-East Midtown,1009200,New York,40.75356244,-73.97304137,991719.1041,213820.9497,4,92,1036207,1013010033
61271,105818,2015-07-12T00:00:00.000,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,162 EAST 46 STREET,10017,New York,106,1,Manhattan,4,73,27,MN19,Turtle Bay-East Midtown,1009200,New York,40.7534539,-73.97278499,991790.1509,213781.4265,4,92,1036195,1013000033
61294,105820,2015-07-12T00:00:00.000,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,155 EAST 47 STREET,10017,New York,106,1,Manhattan,4,73,27,MN19,Turtle Bay-East Midtown,1009200,New York,40.75398515,-73.97239548,991898.007,213975.0107,4,92,1036217,1013020033
41445,104360,2015-06-30T00:00:00.000,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,31 EAST 26 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74264455,-73.98617121,988082.0048,209842.3642,2,56,1016880,1008560024
41447,104360,2015-06-30T00:00:00.000,3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 EAST 26 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.74253106,-73.98590156,988156.733,209801.0263,2,56,1016880,1008560024
41451,104360,2015-06-30T00:00:00.000,3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 EAST 26 STREET,10010,New York,105,1,Manhattan,2,75,28,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1005600,New York,40.7424165,-73.98562938,988232.1613,209759.301,2,56,1016880,1008560024
